"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"TSML","TANDLIANWALA SUGAR MILLS LIMITED","69.00"," 17,199.44 ","66.00"," 16,503.50 ","95.65 ","95.95 "
"TSPL","TRI - STAR POWER LIMITED","5,062.00"," 71,636.98 ","5,056.00"," 71,554.31 ","99.88 ","99.88 "
"UBDL","UNITED BRANDS LIMITED","49,511.00"," 1,350,925.77 ","43,305.00"," 1,183,314.81 ","87.47 ","87.59 "
"UBL","UNITED BANK LIMITED","586,214.00"," 210,646,453.31 ","335,653.00"," 125,877,384.80 ","57.26 ","59.76 "
"UBLPETF","UBL PAK. ENTERPRISE EXCHANGE TRADED FUND","16,000.00"," 593,875.00 ","10,000.00"," 370,835.00 ","62.50 ","62.44 "
"UCAPM","UNICAP MODARABA","1,819,692.00"," 14,515,145.17 ","1,204,112.00"," 9,655,285.92 ","66.17 ","66.52 "
"UDLI","UDL INTERNATIONAL LIMITED","190,350.00"," 3,589,986.00 ","138,043.00"," 2,629,629.48 ","72.52 ","73.25 "
"UDPL","UNITED DISTRIBUTERS PAKISTAN LIMITED","126,875.00"," 16,913,706.25 ","121,875.00"," 16,247,156.25 ","96.06 ","96.06 "
"UNIC","THE UNITED INSURANCE CO. OF PAKISTAN LTD","20,936.00"," 337,638.54 ","20,936.00"," 337,638.54 ","100.00 ","100.00 "
"UNITY","UNITY FOODS LIMITED","4,580,257.00"," 107,905,755.70 ","2,552,185.00"," 61,279,811.26 ","55.72 ","56.79 "
"UPFL","UNILEVER PAKISTAN FOODS LIMITED","79.00"," 2,338,557.47 ","59.00"," 1,748,189.17 ","74.68 ","74.76 "
"UVIC","THE UNIVERSAL INSURANCE COMPANY LIMITED","107,747.00"," 2,959,520.86 ","47,854.00"," 1,328,957.41 ","44.41 ","44.90 "
"WAFI","WAFI ENERGY PAKISTAN LIMITED","19,494.00"," 3,689,053.46 ","15,399.00"," 2,914,183.27 ","78.99 ","79.00 "
"WAHN","WAH NOBLE CHEMICALS LIMITED","1,262.00"," 492,076.33 ","1,262.00"," 492,076.33 ","100.00 ","100.00 "
"WASL","WASL MOBILITY MODARABA","11,609,606.00"," 97,008,757.53 ","6,672,047.00"," 56,268,547.46 ","57.47 ","58.00 "
"WAVES","WAVES CORPORATION LIMITED","14,940,858.00"," 188,346,000.76 ","9,937,350.00"," 125,323,784.46 ","66.51 ","66.54 "
"WAVESAPP","WAVES HOME APPLIANCE LIMITED","5,374,550.00"," 54,394,225.09 ","3,877,355.00"," 39,472,102.59 ","72.14 ","72.57 "
"WTL","WORLDCALL TELECOM LIMITED","97,801,530.00"," 195,645,047.03 ","69,072,736.00"," 137,972,073.29 ","70.63 ","70.52 "
"YOUW","YOUSAF WEAVING MILLS LIMITED","2,796,868.00"," 17,217,789.05 ","2,040,940.00"," 12,566,308.70 ","72.97 ","72.98 "
"ZAHID","ZAHIDJEE TEXTILE MILLS LIMITED","17,877.00"," 1,099,172.50 ","17,569.00"," 1,080,017.53 ","98.28 ","98.26 "
"ZAL","ZAREA LIMITED","7,381,804.00"," 293,787,561.25 ","5,244,205.00"," 209,449,950.39 ","71.04 ","71.29 "
"ZIL","ZIL LIMITED","204.00"," 73,472.05 ","203.00"," 73,112.04 ","99.51 ","99.51 "
"ZTL","ZEPHYR TEXTILES LIMITED","1,549.00"," 24,753.11 ","1,548.00"," 24,737.61 ","99.94 ","99.94 "
"ZUMA","ZUMA RESOURCES LIMITED","6,859.00"," 251,318.04 ","5,855.00"," 215,073.60 ","85.36 ","85.58 "
"786","786 INVESTMENT LIMITED","34,086.00"," 440,858.11 ","23,843.00"," 307,962.89 ","69.95 ","69.86 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","69.00"," 70,646.15 ","49.00"," 49,771.15 ","71.01 ","70.45 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","783.00"," 37,697.40 ","761.00"," 36,654.64 ","97.19 ","97.23 "
"ABL","ALLIED BANK LIMITED","157,188.00"," 29,940,687.35 ","115,244.00"," 21,964,864.38 ","73.32 ","73.36 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","7,334.00"," 8,890,763.17 ","7,079.00"," 8,585,129.46 ","96.52 ","96.56 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","24,007.00"," 445,408.75 ","19,007.00"," 351,988.75 ","79.17 ","79.03 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","81,158.00"," 23,687,506.75 ","70,059.00"," 20,452,810.32 ","86.32 ","86.34 "
"ADAMS","ADAM SUGAR MILLS LIMITED","6,550.00"," 445,807.96 ","5,000.00"," 340,662.26 ","76.34 ","76.41 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","6,967.00"," 331,687.70 ","6,967.00"," 331,687.70 ","100.00 ","100.00 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","3,119,014.00"," 26,970,282.89 ","2,116,603.00"," 18,304,094.46 ","67.86 ","67.87 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","3,427.00"," 157,941.74 ","3,426.00"," 157,894.85 ","99.97 ","99.97 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","2,415.00"," 335,071.44 ","1,937.00"," 268,860.49 ","80.21 ","80.24 "
"AGL","AGRITECH LIMITED","506,555.00"," 37,597,256.36 ","441,114.00"," 32,726,876.18 ","87.08 ","87.05 "
"AGP","AGP LIMITED","1,548,496.00"," 309,722,158.41 ","964,818.00"," 198,225,011.32 ","62.31 ","64.00 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","406,006.00"," 3,401,607.73 ","338,273.00"," 2,837,483.93 ","83.32 ","83.42 "
"AGTL","AL-GHAZI TRACTORS LIMITED","35,947.00"," 14,931,722.54 ","26,713.00"," 11,113,982.00 ","74.31 ","74.43 "
"AHCL","ARIF HABIB CORPORATION LIMITED","2,249,823.00"," 35,748,786.74 ","1,910,162.00"," 30,354,812.81 ","84.90 ","84.91 "
"AHL","ARIF HABIB LIMITED","91,349.00"," 9,810,762.43 ","53,609.00"," 5,797,835.62 ","58.69 ","59.10 "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","268.00"," 26,556.28 ","234.00"," 23,366.70 ","87.31 ","87.99 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","250,982.00"," 17,479,513.84 ","144,879.00"," 10,644,819.12 ","57.72 ","60.90 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","5,414,131.00"," 897,527,647.98 ","2,256,257.00"," 390,332,631.08 ","41.67 ","43.49 "
"AKBL","ASKARI BANK LIMITED","5,769,478.00"," 527,966,402.85 ","2,056,224.00"," 208,527,357.37 ","35.64 ","39.50 "
"AKDHL","AKD HOSPITALITY LIMITED","426.00"," 73,801.25 ","421.00"," 72,926.25 ","98.83 ","98.81 "
"AKDSL","AKD SECURITIES LIMITED","647,168.00"," 25,013,280.52 ","568,786.00"," 21,991,555.84 ","87.89 ","87.92 "
"AKGL","AL-KHAIR GADOON LIMITED","2,730.00"," 150,454.90 ","2,730.00"," 150,454.90 ","100.00 ","100.00 "
"ALAC","ASKARI LIFE ASSURANCE COMPANY LTD.","339,334.00"," 4,353,388.58 ","302,373.00"," 3,878,879.44 ","89.11 ","89.10 "
"ALIFE","ADAMJEE LIFE ASSURANCE COMPANY LIMITED","1,058.00"," 35,239.30 ","533.00"," 18,402.55 ","50.38 ","52.22 "
"ALTN","ALTERN ENERGY LTD.","730,095.00"," 9,621,601.77 ","620,788.00"," 8,181,954.69 ","85.03 ","85.04 "
"AMBL","APNA MICROFINANCE BANK LIMITED","1,177.00"," 12,965.75 ","1,177.00"," 12,965.75 ","100.00 ","100.00 "
"AMTEX","AMTEX LIMITED","3,080,859.00"," 13,703,176.53 ","2,289,474.00"," 10,189,398.54 ","74.31 ","74.36 "
"ANL","AZGARD NINE LIMITED","2,359,769.00"," 30,431,754.97 ","1,739,278.00"," 22,447,907.50 ","73.71 ","73.76 "
"ANSM","ANSARI SUGAR MILLS LIMITED","217,550.00"," 3,270,445.53 ","200,050.00"," 3,008,500.53 ","91.96 ","91.99 "
"ANTM","AN TEXTILE MILLS LIMITED","33,112.00"," 1,423,957.35 ","30,753.00"," 1,324,266.46 ","92.88 ","93.00 "
"APL","ATTOCK PETROLEUM LIMITED","47,025.00"," 25,698,706.96 ","43,053.00"," 23,509,211.23 ","91.55 ","91.48 "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","500.00"," 16,527.60 ","500.00"," 16,527.60 ","100.00 ","100.00 "
"ARPL","ARCHROMA PAKISTAN LIMITED","2,435.00"," 1,117,722.57 ","2,299.00"," 1,055,247.87 ","94.41 ","94.41 "
"ARUJ","ARUJ INDUSTRIES LIMITED","449,895.00"," 4,719,834.31 ","198,221.00"," 2,079,311.18 ","44.06 ","44.05 "
"ASC","AL SHAHEER CORPORATION LIMITED","930,607.00"," 14,854,712.90 ","679,542.00"," 10,856,635.16 ","73.02 ","73.09 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","10.00"," 225.00 ","10.00"," 225.00 ","100.00 ","100.00 "
"ASL","AISHA STEEL MILLS LIMITED","1,113,569.00"," 15,601,600.43 ","850,715.00"," 11,925,371.55 ","76.40 ","76.44 "
"ASLCPS","AISHA STEEL LTD.-CONV.CUM. PREFR. SHARES","5.00"," 748.00 ","3.00"," 428.00 ","60.00 ","57.22 "
"ASLPS","AISHA STEEL MILLS LTD.-PREFERENCE SHARES","25,721.00"," 578,651.00 ","25,721.00"," 578,651.00 ","100.00 ","100.00 "
"ASTL","AMRELI STEELS LIMITED","4,334,345.00"," 101,768,526.52 ","2,486,223.00"," 58,607,192.55 ","57.36 ","57.59 "
"ASTM","ASIM TEXTILE MILLS LIMITED","3,452.00"," 73,497.93 ","3,351.00"," 71,275.94 ","97.07 ","96.98 "
"ATBA","ATLAS BATTERY LIMITED","10,059.00"," 2,413,319.99 ","9,553.00"," 2,291,969.03 ","94.97 ","94.97 "
"ATIL","ATLAS INSURANCE LIMITED","55,608.00"," 4,439,830.15 ","55,057.00"," 4,395,748.96 ","99.01 ","99.01 "
"ATLH","ATLAS HONDA LIMITED","2,142.00"," 2,989,765.82 ","1,903.00"," 2,656,695.80 ","88.84 ","88.86 "
"ATRL","ATTOCK REFINERY LIMITED","1,688,083.00"," 1,070,939,080.05 ","937,851.00"," 606,385,115.78 ","55.56 ","56.62 "
"AVN","AVANCEON LIMITED","911,856.00"," 43,735,546.50 ","776,580.00"," 37,322,974.62 ","85.16 ","85.34 "
"BAFL","BANK ALFALAH LIMITED","6,088,286.00"," 618,372,097.21 ","3,323,238.00"," 355,973,334.59 ","54.58 ","57.57 "
"BAFS","BABA FARID SUGAR MILLS LIMITED","335.00"," 72,414.48 ","333.00"," 71,956.48 ","99.40 ","99.37 "
"BAHL","BANK AL HABIB LIMITED","1,717,923.00"," 308,608,049.88 ","933,265.00"," 173,510,297.52 ","54.33 ","56.22 "
"BAPL","BAWANY AIR PRODUCTS LIMITED","33,921.00"," 1,360,455.21 ","32,341.00"," 1,296,875.39 ","95.34 ","95.33 "
"BATA","BATA PAKISTAN LIMITED","1,794.00"," 2,608,325.52 ","1,723.00"," 2,504,925.23 ","96.04 ","96.04 "
"BBFL","BIG BIRD FOODS LIMITED","287,534.00"," 14,660,315.82 ","239,600.00"," 12,222,946.89 ","83.33 ","83.37 "
"BCL","BOLAN CASTINGS LIMITED","10,983.00"," 992,025.12 ","6,556.00"," 593,262.35 ","59.69 ","59.80 "
"BECO","BECO STEEL LIMITED","9,880,063.00"," 547,112,830.14 ","4,753,764.00"," 264,624,412.70 ","48.11 ","48.37 "
"BELA","BELA AUTOMOTIVES LIMITED","262.00"," 28,895.22 ","262.00"," 28,895.22 ","100.00 ","100.00 "
"BERG","BERGER PAINTS PAKISTAN LIMITED","52,918.00"," 5,671,809.25 ","48,891.00"," 5,235,697.17 ","92.39 ","92.31 "
"BFAGRO","BARKAT FRISIAN AGRO LIMITED","601,882.00"," 24,525,169.31 ","545,267.00"," 22,217,175.73 ","90.59 ","90.59 "
"BFBIO","BF BIOSCIENCES LIMITED","162,652.00"," 25,391,751.47 ","115,012.00"," 17,947,691.54 ","70.71 ","70.68 "
"BFMOD","B.F. MODARABA","36,710.00"," 670,296.02 ","26,901.00"," 491,307.15 ","73.28 ","73.30 "
"BGL","BALOCHISTAN GLASS LIMITED","349,376.00"," 5,184,322.74 ","334,742.00"," 4,970,361.98 ","95.81 ","95.87 "
"BIFO","BIAFO INDUSTRIES LIMITED","22,992.00"," 3,857,032.35 ","19,289.00"," 3,234,604.33 ","83.89 ","83.86 "
"BIPL","BANKISLAMI PAKISTAN LIMITED","2,867,044.00"," 97,106,780.28 ","2,553,704.00"," 86,493,954.48 ","89.07 ","89.07 "
"BML","BANK MAKRAMAH LIMITED","9,408,356.00"," 65,328,606.13 ","7,161,097.00"," 49,805,719.00 ","76.11 ","76.24 "
"BNL","BUNNY`S LIMITED","370,630.00"," 43,785,850.64 ","284,822.00"," 33,675,639.55 ","76.85 ","76.91 "
"BNWM","BANNU WOOLLEN MILLS LIMITED","15,380.00"," 1,013,300.07 ","14,340.00"," 943,192.61 ","93.24 ","93.08 "
"BOK","THE BANK OF KHYBER","35,633.00"," 1,260,718.47 ","32,571.00"," 1,153,780.97 ","91.41 ","91.52 "
"BOP","THE BANK OF PUNJAB","77,690,922.00"," 2,857,469,910.72 ","28,771,182.00"," 1,104,615,359.75 ","37.03 ","38.66 "
"BPL","BURSHANE LPG (PAKISTAN) LIMITED","2,777.00"," 90,416.94 ","2,777.00"," 90,416.94 ","100.00 ","100.00 "
"BRRG","B.R.R. GUARDIAN LIMITED","57,450.00"," 2,532,800.94 ","46,173.00"," 2,046,816.91 ","80.37 ","80.81 "
"BTL","BLESSED TEXTILES LIMITED","404.00"," 121,248.81 ","401.00"," 120,353.34 ","99.26 ","99.26 "
"BUXL","BUXLY PAINTS LIMITED","4,794.00"," 760,130.98 ","4,588.00"," 727,787.29 ","95.70 ","95.74 "
"BWCL","BESTWAY CEMENT  LIMITED","12,982.00"," 7,827,510.19 ","10,840.00"," 6,538,322.81 ","83.50 ","83.53 "
"BWHL","BALUCHISTAN WHEELS LIMITED","14,233.00"," 2,596,785.17 ","11,999.00"," 2,189,333.28 ","84.30 ","84.31 "
"CASH","CALCORP LIMITED","2,675.00"," 168,089.76 ","2,270.00"," 143,370.95 ","84.86 ","85.29 "
"CCM","CRESCENT COTTON MILLS LIMITED","302.00"," 16,261.90 ","302.00"," 16,261.90 ","100.00 ","100.00 "
"CEPB","CENTURY PAPER AND BOARD MILLS LIMITED","1,018,040.00"," 27,009,871.25 ","694,184.00"," 18,423,307.87 ","68.19 ","68.21 "
"CFL","CRESCENT FIBRES LIMITED","21.00"," 1,344.00 ","21.00"," 1,344.00 ","100.00 ","100.00 "
"CHBL","CHENAB LIMITED","634,647.00"," 10,839,258.93 ","605,675.00"," 10,340,001.83 ","95.43 ","95.39 "
"CHCC","CHERAT CEMENT COMPANY LIMITED","201,025.00"," 66,684,182.72 ","193,879.00"," 64,384,212.86 ","96.45 ","96.55 "
"CJPL","CRESCENT JUTE PRODUCTS LIMITED","41,441.00"," 596,496.60 ","39,333.00"," 566,472.64 ","94.91 ","94.97 "
"CLCPS","CHENAB LTD-NON VOTING CUM. PREF. SHARES","50,597.00"," 201,886.91 ","42,302.00"," 169,171.45 ","83.61 ","83.80 "
"CLOV","CLOVER PAKISTAN LIMITED","84,138.00"," 3,608,149.68 ","77,481.00"," 3,323,534.03 ","92.09 ","92.11 "
"CLVL","CORDOBA LOGISTICS & VENTURES LIMITED","4,291.00"," 69,867.99 ","1,592.00"," 26,629.59 ","37.10 ","38.11 "
"CNERGY","CNERGYICO PK LIMITED","17,510,311.00"," 133,475,281.21 ","9,936,277.00"," 78,254,869.74 ","56.75 ","58.63 "
"COLG","COLGATE PALMOLIVE (PAKISTAN) LIMITED","5,049.00"," 6,495,644.24 ","4,770.00"," 6,137,001.58 ","94.47 ","94.48 "
"CPHL","CITI PHARMA LIMITED","1,026,068.00"," 91,251,205.34 ","728,229.00"," 65,174,117.04 ","70.97 ","71.42 "
"CPPL","CHERAT PACKAGING LIMITED","65,160.00"," 6,937,972.35 ","50,754.00"," 5,409,290.56 ","77.89 ","77.97 "
"CRTM","THE CRESCENT TEXTILE MILLS LIMITED","250,296.00"," 6,069,960.97 ","172,389.00"," 4,198,866.04 ","68.87 ","69.17 "
"CSAP","CRESCENT STEEL AND ALLIED PRODUCTS LTD.","61,224.00"," 5,868,206.34 ","51,595.00"," 4,947,725.99 ","84.27 ","84.31 "
"CSIL","CRESCENT STAR INSURANCE LIMITED","636,242.00"," 3,811,485.00 ","510,114.00"," 3,052,627.14 ","80.18 ","80.09 "
"CTM","COLONY TEXTILE MILLS LIMITED","5,090,550.00"," 39,230,414.50 ","4,109,922.00"," 31,707,012.46 ","80.74 ","80.82 "
"CWSM","CHAKWAL SPINNING MILLS LIMITED","116,846.00"," 3,362,636.28 ","104,123.00"," 2,995,330.14 ","89.11 ","89.08 "
"CYAN","CYAN LIMITED","302,693.00"," 14,125,610.00 ","234,332.00"," 10,951,228.11 ","77.42 ","77.53 "
"DAAG","DATA AGRO LIMITED","2,772.00"," 261,523.99 ","2,657.00"," 250,217.23 ","95.85 ","95.68 "
"DADX","DADEX ETERNIT LIMITED","202.00"," 12,425.73 ","202.00"," 12,425.73 ","100.00 ","100.00 "
"DBCI","DADABHOY CEMENT INDUSTRIES LIMITED","77,233.00"," 528,879.10 ","44,464.00"," 302,623.80 ","57.57 ","57.22 "
"DCL","DEWAN CEMENT LIMITED","1,831,294.00"," 25,405,817.20 ","1,232,741.00"," 17,094,020.21 ","67.32 ","67.28 "
"DCR","DOLMEN CITY REIT","286,802.00"," 9,075,232.45 ","253,409.00"," 8,021,983.94 ","88.36 ","88.39 "
"DEL","DAWOOD EQUITIES LIMITED","629,026.00"," 11,563,954.09 ","416,798.00"," 7,761,403.14 ","66.26 ","67.12 "
"DFML","DEWAN FAROOQUE MOTORS LIMITED","1,075,092.00"," 31,011,942.93 ","846,913.00"," 24,410,448.46 ","78.78 ","78.71 "
"DFSM","DEWAN FAROOQUE SPINNING MILLS LIMITED","548,370.00"," 3,250,540.00 ","305,553.00"," 1,816,111.75 ","55.72 ","55.87 "
"DGKC","D.G. KHAN CEMENT COMPANY LIMITED","628,642.00"," 147,213,669.94 ","420,094.00"," 98,883,811.65 ","66.83 ","67.17 "
"DHPL","DH PARTNERS LIMITED","587,563.00"," 27,193,089.24 ","389,021.00"," 18,047,386.09 ","66.21 ","66.37 "
"DIIL","DIAMOND INDUSTRIES LIMITED","1.00"," 56.01 ","1.00"," 56.01 ","100.00 ","100.00 "
"DINT","DIN TEXTILE MILLS LIMITED","177.00"," 12,338.47 ","175.00"," 12,192.49 ","98.87 ","98.82 "
"DLL","DAWOOD LAWRENCEPUR LIMITED","424.00"," 155,016.59 ","403.00"," 147,313.60 ","95.05 ","95.03 "
"DMC","D.M. CORPORATION LIMITED","1,393.00"," 349,217.35 ","895.00"," 221,948.47 ","64.25 ","63.56 "
"DMTM","DEWAN MUSHTAQ TEXTILE MILLS LIMITED","14,232.00"," 163,747.30 ","13,850.00"," 159,224.17 ","97.32 ","97.24 "
"DNCC","DANDOT CEMENT COMPANY LIMITED","920.00"," 14,767.64 ","909.00"," 14,592.99 ","98.80 ","98.82 "
"DOL","DESCON OXYCHEM LIMITED","652,968.00"," 21,110,796.18 ","513,055.00"," 16,587,605.96 ","78.57 ","78.57 "
"DSIL","D. S. INDUSTRIES LIMITED","5,103,446.00"," 76,984,223.10 ","2,544,439.00"," 38,483,873.79 ","49.86 ","49.99 "
"DSL","DOST STEELS LIMITED","30,949.00"," 278,278.71 ","30,699.00"," 276,031.71 ","99.19 ","99.19 "
"DWAE","DEWAN AUTOMOTIVE ENGINEERING LIMITED","5,754.00"," 138,426.32 ","5,672.00"," 136,419.58 ","98.57 ","98.55 "
"DWSM","DEWAN SUGAR MILLS LIMITED","133,148.00"," 982,181.96 ","121,108.00"," 893,409.13 ","90.96 ","90.96 "
"DWTM","DEWAN TEXTILE MILLS LIMITED","3,527.00"," 21,804.32 ","2,597.00"," 15,958.90 ","73.63 ","73.19 "
"DYNO","DYNEA PAKISTAN LIMITED","9,934.00"," 2,822,207.70 ","7,125.00"," 2,034,462.90 ","71.72 ","72.09 "
"ECOP","ECOPACK LIMITED","172,305.00"," 10,610,223.29 ","141,719.00"," 8,724,143.78 ","82.25 ","82.22 "
"EFERT","ENGRO FERTILIZERS LIMITED","502,037.00"," 107,036,708.24 ","403,123.00"," 86,411,028.26 ","80.30 ","80.73 "
"EFUG","EFU GENERAL INSURANCE LIMITED","151.00"," 18,971.77 ","151.00"," 18,971.77 ","100.00 ","100.00 "
"EFUL","EFU LIFE ASSURANCE LIMITED","1,356.00"," 206,577.30 ","1,026.00"," 156,364.50 ","75.66 ","75.69 "
"ELSM","ELLCOT SPINNING MILLS LIMITED","2,008.00"," 220,848.00 ","2,008.00"," 220,848.00 ","100.00 ","100.00 "
"EMCO","EMCO INDUSTRIES LIMITED","34,814.00"," 2,074,745.81 ","25,131.00"," 1,499,089.67 ","72.19 ","72.25 "
"ENGROH","ENGRO HOLDINGS LIMITED","2,166,440.00"," 514,882,803.84 ","1,507,274.00"," 358,622,421.39 ","69.57 ","69.65 "
"EPCL","ENGRO POLYMER & CHEMICALS LIMITED","946,462.00"," 27,107,060.77 ","636,446.00"," 18,264,413.93 ","67.24 ","67.38 "
"EPCLPS","ENGRO POLYMER & CHEMICALS LTD - PREF.SH.","20,500.00"," 246,375.00 ","20,500.00"," 246,375.00 ","100.00 ","100.00 "
"EPQL","ENGRO POWERGEN QADIRPUR LIMITED","201,517.00"," 5,933,791.11 ","172,126.00"," 5,074,419.75 ","85.42 ","85.52 "
"ESBL","ESCORTS INVESTMENT BANK LIMITED","554,719.00"," 7,918,717.01 ","341,550.00"," 4,914,278.70 ","61.57 ","62.06 "
"EWIC","EAST WEST INSURANCE COMPANY LIMITED","20.00"," 940.00 ","20.00"," 940.00 ","100.00 ","100.00 "
"EXIDE","EXIDE PAKISTAN LIMITED","2,638.00"," 1,667,200.98 ","2,145.00"," 1,355,650.69 ","81.31 ","81.31 "
"FABL","FAYSAL BANK LIMITED","1,868,498.00"," 161,151,756.73 ","1,156,898.00"," 103,168,807.73 ","61.92 ","64.02 "
"FANM","FIRST AL-NOOR MODARABA","67,517.00"," 562,861.88 ","56,403.00"," 471,090.52 ","83.54 ","83.70 "
"FASM","FAISAL SPINNING MILLS LIMITED","61.00"," 20,104.97 ","61.00"," 20,104.97 ","100.00 ","100.00 "
"FATIMA","FATIMA FERTILIZER COMPANY LIMITED","363,427.00"," 50,162,216.43 ","308,704.00"," 42,771,258.74 ","84.94 ","85.27 "
"FCCL","FAUJI CEMENT COMPANY LIMITED","3,681,911.00"," 206,251,154.37 ","1,987,492.00"," 112,064,147.75 ","53.98 ","54.33 "
"FCEL","FIRST CAPITAL EQUITIES LIMITED","6,846,946.00"," 49,866,105.94 ","3,766,929.00"," 27,687,423.13 ","55.02 ","55.52 "
"FCEPL","FRIESLANDCAMPINA ENGRO PAKISTAN LIMITED","4,002,299.00"," 341,774,170.31 ","3,209,367.00"," 273,657,508.60 ","80.19 ","80.07 "
"FCIBL","FIRST CREDIT AND INVESTMENT BANK LIMITED","217,787.00"," 4,014,828.45 ","177,639.00"," 3,296,414.91 ","81.57 ","82.11 "
"FCL","FAST CABLES LIMITED","785,410.00"," 18,425,739.40 ","675,728.00"," 15,862,296.36 ","86.04 ","86.09 "
"FCSC","FIRST CAPITAL SECURITIES CORPORATION LTD","78,260,051.00"," 711,058,070.87 ","26,967,292.00"," 246,765,204.23 ","34.46 ","34.70 "
"FDPL","FIRST DAWOOD PROPERTIES LIMITED","621,586.00"," 4,924,780.86 ","537,457.00"," 4,258,020.71 ","86.47 ","86.46 "
"FECM","FIRST ELITE CAPITAL MODARABA","39,895.00"," 1,821,001.68 ","24,887.00"," 1,185,410.35 ","62.38 ","65.10 "
"FECTC","FECTO CEMENT LIMITED","38,604.00"," 3,816,192.08 ","33,276.00"," 3,289,348.12 ","86.20 ","86.19 "
"FEM","FIRST EQUITY MODARABA","111,679.00"," 1,226,293.77 ","108,838.00"," 1,195,066.41 ","97.46 ","97.45 "
"FEROZ","FEROZSONS LABORATORIES LIMITED","22,761.00"," 9,190,405.92 ","20,667.00"," 8,351,541.68 ","90.80 ","90.87 "
