"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"COLG","COLGATE PALMOLIVE (PAKISTAN) LIMITED","24,169.00"," 31,377,570.38 ","20,901.00"," 27,160,782.25 ","86.48 ","86.56 "
"CPHL","CITI PHARMA LIMITED","2,883,846.00"," 260,180,286.18 ","1,311,029.00"," 121,176,351.08 ","45.46 ","46.57 "
"CPPL","CHERAT PACKAGING LIMITED","86,578.00"," 9,227,635.26 ","73,089.00"," 7,784,676.58 ","84.42 ","84.36 "
"CRTM","THE CRESCENT TEXTILE MILLS LIMITED","120,617.00"," 2,927,629.85 ","98,866.00"," 2,399,908.02 ","81.97 ","81.97 "
"CSAP","CRESCENT STEEL AND ALLIED PRODUCTS LTD.","111,419.00"," 10,853,818.08 ","91,956.00"," 8,958,697.04 ","82.53 ","82.54 "
"CSIL","CRESCENT STAR INSURANCE LIMITED","764,716.00"," 4,538,958.35 ","645,191.00"," 3,839,259.61 ","84.37 ","84.58 "
"CTM","COLONY TEXTILE MILLS LIMITED","585,388.00"," 3,391,188.88 ","420,782.00"," 2,444,892.65 ","71.88 ","72.10 "
"CWSM","CHAKWAL SPINNING MILLS LIMITED","127,428.00"," 3,782,315.59 ","103,184.00"," 3,062,374.23 ","80.97 ","80.97 "
"CYAN","CYAN LIMITED","2,097,622.00"," 98,344,924.66 ","460,082.00"," 21,650,718.82 ","21.93 ","22.02 "
"DAAG","DATA AGRO LIMITED","4,013.00"," 398,405.49 ","2,519.00"," 250,852.88 ","62.77 ","62.96 "
"DADX","DADEX ETERNIT LIMITED","1,500.00"," 93,600.00 ","1,500.00"," 93,600.00 ","100.00 ","100.00 "
"DBCI","DADABHOY CEMENT INDUSTRIES LIMITED","58,312.00"," 408,946.95 ","58,047.00"," 407,082.31 ","99.55 ","99.54 "
"DCL","DEWAN CEMENT LIMITED","4,398,055.00"," 62,567,797.12 ","3,421,632.00"," 48,837,908.38 ","77.80 ","78.06 "
"DCR","DOLMEN CITY REIT","570,979.00"," 18,060,536.02 ","558,399.00"," 17,662,853.14 ","97.80 ","97.80 "
"DEL","DAWOOD EQUITIES LIMITED","84,848.00"," 1,392,715.14 ","69,573.00"," 1,142,864.14 ","82.00 ","82.06 "
"DFML","DEWAN FAROOQUE MOTORS LIMITED","2,117,346.00"," 63,217,954.52 ","1,431,699.00"," 42,777,546.18 ","67.62 ","67.67 "
"DFSM","DEWAN FAROOQUE SPINNING MILLS LIMITED","216,025.00"," 1,257,728.26 ","207,766.00"," 1,209,038.18 ","96.18 ","96.13 "
"DGKC","D.G. KHAN CEMENT COMPANY LIMITED","907,863.00"," 213,749,994.28 ","447,946.00"," 106,550,568.44 ","49.34 ","49.85 "
"DHPL","DH PARTNERS LIMITED","705,380.00"," 31,595,723.96 ","508,694.00"," 22,807,764.19 ","72.12 ","72.19 "
"DIIL","DIAMOND INDUSTRIES LIMITED","1.00"," 63.40 ","1.00"," 63.40 ","100.00 ","100.00 "
"DINT","DIN TEXTILE MILLS LIMITED","831.00"," 60,489.16 ","830.00"," 60,417.15 ","99.88 ","99.88 "
"DLL","DAWOOD LAWRENCEPUR LIMITED","3,175.00"," 1,128,929.67 ","3,075.00"," 1,092,777.00 ","96.85 ","96.80 "
"DMC","D.M. CORPORATION LIMITED","5,739.00"," 1,667,743.31 ","3,698.00"," 1,107,554.09 ","64.44 ","66.41 "
"DMTM","DEWAN MUSHTAQ TEXTILE MILLS LIMITED","1,150.00"," 12,761.90 ","1,150.00"," 12,761.90 ","100.00 ","100.00 "
"DNCC","DANDOT CEMENT COMPANY LIMITED","9,677.00"," 155,437.96 ","5,072.00"," 82,676.31 ","52.41 ","53.19 "
"DOL","DESCON OXYCHEM LIMITED","104,592.00"," 3,662,641.22 ","89,516.00"," 3,134,398.91 ","85.59 ","85.58 "
"DSIL","D. S. INDUSTRIES LIMITED","1,391,015.00"," 18,101,386.59 ","772,765.00"," 10,094,563.86 ","55.55 ","55.77 "
"DSL","DOST STEELS LIMITED","765,033.00"," 6,867,173.93 ","748,628.00"," 6,719,077.13 ","97.86 ","97.84 "
"DWAE","DEWAN AUTOMOTIVE ENGINEERING LIMITED","24,217.00"," 601,982.78 ","16,144.00"," 403,111.40 ","66.66 ","66.96 "
"DWSM","DEWAN SUGAR MILLS LIMITED","119,771.00"," 896,977.11 ","116,051.00"," 869,387.51 ","96.89 ","96.92 "
"DWTM","DEWAN TEXTILE MILLS LIMITED","1,000.00"," 6,775.00 ","1,000.00"," 6,775.00 ","100.00 ","100.00 "
"DYNO","DYNEA PAKISTAN LIMITED","124,656.00"," 37,241,101.06 ","106,384.00"," 31,821,466.93 ","85.34 ","85.45 "
"ECOP","ECOPACK LIMITED","153,706.00"," 10,193,255.23 ","107,735.00"," 7,135,750.88 ","70.09 ","70.00 "
"EFERT","ENGRO FERTILIZERS LIMITED","2,562,498.00"," 562,988,065.51 ","2,090,756.00"," 460,254,119.59 ","81.59 ","81.75 "
"EFUG","EFU GENERAL INSURANCE LIMITED","324.00"," 40,004.96 ","315.00"," 38,879.36 ","97.22 ","97.19 "
"ELCM","ELAHI COTTON MILLS LIMITED","10.00"," 1,925.00 ","10.00"," 1,925.00 ","100.00 ","100.00 "
"ELSM","ELLCOT SPINNING MILLS LIMITED","2,153.00"," 237,242.00 ","2,153.00"," 237,242.00 ","100.00 ","100.00 "
"EMCO","EMCO INDUSTRIES LIMITED","168,912.00"," 9,712,729.53 ","116,016.00"," 6,688,633.59 ","68.68 ","68.86 "
"ENGROH","ENGRO HOLDINGS LIMITED","884,008.00"," 206,151,239.35 ","781,535.00"," 182,287,401.87 ","88.41 ","88.42 "
"EPCL","ENGRO POLYMER & CHEMICALS LIMITED","1,945,155.00"," 58,620,688.75 ","1,535,601.00"," 46,307,165.42 ","78.94 ","78.99 "
"EPCLPS","ENGRO POLYMER & CHEMICALS LTD - PREF.SH.","2,012.00"," 25,094.00 ","2,012.00"," 25,094.00 ","100.00 ","100.00 "
"EPQL","ENGRO POWERGEN QADIRPUR LIMITED","668,402.00"," 19,909,969.06 ","463,598.00"," 13,832,439.87 ","69.36 ","69.47 "
"ESBL","ESCORTS INVESTMENT BANK LIMITED","839,532.00"," 10,738,204.28 ","389,114.00"," 5,004,877.81 ","46.35 ","46.61 "
"EXIDE","EXIDE PAKISTAN LIMITED","1,518.00"," 966,630.74 ","1,213.00"," 772,154.77 ","79.91 ","79.88 "
"FABL","FAYSAL BANK LIMITED","2,180,042.00"," 200,353,551.81 ","1,343,376.00"," 127,928,374.72 ","61.62 ","63.85 "
"FANM","FIRST AL-NOOR MODARABA","140,393.00"," 1,144,206.10 ","122,763.00"," 1,001,524.10 ","87.44 ","87.53 "
"FASM","FAISAL SPINNING MILLS LIMITED","15.00"," 4,798.04 ","14.00"," 4,470.06 ","93.33 ","93.16 "
"FATIMA","FATIMA FERTILIZER COMPANY LIMITED","1,596,062.00"," 219,426,733.15 ","1,213,872.00"," 168,492,093.41 ","76.05 ","76.79 "
"FCCL","FAUJI CEMENT COMPANY LIMITED","9,821,523.00"," 541,645,240.79 ","2,752,478.00"," 171,536,754.62 ","28.02 ","31.67 "
"FCEL","FIRST CAPITAL EQUITIES LIMITED","2,299,547.00"," 14,039,021.75 ","1,112,402.00"," 6,822,640.04 ","48.37 ","48.60 "
"FCEPL","FRIESLANDCAMPINA ENGRO PAKISTAN LIMITED","305,345.00"," 25,751,030.10 ","240,506.00"," 20,290,610.48 ","78.77 ","78.80 "
"FCIBL","FIRST CREDIT AND INVESTMENT BANK LIMITED","33,388.00"," 601,823.85 ","33,388.00"," 601,823.85 ","100.00 ","100.00 "
"FCL","FAST CABLES LIMITED","1,146,520.00"," 26,921,892.65 ","821,093.00"," 19,281,706.21 ","71.62 ","71.62 "
"FCSC","FIRST CAPITAL SECURITIES CORPORATION LTD","46,926,536.00"," 355,696,353.26 ","24,152,691.00"," 185,789,614.76 ","51.47 ","52.23 "
"FDPL","FIRST DAWOOD PROPERTIES LIMITED","5,202,534.00"," 41,704,871.25 ","2,529,180.00"," 20,385,572.44 ","48.61 ","48.88 "
"FECM","FIRST ELITE CAPITAL MODARABA","15,659.00"," 794,713.54 ","14,259.00"," 727,513.54 ","91.06 ","91.54 "
"FECTC","FECTO CEMENT LIMITED","47,630.00"," 4,901,896.81 ","44,158.00"," 4,544,667.74 ","92.71 ","92.71 "
"FEM","FIRST EQUITY MODARABA","94,369.00"," 1,021,351.62 ","90,559.00"," 979,921.12 ","95.96 ","95.94 "
"FEROZ","FEROZSONS LABORATORIES LIMITED","150,868.00"," 63,348,999.30 ","144,970.00"," 60,870,547.53 ","96.09 ","96.09 "
"FFC","FAUJI FERTILIZER COMPANY LIMITED","3,028,999.00"," 1,448,490,492.23 ","2,332,595.00"," 1,122,216,301.00 ","77.01 ","77.47 "
"FFL","FAUJI FOODS LIMITED","38,603,022.00"," 798,172,398.98 ","21,149,905.00"," 439,760,421.76 ","54.79 ","55.10 "
"FFLM","FIRST FIDELITY LEASING MODARABA","95,654.00"," 670,743.37 ","78,079.00"," 549,179.91 ","81.63 ","81.88 "
"FHAM","FIRST HABIB MODARABA","30,836.00"," 1,084,104.64 ","30,621.00"," 1,076,473.94 ","99.30 ","99.30 "
"FIBLM","FIRST IBL MODARABA","15,447.00"," 172,387.93 ","13,450.00"," 150,186.80 ","87.07 ","87.12 "
"FIL","FATEH INDUSTRIES LIMITED","724.00"," 126,761.28 ","251.00"," 46,635.34 ","34.67 ","36.79 "
"FIMM","FIRST IMROOZ MODARABA","334.00"," 91,162.50 ","245.00"," 65,783.78 ","73.35 ","72.16 "
"786","786 INVESTMENT LIMITED","28,853.00"," 375,708.23 ","22,362.00"," 293,005.72 ","77.50 ","77.99 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","70.00"," 72,424.43 ","59.00"," 61,093.80 ","84.29 ","84.36 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","3,130.00"," 148,277.67 ","2,830.00"," 134,411.67 ","90.42 ","90.65 "
"ABL","ALLIED BANK LIMITED","139,909.00"," 28,538,236.92 ","88,481.00"," 18,071,137.89 ","63.24 ","63.32 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","6,215.00"," 7,596,001.49 ","5,285.00"," 6,461,194.51 ","85.04 ","85.06 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","8,513.00"," 160,696.20 ","6,513.00"," 123,281.20 ","76.51 ","76.72 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","217,396.00"," 65,500,694.83 ","146,840.00"," 44,277,799.15 ","67.54 ","67.60 "
"ADAMS","ADAM SUGAR MILLS LIMITED","2,322.00"," 169,880.26 ","1,946.00"," 142,107.16 ","83.81 ","83.65 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","30,740.00"," 1,505,236.08 ","26,538.00"," 1,299,242.34 ","86.33 ","86.31 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","8,680,415.00"," 77,755,769.18 ","5,382,686.00"," 48,233,047.45 ","62.01 ","62.03 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","26,199.00"," 1,206,555.15 ","25,182.00"," 1,159,275.59 ","96.12 ","96.08 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","6,564.00"," 932,966.70 ","6,508.00"," 925,021.70 ","99.15 ","99.15 "
"AGL","AGRITECH LIMITED","192,951.00"," 14,698,246.29 ","110,478.00"," 8,433,635.79 ","57.26 ","57.38 "
"AGP","AGP LIMITED","1,010,134.00"," 192,010,467.50 ","998,090.00"," 189,727,519.00 ","98.81 ","98.81 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","354,582.00"," 3,139,894.72 ","340,697.00"," 3,018,592.96 ","96.08 ","96.14 "
"AGTL","AL-GHAZI TRACTORS LIMITED","152,964.00"," 67,639,432.10 ","102,573.00"," 45,488,843.74 ","67.06 ","67.25 "
"AHCL","ARIF HABIB CORPORATION LIMITED","4,575,101.00"," 75,291,929.38 ","4,114,641.00"," 67,720,187.59 ","89.94 ","89.94 "
"AHL","ARIF HABIB LIMITED","295,243.00"," 33,186,409.98 ","147,212.00"," 16,491,875.65 ","49.86 ","49.69 "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","3,376.00"," 344,793.68 ","2,751.00"," 283,172.93 ","81.49 ","82.13 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","284,083.00"," 20,410,544.77 ","154,654.00"," 11,770,479.65 ","54.44 ","57.67 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","12,785,224.00"," 2,145,778,907.12 ","4,932,296.00"," 851,020,165.32 ","38.58 ","39.66 "
"AKBL","ASKARI BANK LIMITED","3,088,570.00"," 293,672,574.92 ","805,074.00"," 87,473,594.81 ","26.07 ","29.79 "
"AKDHL","AKD HOSPITALITY LIMITED","1,507.00"," 260,713.20 ","1,507.00"," 260,713.20 ","100.00 ","100.00 "
"AKDSL","AKD SECURITIES LIMITED","354,715.00"," 13,773,859.63 ","275,528.00"," 10,707,294.40 ","77.68 ","77.74 "
"AKGL","AL-KHAIR GADOON LIMITED","145.00"," 7,545.00 ","145.00"," 7,545.00 ","100.00 ","100.00 "
"ALAC","ASKARI LIFE ASSURANCE COMPANY LTD.","611,144.00"," 7,953,617.02 ","498,118.00"," 6,484,717.90 ","81.51 ","81.53 "
"ALIFE","ADAMJEE LIFE ASSURANCE COMPANY LIMITED","2,103.00"," 72,566.36 ","2,099.00"," 72,422.64 ","99.81 ","99.80 "
"ALNRS","AL-NOOR SUGAR MILLS LIMITED","5,000.00"," 462,079.86 ","5,000.00"," 462,079.86 ","100.00 ","100.00 "
"ALTN","ALTERN ENERGY LTD.","450,136.00"," 6,070,096.41 ","413,204.00"," 5,570,529.10 ","91.80 ","91.77 "
"AMTEX","AMTEX LIMITED","4,715,682.00"," 19,787,494.16 ","2,436,778.00"," 10,294,406.07 ","51.67 ","52.02 "
"ANL","AZGARD NINE LIMITED","1,849,568.00"," 23,461,222.94 ","1,423,275.00"," 18,064,786.87 ","76.95 ","77.00 "
"ANSM","ANSARI SUGAR MILLS LIMITED","41,257.00"," 647,009.07 ","36,407.00"," 571,415.31 ","88.24 ","88.32 "
"ANTM","AN TEXTILE MILLS LIMITED","74,323.00"," 3,010,123.68 ","60,190.00"," 2,462,410.53 ","80.98 ","81.80 "
"APL","ATTOCK PETROLEUM LIMITED","155,429.00"," 87,467,057.50 ","109,429.00"," 61,638,908.96 ","70.40 ","70.47 "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","3,419.00"," 116,607.85 ","3,195.00"," 108,961.30 ","93.45 ","93.44 "
"ARPL","ARCHROMA PAKISTAN LIMITED","1,065.00"," 489,919.95 ","1,063.00"," 488,995.95 ","99.81 ","99.81 "
"ARUJ","ARUJ INDUSTRIES LIMITED","24,850.00"," 267,292.04 ","19,700.00"," 211,980.79 ","79.28 ","79.31 "
"ASC","AL SHAHEER CORPORATION LIMITED","3,696,638.00"," 63,165,951.39 ","2,730,069.00"," 47,028,310.87 ","73.85 ","74.45 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","1,100.00"," 23,605.00 ","600.00"," 12,940.00 ","54.55 ","54.82 "
"ASL","AISHA STEEL MILLS LIMITED","900,513.00"," 12,704,821.61 ","741,515.00"," 10,459,908.88 ","82.34 ","82.33 "
"ASLPS","AISHA STEEL MILLS LTD.-PREFERENCE SHARES","122.00"," 2,624.10 ","122.00"," 2,624.10 ","100.00 ","100.00 "
"ASTL","AMRELI STEELS LIMITED","1,341,588.00"," 30,882,523.29 ","988,513.00"," 22,751,861.90 ","73.68 ","73.67 "
"ASTM","ASIM TEXTILE MILLS LIMITED","4,282.00"," 98,168.71 ","2,878.00"," 66,063.53 ","67.21 ","67.30 "
"ATBA","ATLAS BATTERY LIMITED","13,289.00"," 3,218,585.17 ","10,346.00"," 2,504,970.53 ","77.85 ","77.83 "
"ATIL","ATLAS INSURANCE LIMITED","193,352.00"," 15,623,677.97 ","180,431.00"," 14,584,971.18 ","93.32 ","93.35 "
"ATLH","ATLAS HONDA LIMITED","31,018.00"," 43,187,046.36 ","29,181.00"," 40,641,119.70 ","94.08 ","94.10 "
"ATRL","ATTOCK REFINERY LIMITED","758,460.00"," 490,998,505.64 ","336,170.00"," 226,317,361.69 ","44.32 ","46.09 "
"AVN","AVANCEON LIMITED","515,564.00"," 24,704,620.70 ","353,372.00"," 17,233,538.42 ","68.54 ","69.76 "
"BAFL","BANK ALFALAH LIMITED","2,064,098.00"," 234,045,162.32 ","1,562,025.00"," 178,992,373.77 ","75.68 ","76.48 "
"BAFS","BABA FARID SUGAR MILLS LIMITED","176.00"," 41,016.68 ","162.00"," 37,731.71 ","92.05 ","91.99 "
"BAHL","BANK AL HABIB LIMITED","1,127,199.00"," 251,270,765.46 ","857,484.00"," 193,477,925.05 ","76.07 ","77.00 "
"BAPL","BAWANY AIR PRODUCTS LIMITED","212,718.00"," 8,988,138.19 ","119,966.00"," 5,072,790.38 ","56.40 ","56.44 "
"BATA","BATA PAKISTAN LIMITED","3,949.00"," 5,828,450.50 ","3,819.00"," 5,632,883.59 ","96.71 ","96.64 "
"BBFL","BIG BIRD FOODS LIMITED","440,039.00"," 22,622,572.22 ","306,286.00"," 15,773,991.13 ","69.60 ","69.73 "
"BCL","BOLAN CASTINGS LIMITED","25,068.00"," 2,279,153.61 ","15,273.00"," 1,391,133.79 ","60.93 ","61.04 "
"BECO","BECO STEEL LIMITED","3,434,760.00"," 194,612,074.93 ","2,459,174.00"," 139,379,856.57 ","71.60 ","71.62 "
"BELA","BELA AUTOMOTIVES LIMITED","552.00"," 63,324.50 ","542.00"," 62,184.50 ","98.19 ","98.20 "
"BERG","BERGER PAINTS PAKISTAN LIMITED","123,827.00"," 13,496,364.45 ","88,881.00"," 9,701,684.40 ","71.78 ","71.88 "
"BFAGRO","BARKAT FRISIAN AGRO LIMITED","568,738.00"," 23,295,151.13 ","498,627.00"," 20,426,117.20 ","87.67 ","87.68 "
"BFBIO","BF BIOSCIENCES LIMITED","292,153.00"," 46,510,293.95 ","180,878.00"," 28,802,553.13 ","61.91 ","61.93 "
"BFMOD","B.F. MODARABA","710,590.00"," 14,636,923.94 ","346,247.00"," 7,140,587.52 ","48.73 ","48.78 "
"BGL","BALOCHISTAN GLASS LIMITED","543,488.00"," 8,169,870.54 ","496,226.00"," 7,461,641.55 ","91.30 ","91.33 "
"BHAT","BHANERO TEXTILE MILLS LIMITED","18.00"," 14,846.00 ","14.00"," 11,595.00 ","77.78 ","78.10 "
"BIFO","BIAFO INDUSTRIES LIMITED","19,946.00"," 3,355,714.56 ","15,581.00"," 2,622,519.96 ","78.12 ","78.15 "
"BILF","BILAL FIBRES LIMITED","28,069.00"," 1,023,460.33 ","21,818.00"," 794,714.92 ","77.73 ","77.65 "
"BIPL","BANKISLAMI PAKISTAN LIMITED","1,507,621.00"," 59,445,560.71 ","1,055,433.00"," 41,619,176.94 ","70.01 ","70.01 "
"BML","BANK MAKRAMAH LIMITED","27,812,961.00"," 206,476,280.55 ","20,276,611.00"," 150,582,434.68 ","72.90 ","72.93 "
"BNL","BUNNY`S LIMITED","777,755.00"," 93,537,613.24 ","567,085.00"," 68,183,218.91 ","72.91 ","72.89 "
"BNWM","BANNU WOOLLEN MILLS LIMITED","12,886.00"," 873,081.84 ","12,885.00"," 873,014.46 ","99.99 ","99.99 "
"BOK","THE BANK OF KHYBER","46,746.00"," 1,681,028.82 ","46,746.00"," 1,681,028.82 ","100.00 ","100.00 "
