"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"ANL","AZGARD NINE LIMITED","2,761,540.00"," 32,737,187.46 ","2,200,142.00"," 26,084,586.57 ","79.67 ","79.68 "
"ANSM","ANSARI SUGAR MILLS LIMITED","35,304.00"," 542,065.94 ","35,304.00"," 542,065.94 ","100.00 ","100.00 "
"ANTM","AN TEXTILE MILLS LIMITED","11,871.00"," 446,513.52 ","11,260.00"," 422,939.28 ","94.85 ","94.72 "
"APL","ATTOCK PETROLEUM LIMITED","755,723.00"," 427,326,255.27 ","450,284.00"," 254,945,457.26 ","59.58 ","59.66 "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","32,372.00"," 967,677.05 ","30,717.00"," 919,464.55 ","94.89 ","95.02 "
"ARPAK","ARPAK INTERNATIONAL INVESTMENT LIMITED","1.00"," 60.47 ","1.00"," 60.47 ","100.00 ","100.00 "
"ARPL","ARCHROMA PAKISTAN LIMITED","6,800.00"," 3,063,151.10 ","5,426.00"," 2,459,417.14 ","79.79 ","80.29 "
"ARUJ","ARUJ INDUSTRIES LIMITED","119,774.00"," 1,151,833.65 ","82,916.00"," 805,978.90 ","69.23 ","69.97 "
"ASC","AL SHAHEER CORPORATION LIMITED","1,250,578.00"," 19,660,092.69 ","1,081,320.00"," 17,007,835.43 ","86.47 ","86.51 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","22,742.00"," 585,609.90 ","5,200.00"," 130,600.10 ","22.87 ","22.30 "
"ASL","AISHA STEEL MILLS LIMITED","864,387.00"," 11,634,608.54 ","726,071.00"," 9,771,499.99 ","84.00 ","83.99 "
"ASLPS","AISHA STEEL MILLS LTD.-PREFERENCE SHARES","20.00"," 440.00 ","20.00"," 440.00 ","100.00 ","100.00 "
"ASTL","AMRELI STEELS LIMITED","1,488,178.00"," 33,342,322.34 ","1,074,930.00"," 24,087,480.41 ","72.23 ","72.24 "
"ASTM","ASIM TEXTILE MILLS LIMITED","2,681.00"," 57,388.45 ","2,663.00"," 57,003.25 ","99.33 ","99.33 "
"ATBA","ATLAS BATTERY LIMITED","18,800.00"," 4,399,498.18 ","17,838.00"," 4,171,044.56 ","94.88 ","94.81 "
"ATIL","ATLAS INSURANCE LIMITED","19,316.00"," 1,547,859.00 ","19,216.00"," 1,539,661.00 ","99.48 ","99.47 "
"ATLH","ATLAS HONDA LIMITED","8,469.00"," 11,855,544.04 ","8,026.00"," 11,239,029.41 ","94.77 ","94.80 "
"ATRL","ATTOCK REFINERY LIMITED","1,439,879.00"," 896,851,933.40 ","656,193.00"," 414,551,522.91 ","45.57 ","46.22 "
"AVN","AVANCEON LIMITED","1,375,785.00"," 63,767,794.17 ","1,036,714.00"," 48,305,306.88 ","75.35 ","75.75 "
"BAFL","BANK ALFALAH LIMITED","1,137,624.00"," 118,965,600.54 ","732,220.00"," 77,648,837.65 ","64.36 ","65.27 "
"BAFS","BABA FARID SUGAR MILLS LIMITED","160.00"," 35,779.00 ","158.00"," 35,334.00 ","98.75 ","98.76 "
"BAHL","BANK AL HABIB LIMITED","146,037.00"," 27,600,707.52 ","118,150.00"," 22,372,431.38 ","80.90 ","81.06 "
"BAPL","BAWANY AIR PRODUCTS LIMITED","42,040.00"," 1,653,389.76 ","36,663.00"," 1,441,958.84 ","87.21 ","87.21 "
"BATA","BATA PAKISTAN LIMITED","7,965.00"," 10,872,732.78 ","6,948.00"," 9,469,986.01 ","87.23 ","87.10 "
"BBFL","BIG BIRD FOODS LIMITED","559,227.00"," 27,244,253.64 ","509,785.00"," 24,828,776.83 ","91.16 ","91.13 "
"BCL","BOLAN CASTINGS LIMITED","44,477.00"," 3,958,064.91 ","30,618.00"," 2,726,997.19 ","68.84 ","68.90 "
"BECO","BECO STEEL LIMITED","11,126,102.00"," 676,847,585.78 ","5,273,378.00"," 323,355,213.51 ","47.40 ","47.77 "
"BELA","BELA AUTOMOTIVES LIMITED","153.00"," 16,993.50 ","131.00"," 14,454.50 ","85.62 ","85.06 "
"BERG","BERGER PAINTS PAKISTAN LIMITED","35,443.00"," 3,720,420.57 ","33,831.00"," 3,551,553.21 ","95.45 ","95.46 "
"BFAGRO","BARKAT FRISIAN AGRO LIMITED","998,479.00"," 40,581,202.41 ","812,186.00"," 33,016,522.20 ","81.34 ","81.36 "
"BFBIO","BF BIOSCIENCES LIMITED","391,425.00"," 60,430,542.74 ","298,252.00"," 46,047,731.33 ","76.20 ","76.20 "
"BFMOD","B.F. MODARABA","33,142.00"," 571,860.38 ","20,520.00"," 349,473.10 ","61.92 ","61.11 "
"BGL","BALOCHISTAN GLASS LIMITED","888,193.00"," 12,697,439.80 ","672,694.00"," 9,608,108.02 ","75.74 ","75.67 "
"BIFO","BIAFO INDUSTRIES LIMITED","17,977.00"," 2,972,606.02 ","17,215.00"," 2,846,363.44 ","95.76 ","95.75 "
"BIPL","BANKISLAMI PAKISTAN LIMITED","1,851,984.00"," 57,077,220.36 ","1,545,481.00"," 47,655,491.63 ","83.45 ","83.49 "
"BML","BANK MAKRAMAH LIMITED","64,770,447.00"," 436,770,258.37 ","45,008,929.00"," 303,277,086.15 ","69.49 ","69.44 "
"BNL","BUNNY`S LIMITED","384,942.00"," 46,471,046.25 ","229,522.00"," 27,810,002.96 ","59.63 ","59.84 "
"BNWM","BANNU WOOLLEN MILLS LIMITED","6,322.00"," 412,215.94 ","5,314.00"," 344,761.47 ","84.06 ","83.64 "
"UDPL","UNITED DISTRIBUTERS PAKISTAN LIMITED","311,480.00"," 49,818,348.36 ","230,518.00"," 36,876,581.74 ","74.01 ","74.02 "
"UNIC","THE UNITED INSURANCE CO. OF PAKISTAN LTD","35,751.00"," 555,235.84 ","35,651.00"," 553,648.84 ","99.72 ","99.71 "
"UNITY","UNITY FOODS LIMITED","13,179,519.00"," 296,419,581.47 ","8,026,812.00"," 183,604,083.97 ","60.90 ","61.94 "
"UPFL","UNILEVER PAKISTAN FOODS LIMITED","49.00"," 1,444,906.02 ","41.00"," 1,209,673.34 ","83.67 ","83.72 "
"UVIC","THE UNIVERSAL INSURANCE COMPANY LIMITED","4,016.00"," 100,206.87 ","3,166.00"," 79,132.35 ","78.83 ","78.97 "
"WAFI","WAFI ENERGY PAKISTAN LIMITED","578,001.00"," 118,305,303.98 ","457,908.00"," 93,751,706.51 ","79.22 ","79.25 "
"WAHN","WAH NOBLE CHEMICALS LIMITED","37,848.00"," 12,550,025.61 ","22,071.00"," 7,379,512.22 ","58.31 ","58.80 "
"WASL","WASL MOBILITY MODARABA","10,537,955.00"," 81,025,303.67 ","7,145,618.00"," 55,221,877.18 ","67.81 ","68.15 "
"WAVES","WAVES CORPORATION LIMITED","18,638,350.00"," 234,370,938.32 ","10,109,832.00"," 126,954,498.29 ","54.24 ","54.17 "
"WAVESAPP","WAVES HOME APPLIANCE LIMITED","2,903,627.00"," 28,287,355.69 ","1,634,151.00"," 16,120,884.76 ","56.28 ","56.99 "
"WTL","WORLDCALL TELECOM LIMITED","83,334,884.00"," 153,667,733.04 ","49,771,508.00"," 91,662,956.13 ","59.72 ","59.65 "
"YOUW","YOUSAF WEAVING MILLS LIMITED","1,894,239.00"," 10,882,462.63 ","1,534,274.00"," 8,820,365.16 ","81.00 ","81.05 "
"ZAHID","ZAHIDJEE TEXTILE MILLS LIMITED","17,795.00"," 1,110,566.71 ","14,466.00"," 903,354.69 ","81.29 ","81.34 "
"ZAL","ZAREA LIMITED","10,112,043.00"," 454,811,489.51 ","4,820,748.00"," 217,626,782.24 ","47.67 ","47.85 "
"ZIL","ZIL LIMITED","500.00"," 180,000.00 ","500.00"," 180,000.00 ","100.00 ","100.00 "
"ZTL","ZEPHYR TEXTILES LIMITED","2,454.00"," 38,260.50 ","2,340.00"," 36,459.30 ","95.35 ","95.29 "
"ZUMA","ZUMA RESOURCES LIMITED","85,059.00"," 2,950,479.69 ","78,487.00"," 2,726,897.35 ","92.27 ","92.42 "
"BOK","THE BANK OF KHYBER","15,874.00"," 551,417.53 ","13,803.00"," 479,634.27 ","86.95 ","86.98 "
"BOP","THE BANK OF PUNJAB","70,961,567.00"," 2,626,368,711.11 ","24,308,504.00"," 942,780,109.95 ","34.26 ","35.90 "
"BPL","BURSHANE LPG (PAKISTAN) LIMITED","3,838.00"," 124,699.23 ","3,831.00"," 124,469.00 ","99.82 ","99.82 "
"BRRG","B.R.R. GUARDIAN LIMITED","169,433.00"," 7,278,028.05 ","125,670.00"," 5,383,623.88 ","74.17 ","73.97 "
"BTL","BLESSED TEXTILES LIMITED","8.00"," 2,427.76 ","8.00"," 2,427.76 ","100.00 ","100.00 "
"BUXL","BUXLY PAINTS LIMITED","1,137.00"," 172,921.21 ","1,134.00"," 172,458.06 ","99.74 ","99.73 "
"BWCL","BESTWAY CEMENT  LIMITED","11,370.00"," 6,688,079.55 ","11,121.00"," 6,542,258.56 ","97.81 ","97.82 "
"BWHL","BALUCHISTAN WHEELS LIMITED","111,596.00"," 20,903,192.21 ","46,590.00"," 8,712,573.07 ","41.75 ","41.68 "
"CASH","CALCORP LIMITED","2,210.00"," 133,518.85 ","1,700.00"," 103,172.85 ","76.92 ","77.27 "
"CCM","CRESCENT COTTON MILLS LIMITED","3,104.00"," 170,300.21 ","3,102.00"," 170,184.25 ","99.94 ","99.93 "
"CENI","CENTURY INSURANCE COMPANY LIMITED","2,722.00"," 141,517.16 ","2,722.00"," 141,517.16 ","100.00 ","100.00 "
"CEPB","CENTURY PAPER AND BOARD MILLS LIMITED","569,962.00"," 14,750,080.63 ","522,688.00"," 13,528,677.22 ","91.71 ","91.72 "
"CHAS","CHASHMA SUGAR MILLS LIMITED","501.00"," 34,267.85 ","501.00"," 34,267.85 ","100.00 ","100.00 "
"CHBL","CHENAB LIMITED","2,043,408.00"," 31,998,629.18 ","890,294.00"," 13,546,169.60 ","43.57 ","42.33 "
"CHCC","CHERAT CEMENT COMPANY LIMITED","93,307.00"," 30,695,027.78 ","69,796.00"," 23,193,131.66 ","74.80 ","75.56 "
"CJPL","CRESCENT JUTE PRODUCTS LIMITED","86,284.00"," 1,292,501.66 ","73,672.00"," 1,101,495.81 ","85.38 ","85.22 "
"CLCPS","CHENAB LTD-NON VOTING CUM. PREF. SHARES","383,916.00"," 1,432,707.52 ","365,136.00"," 1,363,218.62 ","95.11 ","95.15 "
"CLOV","CLOVER PAKISTAN LIMITED","95,664.00"," 3,987,132.06 ","81,235.00"," 3,384,120.83 ","84.92 ","84.88 "
"CLVL","CORDOBA LOGISTICS & VENTURES LIMITED","49,861.00"," 823,217.68 ","44,128.00"," 731,218.51 ","88.50 ","88.82 "
"CNERGY","CNERGYICO PK LIMITED","39,194,930.00"," 298,576,518.31 ","15,661,258.00"," 124,703,373.77 ","39.96 ","41.77 "
"COLG","COLGATE PALMOLIVE (PAKISTAN) LIMITED","10,419.00"," 13,435,594.98 ","9,298.00"," 11,992,567.94 ","89.24 ","89.26 "
"CPHL","CITI PHARMA LIMITED","1,976,663.00"," 161,568,235.53 ","1,172,292.00"," 98,747,694.31 ","59.31 ","61.12 "
"CPPL","CHERAT PACKAGING LIMITED","62,398.00"," 6,566,468.75 ","47,765.00"," 5,035,387.64 ","76.55 ","76.68 "
"CRTM","THE CRESCENT TEXTILE MILLS LIMITED","53,330.00"," 1,251,923.06 ","28,726.00"," 673,654.68 ","53.86 ","53.81 "
"CSAP","CRESCENT STEEL AND ALLIED PRODUCTS LTD.","982,473.00"," 100,874,445.83 ","593,587.00"," 61,360,769.87 ","60.42 ","60.83 "
"CSIL","CRESCENT STAR INSURANCE LIMITED","589,372.00"," 3,243,150.53 ","532,892.00"," 2,929,205.37 ","90.42 ","90.32 "
"CTM","COLONY TEXTILE MILLS LIMITED","3,970,202.00"," 26,573,126.48 ","2,452,855.00"," 16,580,251.61 ","61.78 ","62.39 "
"CWSM","CHAKWAL SPINNING MILLS LIMITED","3,774,235.00"," 102,647,122.79 ","2,306,084.00"," 62,803,240.80 ","61.10 ","61.18 "
"CYAN","CYAN LIMITED","173,334.00"," 8,032,702.43 ","121,748.00"," 5,644,294.75 ","70.24 ","70.27 "
"DAAG","DATA AGRO LIMITED","467.00"," 44,276.30 ","256.00"," 24,620.08 ","54.82 ","55.61 "
"DADX","DADEX ETERNIT LIMITED","621.00"," 38,997.40 ","611.00"," 38,387.20 ","98.39 ","98.44 "
"DBCI","DADABHOY CEMENT INDUSTRIES LIMITED","49,036.00"," 331,665.38 ","47,184.00"," 319,337.83 ","96.22 ","96.28 "
"DCL","DEWAN CEMENT LIMITED","4,157,466.00"," 58,513,449.76 ","3,258,037.00"," 45,853,485.99 ","78.37 ","78.36 "
"DCR","DOLMEN CITY REIT","334,683.00"," 10,500,520.51 ","322,386.00"," 10,114,729.42 ","96.33 ","96.33 "
"DEL","DAWOOD EQUITIES LIMITED","224,759.00"," 4,122,850.57 ","140,377.00"," 2,591,383.48 ","62.46 ","62.85 "
"DFML","DEWAN FAROOQUE MOTORS LIMITED","1,449,151.00"," 40,533,463.11 ","1,005,881.00"," 28,142,970.96 ","69.41 ","69.43 "
"DFSM","DEWAN FAROOQUE SPINNING MILLS LIMITED","125,144.00"," 715,101.65 ","119,943.00"," 685,295.35 ","95.84 ","95.83 "
"DGKC","D.G. KHAN CEMENT COMPANY LIMITED","1,396,443.00"," 301,783,145.69 ","432,992.00"," 102,358,564.65 ","31.01 ","33.92 "
"DHPL","DH PARTNERS LIMITED","910,763.00"," 41,536,516.05 ","598,833.00"," 27,255,263.26 ","65.75 ","65.62 "
"DIIL","DIAMOND INDUSTRIES LIMITED","1.00"," 55.01 ","1.00"," 55.01 ","100.00 ","100.00 "
"DINT","DIN TEXTILE MILLS LIMITED","129.00"," 9,021.12 ","129.00"," 9,021.12 ","100.00 ","100.00 "
"DLL","DAWOOD LAWRENCEPUR LIMITED","5,969.00"," 2,169,698.21 ","5,336.00"," 1,936,325.99 ","89.40 ","89.24 "
"DMC","D.M. CORPORATION LIMITED","18,148.00"," 4,564,387.64 ","17,675.00"," 4,461,975.53 ","97.39 ","97.76 "
"DMTM","DEWAN MUSHTAQ TEXTILE MILLS LIMITED","17,727.00"," 204,556.65 ","9,729.00"," 112,596.66 ","54.88 ","55.04 "
"DNCC","DANDOT CEMENT COMPANY LIMITED","1,500,535.00"," 25,617,783.07 ","651,762.00"," 11,267,305.43 ","43.44 ","43.98 "
"DOL","DESCON OXYCHEM LIMITED","152,502.00"," 4,885,432.77 ","131,065.00"," 4,200,490.50 ","85.94 ","85.98 "
"DSIL","D. S. INDUSTRIES LIMITED","1,309,289.00"," 17,723,847.47 ","1,116,280.00"," 15,156,529.50 ","85.26 ","85.51 "
"DSL","DOST STEELS LIMITED","278,139.00"," 2,486,885.86 ","205,161.00"," 1,840,082.14 ","73.76 ","73.99 "
"DWAE","DEWAN AUTOMOTIVE ENGINEERING LIMITED","15,591.00"," 348,893.79 ","11,104.00"," 247,244.04 ","71.22 ","70.87 "
"DWSM","DEWAN SUGAR MILLS LIMITED","608,706.00"," 4,682,235.98 ","470,944.00"," 3,628,870.75 ","77.37 ","77.50 "
"DWTM","DEWAN TEXTILE MILLS LIMITED","3,622.00"," 24,725.55 ","3,522.00"," 24,142.51 ","97.24 ","97.64 "
"DYNO","DYNEA PAKISTAN LIMITED","39,670.00"," 10,799,094.31 ","38,464.00"," 10,472,394.50 ","96.96 ","96.97 "
"ECOP","ECOPACK LIMITED","377,624.00"," 21,567,733.33 ","301,575.00"," 17,241,285.50 ","79.86 ","79.94 "
"EFERT","ENGRO FERTILIZERS LIMITED","482,999.00"," 101,232,669.07 ","402,312.00"," 84,398,476.90 ","83.29 ","83.37 "
"EFUG","EFU GENERAL INSURANCE LIMITED","47.00"," 5,836.68 ","42.00"," 5,236.13 ","89.36 ","89.71 "
"EFUL","EFU LIFE ASSURANCE LIMITED","9,297.00"," 1,470,070.37 ","8,767.00"," 1,387,896.77 ","94.30 ","94.41 "
"ELCM","ELAHI COTTON MILLS LIMITED","19.00"," 3,449.55 ","18.00"," 3,267.45 ","94.74 ","94.72 "
"ELSM","ELLCOT SPINNING MILLS LIMITED","3,025.00"," 331,750.25 ","3,025.00"," 331,750.25 ","100.00 ","100.00 "
"EMCO","EMCO INDUSTRIES LIMITED","72,291.00"," 4,346,316.15 ","62,428.00"," 3,761,626.49 ","86.36 ","86.55 "
"ENGROH","ENGRO HOLDINGS LIMITED","1,865,478.00"," 446,542,655.67 ","1,091,639.00"," 261,857,768.99 ","58.52 ","58.64 "
"EPCL","ENGRO POLYMER & CHEMICALS LIMITED","1,428,159.00"," 40,342,491.47 ","1,172,476.00"," 33,117,297.12 ","82.10 ","82.09 "
"EPQL","ENGRO POWERGEN QADIRPUR LIMITED","153,658.00"," 4,482,001.98 ","144,527.00"," 4,215,134.91 ","94.06 ","94.05 "
"ESBL","ESCORTS INVESTMENT BANK LIMITED","270,077.00"," 3,945,168.38 ","216,628.00"," 3,157,416.22 ","80.21 ","80.03 "
"EXIDE","EXIDE PAKISTAN LIMITED","5,189.00"," 3,225,902.10 ","4,445.00"," 2,764,247.92 ","85.66 ","85.69 "
"FABL","FAYSAL BANK LIMITED","2,800,622.00"," 242,152,469.27 ","873,711.00"," 75,850,362.68 ","31.20 ","31.32 "
"FANM","FIRST AL-NOOR MODARABA","309,278.00"," 2,760,087.55 ","268,720.00"," 2,393,853.85 ","86.89 ","86.73 "
"FASM","FAISAL SPINNING MILLS LIMITED","8.00"," 2,569.12 ","7.00"," 2,253.56 ","87.50 ","87.72 "
"FATIMA","FATIMA FERTILIZER COMPANY LIMITED","895,951.00"," 116,504,171.36 ","763,546.00"," 100,554,802.39 ","85.22 ","86.31 "
"FCCL","FAUJI CEMENT COMPANY LIMITED","10,779,284.00"," 554,968,191.42 ","6,162,758.00"," 328,766,909.11 ","57.17 ","59.24 "
"FCEL","FIRST CAPITAL EQUITIES LIMITED","1,302,844.00"," 8,911,441.39 ","1,022,567.00"," 7,005,476.65 ","78.49 ","78.61 "
"FCEPL","FRIESLANDCAMPINA ENGRO PAKISTAN LIMITED","917,253.00"," 79,596,956.23 ","690,266.00"," 59,848,414.82 ","75.25 ","75.19 "
"FCIBL","FIRST CREDIT AND INVESTMENT BANK LIMITED","6,031.00"," 91,930.20 ","5,744.00"," 87,271.00 ","95.24 ","94.93 "
"FCL","FAST CABLES LIMITED","1,634,985.00"," 39,479,616.91 ","1,159,680.00"," 28,008,753.14 ","70.93 ","70.94 "
"FCSC","FIRST CAPITAL SECURITIES CORPORATION LTD","40,615,685.00"," 388,841,882.12 ","24,651,806.00"," 236,702,288.30 ","60.70 ","60.87 "
"FDPL","FIRST DAWOOD PROPERTIES LIMITED","1,987,389.00"," 14,276,286.43 ","1,711,173.00"," 12,288,643.63 ","86.10 ","86.08 "
"FECM","FIRST ELITE CAPITAL MODARABA","35,862.00"," 1,826,499.28 ","31,062.00"," 1,582,275.28 ","86.62 ","86.63 "
"FECTC","FECTO CEMENT LIMITED","2,395,187.00"," 280,471,131.47 ","1,387,988.00"," 162,517,075.85 ","57.95 ","57.94 "
"FEM","FIRST EQUITY MODARABA","110,730.00"," 1,154,074.85 ","102,460.00"," 1,066,556.20 ","92.53 ","92.42 "
"FEROZ","FEROZSONS LABORATORIES LIMITED","101,513.00"," 41,429,547.11 ","85,749.00"," 34,982,966.74 ","84.47 ","84.44 "
"FFC","FAUJI FERTILIZER COMPANY LIMITED","1,338,563.00"," 621,576,462.88 ","763,355.00"," 364,760,662.30 ","57.03 ","58.68 "
"FFL","FAUJI FOODS LIMITED","13,631,163.00"," 250,969,051.79 ","6,870,859.00"," 130,626,386.10 ","50.41 ","52.05 "
"FFLM","FIRST FIDELITY LEASING MODARABA","559,949.00"," 4,902,746.80 ","385,286.00"," 3,405,724.04 ","68.81 ","69.47 "
"FHAM","FIRST HABIB MODARABA","11,425.00"," 384,269.02 ","11,366.00"," 382,260.55 ","99.48 ","99.48 "
"FIBLM","FIRST IBL MODARABA","34,449.00"," 393,241.59 ","28,585.00"," 325,978.24 ","82.98 ","82.90 "
"FIL","FATEH INDUSTRIES LIMITED","1,170.00"," 200,516.56 ","669.00"," 114,715.20 ","57.18 ","57.21 "
"FIMM","FIRST IMROOZ MODARABA","93.00"," 24,190.13 ","82.00"," 21,112.34 ","88.17 ","87.28 "
"FLYNG","FLYING CEMENT COMPANY LIMITED","1,138,476.00"," 50,479,341.09 ","429,644.00"," 19,717,111.81 ","37.74 ","39.06 "
"FML","FEROZE1888 MILLS LIMITED","87,086.00"," 6,091,302.89 ","83,703.00"," 5,859,665.47 ","96.12 ","96.20 "
"FNEL","FIRST NATIONAL EQUITIES LIMITED","55,112,483.00"," 891,103,616.94 ","21,319,949.00"," 347,488,923.45 ","38.68 ","39.00 "
"FPJM","FIRST PUNJAB MODARABA","1,851,358.00"," 18,492,071.45 ","1,087,447.00"," 10,903,930.73 ","58.74 ","58.97 "
"FPRM","FIRST PARAMOUNT MODARABA","146,709.00"," 1,831,088.22 ","138,258.00"," 1,725,263.67 ","94.24 ","94.22 "
"FRCL","FRONTIER CERAMICS LIMITED","35,788.00"," 2,648,427.21 ","28,435.00"," 2,110,351.06 ","79.45 ","79.68 "
"FRSM","FARAN SUGAR MILLS LIMITED","28,663.00"," 1,562,070.92 ","24,554.00"," 1,341,963.41 ","85.66 ","85.91 "
"FSWL","FATEH SPORTS WEAR LIMITED","569.00"," 69,257.22 ","361.00"," 46,778.14 ","63.44 ","67.54 "
"FTMM","FIRST TREET MANUFACTURING MODARABA","382.00"," 6,761.40 ","382.00"," 6,761.40 ","100.00 ","100.00 "
"FTSM","FIRST TRI-STAR MODARABA","10,248.00"," 128,979.22 ","9,187.00"," 115,786.58 ","89.65 ","89.77 "
"FZCM","FAZAL CLOTH MILLS LIMITED","339.00"," 80,669.46 ","328.00"," 78,074.36 ","96.76 ","96.78 "
"GADT","GADOON TEXTILE MILLS LIMITED","25,570.00"," 8,957,747.57 ","21,015.00"," 7,364,659.07 ","82.19 ","82.22 "
"GAL","GHANDHARA AUTOMOBILES LIMITED","358,864.00"," 198,224,375.87 ","251,188.00"," 138,800,188.26 ","70.00 ","70.02 "
"GAMON","GAMMON PAKISTAN LIMITED","15,481.00"," 384,348.68 ","15,195.00"," 377,246.04 ","98.15 ","98.15 "
"GATI","GATRON (INDUSTRIES) LIMITED","29,469.00"," 3,241,751.85 ","27,166.00"," 2,988,014.26 ","92.19 ","92.17 "
"GATM","GUL AHMED TEXTILE MILLS LIMITED","404,841.00"," 12,965,994.12 ","328,674.00"," 10,538,520.75 ","81.19 ","81.28 "
"GCIL","GHANI CHEMICAL INDUSTRIES LIMITED","2,538,994.00"," 81,716,741.82 ","1,888,846.00"," 60,854,753.63 ","74.39 ","74.47 "
"GCWL","GHANI CHEMWORLD LIMITED","4,407,871.00"," 88,554,986.04 ","2,946,530.00"," 59,410,607.59 ","66.85 ","67.09 "
"GEMBCEM","BURJ CLEAN ENERGY MODARABA","10,000.00"," 103,419.23 ","10,000.00"," 103,419.23 ","100.00 ","100.00 "
"GEMBLUEX","BLUE-EX LIMITED","10,221.00"," 892,697.49 ","10,211.00"," 891,945.39 ","99.90 ","99.92 "
"GEMSPNL","SUPERNET LIMITED","9,074.00"," 484,513.88 ","8,585.00"," 459,076.10 ","94.61 ","94.75 "
"GFIL","GHAZI FABRICS INTERNATIONAL LIMITED","47,939.00"," 665,089.41 ","43,974.00"," 608,070.34 ","91.73 ","91.43 "
"GGGL","GHANI GLOBAL GLASS LIMITED","1,004,292.00"," 11,548,700.98 ","866,408.00"," 9,957,938.88 ","86.27 ","86.23 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","2,117,659.00"," 54,410,822.32 ","1,245,575.00"," 32,006,295.49 ","58.82 ","58.82 "
"GHGL","GHANI GLASS LIMITED","1,999,637.00"," 71,731,738.55 ","1,758,221.00"," 63,069,856.29 ","87.93 ","87.92 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","325,543.00"," 274,207,017.52 ","181,525.00"," 152,245,281.11 ","55.76 ","55.52 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","148,860.00"," 58,742,281.24 ","124,497.00"," 49,268,874.85 ","83.63 ","83.87 "
"GLPL","GILLETTE PAKISTAN LIMITED","44,482.00"," 22,419,612.52 ","15,894.00"," 8,053,480.19 ","35.73 ","35.92 "
"GOC","GOC (PAK) LIMITED","26.00"," 3,086.26 ","25.00"," 2,974.99 ","96.15 ","96.39 "
"GRR","GLOBE RESIDENCY REIT","67,117.00"," 1,310,161.44 ","65,028.00"," 1,269,246.90 ","96.89 ","96.88 "
"GRYL","GRAYS LEASING LIMITED","42,994.00"," 1,814,512.69 ","42,094.00"," 1,777,763.69 ","97.91 ","97.97 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","51.00"," 282.87 ","51.00"," 282.87 ","100.00 ","100.00 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","384,700.00"," 14,677,451.86 ","365,783.00"," 13,938,554.56 ","95.08 ","94.97 "
"GUSM","GULISTAN SPINNING MILLS LIMITED","6,821.00"," 57,798.68 ","6,821.00"," 57,798.68 ","100.00 ","100.00 "
"GVGL","GHANI VALUE GLASS LIMITED","40,704.00"," 2,390,926.96 ","38,636.00"," 2,266,986.24 ","94.92 ","94.82 "
"GWLC","GHARIBWAL CEMENT LIMITED","4,747,850.00"," 264,259,926.06 ","3,132,087.00"," 175,106,654.67 ","65.97 ","66.26 "
"HABSM","HABIB SUGAR MILLS LIMITED","29,165.00"," 2,440,900.35 ","29,165.00"," 2,440,900.35 ","100.00 ","100.00 "
"HAEL","HALA ENTERPRISES LIMITED","2,001.00"," 44,674.97 ","2,001.00"," 44,674.97 ","100.00 ","100.00 "
"HAFL","HAFIZ LIMITED","6.00"," 1,717.90 ","5.00"," 1,417.90 ","83.33 ","82.54 "
"HALEON","HALEON PAKISTAN LIMITED","53,435.00"," 46,811,417.08 ","46,869.00"," 41,046,514.59 ","87.71 ","87.68 "
"HASCOL","HASCOL PETROLEUM LIMITED","55,115,152.00"," 836,102,251.67 ","28,499,834.00"," 435,990,016.86 ","51.71 ","52.15 "
"HBL","HABIB BANK LIMITED","2,008,135.00"," 554,764,923.78 ","927,524.00"," 271,729,191.53 ","46.19 ","48.98 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","400.00"," 42,410.00 ","300.00"," 31,800.00 ","75.00 ","74.98 "
"HCAR","HONDA  ATLAS CARS (PAKISTAN) LIMITED","276,680.00"," 79,363,735.94 ","243,789.00"," 69,925,360.80 ","88.11 ","88.11 "
"HGFA","HBL GROWTH FUND-CLASS A","211,107.00"," 3,750,470.50 ","200,563.00"," 3,565,604.14 ","95.01 ","95.07 "
"HICL","HABIB INSURANCE COMPANY LIMITED","96,346.00"," 1,227,257.18 ","96,335.00"," 1,227,117.10 ","99.99 ","99.99 "
"HIFA","HBL INVESTMENT FUND-CLASS A","140,430.00"," 939,929.20 ","106,561.00"," 715,906.21 ","75.88 ","76.17 "
"HINO","HINOPAK MOTORS LIMITED","14,844.00"," 7,528,390.09 ","11,688.00"," 5,940,771.87 ","78.74 ","78.91 "
"HINOON","HIGHNOON LABORATORIES LIMITED","51,197.00"," 59,709,041.32 ","34,965.00"," 40,813,554.36 ","68.30 ","68.35 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","544,248.00"," 2,891,262.59 ","397,552.00"," 2,125,196.32 ","73.05 ","73.50 "
"HMB","HABIB METROPOLITAN BANK LIMITED","604,161.00"," 74,603,794.01 ","543,620.00"," 67,152,612.41 ","89.98 ","90.01 "
