"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","53.00"," 54,607.90 ","53.00"," 54,607.90 ","100.00 ","100.00 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","604.00"," 29,055.87 ","599.00"," 28,810.87 ","99.17 ","99.16 "
"ABL","ALLIED BANK LIMITED","517,308.00"," 108,074,139.12 ","308,465.00"," 64,597,744.69 ","59.63 ","59.77 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","4,794.00"," 5,778,033.49 ","4,389.00"," 5,287,623.18 ","91.55 ","91.51 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","27,504.00"," 508,024.50 ","21,504.00"," 399,399.50 ","78.18 ","78.62 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","566,933.00"," 173,733,711.65 ","449,059.00"," 137,660,287.91 ","79.21 ","79.24 "
"ADAMS","ADAM SUGAR MILLS LIMITED","5,715.00"," 435,421.79 ","5,200.00"," 397,282.15 ","90.99 ","91.24 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","167,718.00"," 8,440,666.23 ","64,771.00"," 3,282,946.20 ","38.62 ","38.89 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","3,522,958.00"," 31,650,223.95 ","2,781,979.00"," 24,975,592.46 ","78.97 ","78.91 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","39,390.00"," 1,839,202.28 ","36,572.00"," 1,706,881.14 ","92.85 ","92.81 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","19,694.00"," 2,787,135.77 ","19,474.00"," 2,755,869.37 ","98.88 ","98.88 "
"AGL","AGRITECH LIMITED","113,522.00"," 8,542,958.08 ","94,377.00"," 7,102,022.07 ","83.14 ","83.13 "
"AGLNCPS","AGRITECH LTD,N.-V. RED&CON CL A PRF SHRS","1.00"," 38.96 ","1.00"," 38.96 ","100.00 ","100.00 "
"AGP","AGP LIMITED","356,584.00"," 68,907,067.65 ","338,644.00"," 65,397,789.13 ","94.97 ","94.91 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","220,527.00"," 1,922,456.74 ","207,849.00"," 1,811,329.12 ","94.25 ","94.22 "
"AGTL","AL-GHAZI TRACTORS LIMITED","361,522.00"," 169,103,275.96 ","268,827.00"," 126,222,792.13 ","74.36 ","74.64 "
"AHCL","ARIF HABIB CORPORATION LIMITED","6,433,659.00"," 104,359,345.97 ","5,253,645.00"," 85,316,915.87 ","81.66 ","81.75 "
"AHL","ARIF HABIB LIMITED","265,965.00"," 30,679,126.50 ","153,844.00"," 17,709,873.18 ","57.84 ","57.73 "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","2,120.00"," 216,313.12 ","2,077.00"," 211,770.54 ","97.97 ","97.90 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","1,041,333.00"," 79,874,188.25 ","583,332.00"," 45,853,298.28 ","56.02 ","57.41 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","20,163,822.00"," 3,275,023,349.22 ","6,344,757.00"," 1,070,887,783.27 ","31.47 ","32.70 "
"AKBL","ASKARI BANK LIMITED","10,445,683.00"," 1,056,407,653.27 ","3,668,088.00"," 402,745,781.72 ","35.12 ","38.12 "
"AKDHL","AKD HOSPITALITY LIMITED","100.00"," 17,411.35 ","100.00"," 17,411.35 ","100.00 ","100.00 "
"AKDSL","AKD SECURITIES LIMITED","644,551.00"," 24,876,032.65 ","589,803.00"," 22,767,176.96 ","91.51 ","91.52 "
"AKGL","AL-KHAIR GADOON LIMITED","6.00"," 303.00 ","6.00"," 303.00 ","100.00 ","100.00 "
"ALAC","ASKARI LIFE ASSURANCE COMPANY LTD.","1,148,407.00"," 14,962,002.70 ","932,470.00"," 12,151,350.87 ","81.20 ","81.21 "
"ALIFE","ADAMJEE LIFE ASSURANCE COMPANY LIMITED","175.00"," 6,113.50 ","175.00"," 6,113.50 ","100.00 ","100.00 "
"ALNRS","AL-NOOR SUGAR MILLS LIMITED","1,933.00"," 185,942.84 ","1,053.00"," 100,841.34 ","54.47 ","54.23 "
"ALTN","ALTERN ENERGY LTD.","424,880.00"," 5,788,790.62 ","398,615.00"," 5,431,701.87 ","93.82 ","93.83 "
"AMBL","APNA MICROFINANCE BANK LIMITED","1,020.00"," 11,159.80 ","1,020.00"," 11,159.80 ","100.00 ","100.00 "
"AMTEX","AMTEX LIMITED","1,798,989.00"," 7,361,434.72 ","747,677.00"," 3,079,351.64 ","41.56 ","41.83 "
"ANL","AZGARD NINE LIMITED","1,519,019.00"," 19,226,697.72 ","1,248,481.00"," 15,806,652.49 ","82.19 ","82.21 "
"ANSM","ANSARI SUGAR MILLS LIMITED","4,648.00"," 73,679.65 ","4,647.00"," 73,664.34 ","99.98 ","99.98 "
"ANTM","AN TEXTILE MILLS LIMITED","16,177.00"," 627,142.59 ","13,365.00"," 518,353.43 ","82.62 ","82.65 "
"APL","ATTOCK PETROLEUM LIMITED","720,892.00"," 403,812,784.16 ","427,855.00"," 239,857,500.46 ","59.35 ","59.40 "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","640.00"," 22,513.70 ","450.00"," 15,953.60 ","70.31 ","70.86 "
"ARPL","ARCHROMA PAKISTAN LIMITED","9,135.00"," 4,224,149.08 ","7,593.00"," 3,511,700.38 ","83.12 ","83.13 "
"ARUJ","ARUJ INDUSTRIES LIMITED","34,201.00"," 357,360.00 ","24,730.00"," 256,975.00 ","72.31 ","71.91 "
"ASC","AL SHAHEER CORPORATION LIMITED","1,414,706.00"," 23,008,337.00 ","1,058,458.00"," 17,238,787.25 ","74.82 ","74.92 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","1,482.00"," 32,787.15 ","1,253.00"," 28,088.75 ","84.55 ","85.67 "
"ASIC","ASIA INSURANCE COMPANY LIMITED","10.00"," 154.00 ","10.00"," 154.00 ","100.00 ","100.00 "
"ASL","AISHA STEEL MILLS LIMITED","1,329,875.00"," 19,059,938.82 ","894,504.00"," 12,793,626.96 ","67.26 ","67.12 "
"ASLCPS","AISHA STEEL LTD.-CONV.CUM. PREFR. SHARES","99.00"," 12,474.46 ","97.00"," 12,223.41 ","97.98 ","97.99 "
"ASLPS","AISHA STEEL MILLS LTD.-PREFERENCE SHARES","1,959.00"," 41,829.55 ","1,959.00"," 41,829.55 ","100.00 ","100.00 "
"ASTL","AMRELI STEELS LIMITED","2,534,075.00"," 59,095,105.86 ","1,843,035.00"," 42,969,892.16 ","72.73 ","72.71 "
"ASTM","ASIM TEXTILE MILLS LIMITED","413,459.00"," 9,921,444.61 ","209,466.00"," 5,025,632.31 ","50.66 ","50.65 "
"ATBA","ATLAS BATTERY LIMITED","9,637.00"," 2,342,629.86 ","8,934.00"," 2,171,769.65 ","92.71 ","92.71 "
"ATIL","ATLAS INSURANCE LIMITED","45,508.00"," 3,810,270.66 ","45,313.00"," 3,793,779.81 ","99.57 ","99.57 "
"ATLH","ATLAS HONDA LIMITED","20,034.00"," 27,896,578.41 ","19,322.00"," 26,907,351.80 ","96.45 ","96.45 "
"ATRL","ATTOCK REFINERY LIMITED","623,247.00"," 402,198,651.11 ","249,894.00"," 171,097,046.16 ","40.10 ","42.54 "
"AVN","AVANCEON LIMITED","627,423.00"," 30,677,444.62 ","397,483.00"," 19,485,991.79 ","63.35 ","63.52 "
"BAFL","BANK ALFALAH LIMITED","5,533,975.00"," 632,376,503.70 ","3,325,621.00"," 395,528,756.65 ","60.09 ","62.55 "
"BAFS","BABA FARID SUGAR MILLS LIMITED","134.00"," 31,785.62 ","120.00"," 28,533.03 ","89.55 ","89.77 "
"BAHL","BANK AL HABIB LIMITED","4,068,472.00"," 885,893,313.18 ","3,164,949.00"," 694,921,168.66 ","77.79 ","78.44 "
"BAPL","BAWANY AIR PRODUCTS LIMITED","19,009.00"," 837,748.66 ","17,784.00"," 783,430.26 ","93.56 ","93.52 "
"BATA","BATA PAKISTAN LIMITED","1,008.00"," 1,458,293.23 ","826.00"," 1,194,971.23 ","81.94 ","81.94 "
"BBFL","BIG BIRD FOODS LIMITED","212,340.00"," 10,865,890.48 ","194,483.00"," 9,950,776.70 ","91.59 ","91.58 "
"BCL","BOLAN CASTINGS LIMITED","35,936.00"," 3,293,178.33 ","14,623.00"," 1,348,800.81 ","40.69 ","40.96 "
"BECO","BECO STEEL LIMITED","5,236,462.00"," 264,003,818.60 ","3,554,907.00"," 179,624,328.25 ","67.89 ","68.04 "
"BELA","BELA AUTOMOTIVES LIMITED","1,535.00"," 174,586.61 ","852.00"," 97,579.90 ","55.50 ","55.89 "
"BERG","BERGER PAINTS PAKISTAN LIMITED","33,205.00"," 3,611,643.60 ","30,130.00"," 3,278,004.51 ","90.74 ","90.76 "
"BFAGRO","BARKAT FRISIAN AGRO LIMITED","1,179,505.00"," 48,883,688.25 ","871,973.00"," 36,163,219.74 ","73.93 ","73.98 "
"BFBIO","BF BIOSCIENCES LIMITED","382,898.00"," 61,138,121.46 ","228,607.00"," 36,524,189.52 ","59.70 ","59.74 "
"BFMOD","B.F. MODARABA","128,924.00"," 2,829,474.97 ","102,302.00"," 2,253,672.69 ","79.35 ","79.65 "
"BGL","BALOCHISTAN GLASS LIMITED","753,348.00"," 11,515,053.21 ","658,932.00"," 10,076,664.85 ","87.47 ","87.51 "
"BHAT","BHANERO TEXTILE MILLS LIMITED","3.00"," 2,458.02 ","1.00"," 848.00 ","33.33 ","34.50 "
"BIFO","BIAFO INDUSTRIES LIMITED","30,938.00"," 5,141,400.18 ","26,639.00"," 4,429,035.50 ","86.10 ","86.14 "
"BILF","BILAL FIBRES LIMITED","37,368.00"," 1,463,585.52 ","16,584.00"," 660,816.38 ","44.38 ","45.15 "
"BIPL","BANKISLAMI PAKISTAN LIMITED","1,967,113.00"," 78,766,413.75 ","1,588,747.00"," 63,617,963.58 ","80.77 ","80.77 "
"BML","BANK MAKRAMAH LIMITED","42,570,891.00"," 324,844,878.19 ","32,742,543.00"," 249,872,206.59 ","76.91 ","76.92 "
"BNL","BUNNY`S LIMITED","359,494.00"," 44,589,391.96 ","212,307.00"," 26,358,313.06 ","59.06 ","59.11 "
"BNWM","BANNU WOOLLEN MILLS LIMITED","18,119.00"," 1,222,946.00 ","16,695.00"," 1,127,329.20 ","92.14 ","92.18 "
"BOK","THE BANK OF KHYBER","221,289.00"," 7,965,109.95 ","191,531.00"," 6,893,193.45 ","86.55 ","86.54 "
"BOP","THE BANK OF PUNJAB","157,733,574.00"," 6,110,310,115.44 ","50,881,802.00"," 2,110,679,943.62 ","32.26 ","34.54 "
"BPL","BURSHANE LPG (PAKISTAN) LIMITED","15,290.00"," 506,440.40 ","12,385.00"," 410,575.40 ","81.00 ","81.07 "
"BRRG","B.R.R. GUARDIAN LIMITED","442,795.00"," 19,998,241.82 ","427,777.00"," 19,337,230.44 ","96.61 ","96.69 "
"BTL","BLESSED TEXTILES LIMITED","319.00"," 97,449.45 ","318.00"," 97,140.56 ","99.69 ","99.68 "
"BUXL","BUXLY PAINTS LIMITED","795.00"," 121,500.72 ","787.00"," 120,261.95 ","98.99 ","98.98 "
"BWCL","BESTWAY CEMENT  LIMITED","18,392.00"," 11,434,313.89 ","15,682.00"," 9,753,195.69 ","85.27 ","85.30 "
"BWHL","BALUCHISTAN WHEELS LIMITED","76,158.00"," 14,123,033.94 ","60,899.00"," 11,296,554.59 ","79.96 ","79.99 "
"SAIF","SAIF TEXTILE MILLS LIMITED","2,564.00"," 57,490.49 ","2,540.00"," 56,930.58 ","99.06 ","99.03 "
"SANSM","SANGHAR SUGAR MILLS LIMITED","338.00"," 19,191.92 ","138.00"," 7,932.71 ","40.83 ","41.33 "
"SAPT","SAPPHIRE TEXTILE MILLS LIMITED","5.00"," 7,100.22 ","4.00"," 5,682.41 ","80.00 ","80.03 "
"SARC","SARDAR CHEMICAL INDUSTRIES LIMITED","8,263.00"," 490,820.31 ","7,058.00"," 419,505.36 ","85.42 ","85.47 "
"SASML","SINDH ABADGARS SUGAR MILLS LIMITED","919.00"," 170,202.90 ","738.00"," 136,807.63 ","80.30 ","80.38 "
"SAZEW","SAZGAR ENGINEERING WORKS LIMITED","108,185.00"," 201,647,170.28 ","80,804.00"," 153,321,883.35 ","74.69 ","76.03 "
"SBL","SAMBA BANK LIMITED","4,084,181.00"," 55,266,690.57 ","2,823,568.00"," 38,254,197.18 ","69.13 ","69.22 "
"SCBPL","STANDARD CHARTERED BANK (PAKISTAN) LTD.","91,882.00"," 6,400,828.70 ","66,979.00"," 4,659,219.73 ","72.90 ","72.79 "
"SCL","SHIELD CORPORATION LIMITED","166.00"," 63,737.19 ","166.00"," 63,737.19 ","100.00 ","100.00 "
"SEARL","THE SEARLE COMPANY LIMITED","8,601,778.00"," 880,381,797.45 ","3,899,803.00"," 424,681,355.50 ","45.34 ","48.24 "
"SEL","SITARA ENERGY LIMITED","29,059.00"," 500,076.88 ","26,605.00"," 457,908.94 ","91.56 ","91.57 "
"SEPL","SECURITY PAPERS LIMITED","37,532.00"," 6,546,473.65 ","35,682.00"," 6,223,883.65 ","95.07 ","95.07 "
"SERT","SERVICE INDUSTRIES TEXTILES LIMITED","92,626.00"," 5,446,899.29 ","56,123.00"," 3,299,575.00 ","60.59 ","60.58 "
"SFL","SAPPHIRE FIBRES LIMITED","7.00"," 9,689.91 ","6.00"," 8,334.90 ","85.71 ","86.02 "
"SGF","SERVICE GLOBAL FOOTWEAR LIMITED","263,425.00"," 23,472,940.46 ","225,219.00"," 20,067,757.45 ","85.50 ","85.49 "
"SGPL","S.G. POWER LIMITED","107,288.00"," 1,317,183.44 ","82,719.00"," 1,016,840.10 ","77.10 ","77.20 "
"SHCM","SHADMAN COTTON MILLS LIMITED","241.00"," 11,587.67 ","238.00"," 11,437.79 ","98.76 ","98.71 "
"SHDT","SHADAB TEXTILE MILLS LIMITED","33,053.00"," 1,830,885.14 ","16,620.00"," 931,064.07 ","50.28 ","50.85 "
"SHEZ","SHEZAN INTERNATIONAL LIMITED","8,530.00"," 2,139,139.38 ","8,522.00"," 2,137,095.48 ","99.91 ","99.90 "
"SHFA","SHIFA INTERNATIONAL HOSPITALS LTD.","16,210.00"," 8,871,204.53 ","12,336.00"," 6,759,574.61 ","76.10 ","76.20 "
"SHJS","SHAHTAJ SUGAR MILLS LIMITED","76.00"," 12,125.04 ","41.00"," 6,719.47 ","53.95 ","55.42 "
"SHNI","SHAHEEN INSURANCE COMPANY LIMITED","400,197.00"," 3,737,569.37 ","369,227.00"," 3,449,927.86 ","92.26 ","92.30 "
"SHSML","SHAHMURAD SUGAR MILLS LIMITED","13.00"," 5,979.99 ","12.00"," 5,519.97 ","92.31 ","92.31 "
"SIBL","SECURITY INVESTMENT BANK LIMITED","3,419.00"," 32,598.06 ","3,317.00"," 31,599.50 ","97.02 ","96.94 "
"SIEM","SIEMENS PAKISTAN COMPANY ENGINEERING LTD","22.00"," 34,061.05 ","21.00"," 32,511.03 ","95.45 ","95.45 "
"SINDM","SINDH MODARABA","6,093.00"," 110,760.15 ","6,084.00"," 110,594.10 ","99.85 ","99.85 "
"SITC","SITARA CHEMICAL INDUSTRIES LIMITED","11,202.00"," 10,030,610.13 ","9,818.00"," 8,789,119.63 ","87.65 ","87.62 "
"SKRS","SAKRAND SUGAR MILLS LIMITED","28,738.00"," 634,849.81 ","28,288.00"," 625,026.74 ","98.43 ","98.45 "
"SLGL","SECURE LOGISTICS-TRAX GROUP LIMITED","2,740,285.00"," 57,644,065.01 ","2,082,465.00"," 43,838,885.38 ","75.99 ","76.05 "
"SLYT","SALLY TEXTILE MILLS LIMITED","9,490.00"," 125,500.28 ","6,599.00"," 87,736.00 ","69.54 ","69.91 "
"SMCPL","SAFE MIX CONCRETE LIMITED","117,016.00"," 4,719,901.68 ","82,434.00"," 3,334,711.97 ","70.45 ","70.65 "
