"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"FASM","FAISAL SPINNING MILLS LIMITED","30,716.00"," 8,600,266.23 ","30,456.00"," 8,529,322.40 ","99.15 ","99.18 "
"FATIMA","FATIMA FERTILIZER COMPANY LIMITED","546,019.00"," 71,221,858.15 ","386,473.00"," 51,367,934.46 ","70.78 ","72.12 "
"FCCL","FAUJI CEMENT COMPANY LIMITED","6,072,108.00"," 310,984,606.65 ","2,638,220.00"," 144,870,332.61 ","43.45 ","46.58 "
"FCEL","FIRST CAPITAL EQUITIES LIMITED","451,135.00"," 2,928,007.43 ","378,397.00"," 2,459,379.95 ","83.88 ","84.00 "
"FCEPL","FRIESLANDCAMPINA ENGRO PAKISTAN LIMITED","655,835.00"," 58,943,566.74 ","514,065.00"," 46,191,494.68 ","78.38 ","78.37 "
"FCIBL","FIRST CREDIT AND INVESTMENT BANK LIMITED","36,322.00"," 494,866.21 ","31,310.00"," 426,366.65 ","86.20 ","86.16 "
"FCL","FAST CABLES LIMITED","605,667.00"," 14,193,648.54 ","378,793.00"," 8,884,440.01 ","62.54 ","62.59 "
"FCSC","FIRST CAPITAL SECURITIES CORPORATION LTD","16,389,781.00"," 132,651,591.64 ","10,642,540.00"," 86,124,069.66 ","64.93 ","64.93 "
"FDPL","FIRST DAWOOD PROPERTIES LIMITED","809,832.00"," 5,936,021.38 ","568,885.00"," 4,170,067.79 ","70.25 ","70.25 "
"FECM","FIRST ELITE CAPITAL MODARABA","296,905.00"," 9,381,446.92 ","201,043.00"," 6,336,620.58 ","67.71 ","67.54 "
"FECTC","FECTO CEMENT LIMITED","2,815,981.00"," 394,457,915.06 ","1,896,641.00"," 265,978,243.09 ","67.35 ","67.43 "
"FEM","FIRST EQUITY MODARABA","994,704.00"," 12,949,287.26 ","819,512.00"," 10,680,525.82 ","82.39 ","82.48 "
"FEROZ","FEROZSONS LABORATORIES LIMITED","160,398.00"," 68,953,810.71 ","129,878.00"," 55,900,559.38 ","80.97 ","81.07 "
"FFC","FAUJI FERTILIZER COMPANY LIMITED","4,967,770.00"," 2,481,427,404.83 ","2,240,438.00"," 1,140,454,159.61 ","45.10 ","45.96 "
"FFL","FAUJI FOODS LIMITED","9,650,871.00"," 179,761,066.01 ","4,335,245.00"," 81,062,516.50 ","44.92 ","45.09 "
"FFLM","FIRST FIDELITY LEASING MODARABA","52,458.00"," 600,119.52 ","52,458.00"," 600,119.52 ","100.00 ","100.00 "
"FHAM","FIRST HABIB MODARABA","5,583.00"," 189,958.95 ","4,868.00"," 165,791.07 ","87.19 ","87.28 "
"FIBLM","FIRST IBL MODARABA","2,068.00"," 24,663.00 ","2,004.00"," 23,911.00 ","96.91 ","96.95 "
"FIL","FATEH INDUSTRIES LIMITED","81.00"," 12,708.10 ","65.00"," 10,022.80 ","80.25 ","78.87 "
"FIMM","FIRST IMROOZ MODARABA","426.00"," 105,104.05 ","372.00"," 92,144.59 ","87.32 ","87.67 "
"FLYNG","FLYING CEMENT COMPANY LIMITED","1,686,564.00"," 98,386,131.09 ","795,951.00"," 48,037,286.65 ","47.19 ","48.83 "
"FML","FEROZE1888 MILLS LIMITED","4,501.00"," 311,534.03 ","377.00"," 30,889.61 ","8.38 ","9.92 "
"FNEL","FIRST NATIONAL EQUITIES LIMITED","43,442,146.00"," 753,386,736.83 ","25,511,247.00"," 443,961,619.24 ","58.72 ","58.93 "
"FPJM","FIRST PUNJAB MODARABA","1,823,792.00"," 19,894,918.00 ","1,199,776.00"," 13,119,125.19 ","65.78 ","65.94 "
"FPRM","FIRST PARAMOUNT MODARABA","39,546.00"," 497,606.68 ","28,464.00"," 356,747.38 ","71.98 ","71.69 "
"FRCL","FRONTIER CERAMICS LIMITED","20,899.00"," 1,824,148.95 ","20,245.00"," 1,767,095.43 ","96.87 ","96.87 "
"FRSM","FARAN SUGAR MILLS LIMITED","12,615.00"," 682,496.57 ","8,340.00"," 450,598.30 ","66.11 ","66.02 "
"FTMM","FIRST TREET MANUFACTURING MODARABA","1,150.00"," 21,162.00 ","1,150.00"," 21,162.00 ","100.00 ","100.00 "
"FTSM","FIRST TRI-STAR MODARABA","2,305.00"," 30,741.96 ","2,304.00"," 30,728.46 ","99.96 ","99.96 "
"FZCM","FAZAL CLOTH MILLS LIMITED","1,625.00"," 372,329.75 ","1,602.00"," 367,141.25 ","98.58 ","98.61 "
"GADT","GADOON TEXTILE MILLS LIMITED","13,436.00"," 4,394,126.70 ","10,615.00"," 3,469,818.22 ","79.00 ","78.96 "
"GAL","GHANDHARA AUTOMOBILES LIMITED","272,828.00"," 152,173,354.03 ","164,516.00"," 91,875,638.90 ","60.30 ","60.38 "
"GAMON","GAMMON PAKISTAN LIMITED","3,636.00"," 88,475.39 ","3,602.00"," 87,651.80 ","99.06 ","99.07 "
"GATI","GATRON (INDUSTRIES) LIMITED","23,058.00"," 2,358,001.35 ","20,569.00"," 2,105,801.01 ","89.21 ","89.30 "
"GATM","GUL AHMED TEXTILE MILLS LIMITED","135,846.00"," 3,777,492.47 ","127,295.00"," 3,539,611.09 ","93.71 ","93.70 "
"GCIL","GHANI CHEMICAL INDUSTRIES LIMITED","1,450,526.00"," 46,851,583.08 ","1,109,793.00"," 35,839,006.38 ","76.51 ","76.49 "
"GCWL","GHANI CHEMWORLD LIMITED","1,274,855.00"," 23,765,346.54 ","830,103.00"," 15,484,006.34 ","65.11 ","65.15 "
"GEMNETS","NETS INTERNATIONAL COMMUNICATION LIMITED","1,301.00"," 49,639.00 ","1,301.00"," 49,639.00 ","100.00 ","100.00 "
"GEMSPNL","SUPERNET LIMITED","105,220.00"," 6,702,583.70 ","25,220.00"," 1,621,145.70 ","23.97 ","24.19 "
"GFIL","GHAZI FABRICS INTERNATIONAL LIMITED","15,008.00"," 205,312.41 ","9,042.00"," 125,185.08 ","60.25 ","60.97 "
"GGGL","GHANI GLOBAL GLASS LIMITED","410,217.00"," 4,251,869.74 ","406,995.00"," 4,218,671.91 ","99.21 ","99.22 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","1,390,003.00"," 34,197,728.47 ","890,868.00"," 21,900,291.35 ","64.09 ","64.04 "
"GHGL","GHANI GLASS LIMITED","148,502.00"," 5,042,691.55 ","137,963.00"," 4,684,917.67 ","92.90 ","92.91 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","107,000.00"," 87,276,738.75 ","82,292.00"," 67,118,226.83 ","76.91 ","76.90 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","64,486.00"," 25,492,247.58 ","57,911.00"," 22,991,556.97 ","89.80 ","90.19 "
"GLPL","GILLETTE PAKISTAN LIMITED","2,778.00"," 1,464,092.03 ","1,553.00"," 820,567.49 ","55.90 ","56.05 "
"GOC","GOC (PAK) LIMITED","1,064.00"," 133,629.98 ","855.00"," 108,008.85 ","80.36 ","80.83 "
"GRR","GLOBE RESIDENCY REIT","74,116.00"," 1,471,178.01 ","69,943.00"," 1,388,652.28 ","94.37 ","94.39 "
"GRYL","GRAYS LEASING LIMITED","74,811.00"," 2,644,976.17 ","72,853.00"," 2,575,806.99 ","97.38 ","97.38 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","15.00"," 80.25 ","15.00"," 80.25 ","100.00 ","100.00 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","65,591.00"," 2,430,805.79 ","62,045.00"," 2,299,415.08 ","94.59 ","94.59 "
"GUSM","GULISTAN SPINNING MILLS LIMITED","35,810.00"," 314,008.62 ","32,342.00"," 283,787.63 ","90.32 ","90.38 "
"GVGL","GHANI VALUE GLASS LIMITED","10,032.00"," 584,212.79 ","9,748.00"," 567,422.29 ","97.17 ","97.13 "
"GWLC","GHARIBWAL CEMENT LIMITED","574,179.00"," 31,646,311.87 ","399,873.00"," 22,047,699.22 ","69.64 ","69.67 "
"HABSM","HABIB SUGAR MILLS LIMITED","13,582.00"," 1,139,730.59 ","11,106.00"," 929,689.49 ","81.77 ","81.57 "
"HAEL","HALA ENTERPRISES LIMITED","21,636.00"," 473,363.69 ","21,504.00"," 470,441.29 ","99.39 ","99.38 "
"HAFL","HAFIZ LIMITED","115.00"," 38,350.77 ","114.00"," 38,059.21 ","99.13 ","99.24 "
"HALEON","HALEON PAKISTAN LIMITED","22,518.00"," 19,094,438.93 ","20,192.00"," 17,120,975.91 ","89.67 ","89.66 "
"HASCOL","HASCOL PETROLEUM LIMITED","69,630,958.00"," 1,103,273,799.32 ","35,936,730.00"," 571,769,247.14 ","51.61 ","51.82 "
"HBL","HABIB BANK LIMITED","2,230,519.00"," 594,812,275.09 ","1,520,294.00"," 409,220,871.47 ","68.16 ","68.80 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","5,100.00"," 541,620.00 ","5,100.00"," 541,620.00 ","100.00 ","100.00 "
"HCAR","HONDA  ATLAS CARS (PAKISTAN) LIMITED","755,061.00"," 221,967,203.83 ","523,852.00"," 154,176,640.63 ","69.38 ","69.46 "
"HGFA","HBL GROWTH FUND-CLASS A","134,299.00"," 2,462,056.37 ","129,997.00"," 2,384,442.94 ","96.80 ","96.85 "
"HICL","HABIB INSURANCE COMPANY LIMITED","6,070.00"," 77,772.40 ","6,030.00"," 77,276.30 ","99.34 ","99.36 "
"HIFA","HBL INVESTMENT FUND-CLASS A","307,142.00"," 2,020,720.62 ","293,478.00"," 1,930,856.28 ","95.55 ","95.55 "
"HINO","HINOPAK MOTORS LIMITED","7,101.00"," 3,528,560.72 ","6,641.00"," 3,300,421.65 ","93.52 ","93.53 "
"HINOON","HIGHNOON LABORATORIES LIMITED","2,561.00"," 2,907,159.86 ","2,435.00"," 2,764,359.43 ","95.08 ","95.09 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","502,628.00"," 2,498,276.18 ","372,826.00"," 1,858,789.52 ","74.18 ","74.40 "
"HMB","HABIB METROPOLITAN BANK LIMITED","76,345.00"," 8,973,111.90 ","74,523.00"," 8,759,225.26 ","97.61 ","97.62 "
"HPL","HOECHST PAKISTAN LIMITED","756.00"," 3,174,671.99 ","755.00"," 3,170,489.98 ","99.87 ","99.87 "
"HRPL","HABIB RICE PRODUCTS LIMITED","25,485.00"," 668,009.35 ","24,858.00"," 651,224.79 ","97.54 ","97.49 "
"HTL","HI-TECH LUBRICANTS LIMITED","277,034.00"," 14,780,727.97 ","198,732.00"," 10,622,254.63 ","71.74 ","71.87 "
"HUBC","THE HUB POWER COMPANY LIMITED","12,655,926.00"," 2,652,484,052.13 ","5,973,436.00"," 1,321,619,674.28 ","47.20 ","49.83 "
"HUMNL","HUM NETWORK LIMITED","3,148,339.00"," 41,013,021.61 ","1,681,360.00"," 22,688,323.23 ","53.40 ","55.32 "
"HUSI","HUSEIN INDUSTRIES LIMITED","502.00"," 13,363.49 ","501.00"," 13,333.00 ","99.80 ","99.77 "
"HWQS","HASEEB WAQAS SUGAR MILLS LIMITED","1,016.00"," 16,534.11 ","796.00"," 12,978.56 ","78.35 ","78.50 "
"IBFL","IBRAHIM FIBRES LIMITED","1.00"," 282.00 ","1.00"," 282.00 ","100.00 ","100.00 "
"IBLHL","IBL HEALTHCARE LIMITED","110,437.00"," 5,088,552.11 ","85,998.00"," 3,960,151.75 ","77.87 ","77.82 "
"ICCI","ICC INDUSTRIES LIMITED","35,823.00"," 549,058.19 ","24,849.00"," 381,421.98 ","69.37 ","69.47 "
"ICIBL","INVEST CAPITAL INVESTMENT BANK LIMITED","536,652.00"," 3,026,502.70 ","461,542.00"," 2,602,942.81 ","86.00 ","86.00 "
"ICL","ITTEHAD CHEMICALS LIMITED","426,458.00"," 54,899,392.18 ","352,197.00"," 45,406,215.02 ","82.59 ","82.71 "
"IDRT","IDREES TEXTILE MILLS LIMITED","10,484.00"," 217,121.78 ","7,041.00"," 145,903.87 ","67.16 ","67.20 "
"IDSM","IDEAL SPINNING MILLS LIMITED","41,496.00"," 917,479.52 ","21,739.00"," 481,708.77 ","52.39 ","52.50 "
"IDYM","INDUS DYEING AND MANUFACTURING CO. LTD.","5,714.00"," 914,128.38 ","5,649.00"," 903,801.53 ","98.86 ","98.87 "
"IGIHL","IGI HOLDINGS LIMITED","135,961.00"," 43,197,096.57 ","97,208.00"," 30,992,658.48 ","71.50 ","71.75 "
"IGIL","IGI LIFE INSURANCE LIMITED","3,025.00"," 59,714.65 ","3,025.00"," 59,714.65 ","100.00 ","100.00 "
"ILP","INTERLOOP LIMITED","678,935.00"," 53,694,733.55 ","458,364.00"," 36,744,991.40 ","67.51 ","68.43 "
"IMAGE","IMAGE PAKISTAN LIMITED","538,747.00"," 13,012,824.26 ","472,952.00"," 11,425,250.15 ","87.79 ","87.80 "
"IML","IMPERIAL LIMITED","48,108.00"," 1,147,844.52 ","47,256.00"," 1,128,068.36 ","98.23 ","98.28 "
"IMS","INTERMARKET SECURITIES LIMITED","8,723,513.00"," 138,515,970.31 ","7,431,263.00"," 118,106,774.10 ","85.19 ","85.27 "
"INDU","INDUS MOTOR COMPANY LIMITED","11,437.00"," 23,680,102.46 ","10,554.00"," 21,853,779.72 ","92.28 ","92.29 "
"INIL","INTERNATIONAL INDUSTRIES LIMITED","22,353.00"," 4,401,301.27 ","20,501.00"," 4,050,962.47 ","91.71 ","92.04 "
"INKL","INTERNATIONAL KNITWEAR LIMITED","383,847.00"," 30,140,443.80 ","90,131.00"," 7,080,010.50 ","23.48 ","23.49 "
"IPAK","INTERNATIONAL PACKAGING FILMS LIMITED","436,120.00"," 10,945,509.08 ","385,735.00"," 9,684,221.49 ","88.45 ","88.48 "
"IREIT","IMAGE REIT","510,523.00"," 5,132,349.13 ","473,410.00"," 4,759,730.16 ","92.73 ","92.74 "
"ISIL","ISMAIL INDUSTRIES LIMITED","110.00"," 219,408.00 ","100.00"," 199,998.00 ","90.91 ","91.15 "
"ISL","INTERNATIONAL STEELS LIMITED","338,331.00"," 32,150,297.76 ","268,902.00"," 25,904,134.17 ","79.48 ","80.57 "
"ITTEFAQ","ITTEFAQ IRON INDUSTRIES LIMITED","339,974.00"," 3,078,732.44 ","283,764.00"," 2,566,245.34 ","83.47 ","83.35 "
"JATM","J. A. TEXTILE MILLS LIMITED","6,937.00"," 156,010.21 ","6,128.00"," 137,726.42 ","88.34 ","88.28 "
"JDMT","JANANA DE MALUCHO TEXTILE MILLS LIMITED","8,351.00"," 940,512.56 ","4,852.00"," 543,457.59 ","58.10 ","57.78 "
"JDWS","JDW SUGAR MILLS LIMITED","118.00"," 95,808.45 ","113.00"," 91,773.45 ","95.76 ","95.79 "
"JGICL","JUBILEE GENERAL INSURANCE COMPANY LTD.","1,541,935.00"," 130,461,852.60 ","1,525,521.00"," 129,083,987.93 ","98.94 ","98.94 "
"JKSM","J.K. SPINNING MILLS LIMITED","228.00"," 41,967.40 ","228.00"," 41,967.40 ","100.00 ","100.00 "
"JLICL","JUBILEE LIFE INSURANCE COMPANY LIMITED","306.00"," 51,383.00 ","306.00"," 51,383.00 ","100.00 ","100.00 "
"JSBL","JS BANK LIMITED","32,154.00"," 654,175.45 ","26,068.00"," 530,318.81 ","81.07 ","81.07 "
"JSCL","JAHANGIR SIDDIQUI AND CO. LTD","228,273.00"," 5,710,699.93 ","227,472.00"," 5,690,736.54 ","99.65 ","99.65 "
"JSCLPSA","JAHANGIR SIDDIQUI & CO.LTD-PREF.SHARES","1,374,583.00"," 14,026,914.22 ","1,373,383.00"," 14,014,551.22 ","99.91 ","99.91 "
"JSGBETF","JS GLOBAL BANKING SECTOR ETF","21,500.00"," 912,205.00 ","14,000.00"," 594,390.00 ","65.12 ","65.16 "
"JSGCL","JS GLOBAL CAPITAL  LIMITED","433.00"," 69,208.50 ","433.00"," 69,208.50 ","100.00 ","100.00 "
"JSIL","JS INVESTMENTS LIMITED","127,288.00"," 5,345,341.10 ","127,257.00"," 5,343,989.10 ","99.98 ","99.97 "
"JSMFETF","JS MOMENTUM FACTOR EXCHANGE TRADED FUND","93,500.00"," 1,148,020.00 ","77,000.00"," 945,590.00 ","82.35 ","82.37 "
"JSML","JAUHARABAD SUGAR MILLS LIMITED","27,227.00"," 1,554,737.62 ","19,719.00"," 1,125,487.92 ","72.42 ","72.39 "
"JUBS","JUBILEE SPINNING & WEAVING MILLS LIMITED","13,836.00"," 304,779.28 ","12,335.00"," 271,976.40 ","89.15 ","89.24 "
"JVDC","JAVEDAN CORPORATION LIMITED","56,068.00"," 4,033,417.94 ","53,326.00"," 3,837,137.91 ","95.11 ","95.13 "
"KAPCO","KOT ADDU POWER COMPANY LIMITED","1,717,299.00"," 51,821,539.92 ","1,478,907.00"," 44,649,863.35 ","86.12 ","86.16 "
"KCL","KARAM CERAMICS LIMITED","3.00"," 526.00 ","3.00"," 526.00 ","100.00 ","100.00 "
"KEL","K-ELECTRIC LIMITED","88,298,849.00"," 466,314,151.64 ","37,112,749.00"," 204,069,354.33 ","42.03 ","43.76 "
"KHTC","KHYBER TOBACCO COMPANY LIMITED","17,011.00"," 6,412,177.80 ","10,248.00"," 3,871,683.70 ","60.24 ","60.38 "
"KHYT","KHYBER TEXTILE MILLS LIMITED","23.00"," 38,811.01 ","13.00"," 22,761.01 ","56.52 ","58.65 "
"KML","KOHINOOR MILLS LIMITED","31,687.00"," 373,795.83 ","31,345.00"," 369,777.97 ","98.92 ","98.93 "
"KOHC","KOHAT CEMENT COMPANY LIMITED","1,453,062.00"," 138,615,679.43 ","472,149.00"," 45,429,077.50 ","32.49 ","32.77 "
"KOHE","KOHINOOR ENERGY LIMITED","179,102.00"," 3,203,024.31 ","173,550.00"," 3,103,440.39 ","96.90 ","96.89 "
"KOHP","KOHINOOR POWER COMPANY LIMITED","167,691.00"," 7,428,135.05 ","128,276.00"," 5,682,877.74 ","76.50 ","76.50 "
"KOHTM","KOHAT TEXTILE MILLS LIMITED","16,597.00"," 962,046.18 ","15,535.00"," 900,191.19 ","93.60 ","93.57 "
"KOIL","KOHINOOR INDUSTRIES LIMITED","1,053,751.00"," 52,214,558.10 ","680,100.00"," 33,885,375.25 ","64.54 ","64.90 "
"KOSM","KOHINOOR SPINNING MILLS LIMITED","2,468,252.00"," 16,093,802.45 ","1,745,815.00"," 11,387,783.28 ","70.73 ","70.76 "
"KPUS","KHAIRPUR SUGAR MILLS LIMITED","414.00"," 50,894.70 ","383.00"," 46,986.70 ","92.51 ","92.32 "
"KSBP","KSB PUMPS COMPANY LIMITED","69,064.00"," 13,611,347.47 ","48,440.00"," 9,564,307.51 ","70.14 ","70.27 "
"KSTM","KHALID SIRAJ TEXTILE MILLS LIMITED","11,524.00"," 109,479.10 ","11,524.00"," 109,479.10 ","100.00 ","100.00 "
"KTML","KOHINOOR TEXTILE MILLS LIMITED","516,934.00"," 26,626,186.94 ","444,481.00"," 22,899,598.52 ","85.98 ","86.00 "
"LCI","LUCKY CORE INDUSTRIES LIMITED","34,714.00"," 10,721,697.06 ","30,868.00"," 9,537,490.79 ","88.92 ","88.96 "
"LEUL","LEATHER UP LIMITED","5,127.00"," 228,840.40 ","4,431.00"," 197,618.20 ","86.42 ","86.36 "
"LIVEN","LIVEN PHARMA LIMITED","69,050.00"," 4,199,892.52 ","64,261.00"," 3,908,608.57 ","93.06 ","93.06 "
"LOADS","LOADS LIMITED","7,007,880.00"," 126,844,005.03 ","6,289,342.00"," 114,091,259.22 ","89.75 ","89.95 "
"LOTCHEM","LOTTE CHEMICAL PAKISTAN LIMITED","1,189,142.00"," 28,575,073.58 ","643,857.00"," 16,296,656.88 ","54.14 ","57.03 "
"LPGL","LEINER PAK GELATINE LIMITED","4,674.00"," 441,662.05 ","4,662.00"," 440,532.35 ","99.74 ","99.74 "
"LPL","LALPIR POWER LIMITED","418,563.00"," 10,940,128.06 ","413,858.00"," 10,817,583.31 ","98.88 ","98.88 "
"LSECL","LSE CAPITAL LIMITED","348,340.00"," 2,641,696.00 ","310,970.00"," 2,357,417.60 ","89.27 ","89.24 "
"LSEFSL","LSE FINANCIAL SERVICES LIMITED","36,829.00"," 1,124,377.33 ","35,619.00"," 1,090,897.95 ","96.71 ","97.02 "
"LSEVL","LSE VENTURES LIMITED","1,559,499.00"," 9,414,445.77 ","1,307,169.00"," 7,895,875.70 ","83.82 ","83.87 "
"LUCK","LUCKY CEMENT LIMITED","792,573.00"," 354,570,869.99 ","525,774.00"," 239,127,197.98 ","66.34 ","67.44 "
"MACFL","MACPAC FILMS LIMITED","887,186.00"," 22,378,706.85 ","623,856.00"," 15,784,733.78 ","70.32 ","70.53 "
"MACTER","MACTER INTERNATIONAL LIMITED","13,079.00"," 4,562,769.76 ","10,456.00"," 3,645,492.51 ","79.94 ","79.90 "
"MARI","MARI ENERGIES LIMITED","1,185,105.00"," 796,843,955.54 ","638,271.00"," 442,182,764.74 ","53.86 ","55.49 "
"MCB","MCB BANK LIMITED","483,394.00"," 169,926,272.94 ","376,569.00"," 133,319,863.95 ","77.90 ","78.46 "
"MCBIM","MCB INVESTMENT MANAGEMENT LIMITED","477.00"," 103,750.26 ","349.00"," 77,034.46 ","73.17 ","74.25 "
"MDTL","MEDIA TIMES LIMITED","1,291,727.00"," 6,362,743.66 ","1,144,459.00"," 5,638,334.82 ","88.60 ","88.61 "
