"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"FTMM","FIRST TREET MANUFACTURING MODARABA","600.00"," 10,945.00 ","550.00"," 10,000.00 ","91.67 ","91.37 "
"FTSM","FIRST TRI-STAR MODARABA","4,771.00"," 66,407.32 ","4,571.00"," 63,725.32 ","95.81 ","95.96 "
"FZCM","FAZAL CLOTH MILLS LIMITED","470.00"," 129,768.32 ","465.00"," 128,373.43 ","98.94 ","98.93 "
"GADT","GADOON TEXTILE MILLS LIMITED","13,206.00"," 5,704,384.61 ","11,129.00"," 4,804,197.71 ","84.27 ","84.22 "
"GAL","GHANDHARA AUTOMOBILES LIMITED","1,280,755.00"," 732,736,255.67 ","583,063.00"," 334,432,007.94 ","45.52 ","45.64 "
"GAMON","GAMMON PAKISTAN LIMITED","119,505.00"," 3,208,655.39 ","75,121.00"," 2,043,134.53 ","62.86 ","63.68 "
"GATI","GATRON (INDUSTRIES) LIMITED","321,847.00"," 43,932,940.09 ","245,078.00"," 33,471,303.41 ","76.15 ","76.19 "
"GATM","GUL AHMED TEXTILE MILLS LIMITED","820,766.00"," 29,004,806.99 ","552,077.00"," 19,514,448.17 ","67.26 ","67.28 "
"GCIL","GHANI CHEMICAL INDUSTRIES LIMITED","3,126,619.00"," 89,009,005.99 ","2,571,549.00"," 73,255,702.66 ","82.25 ","82.30 "
"GCWL","GHANI CHEMWORLD LIMITED","9,435,950.00"," 132,520,084.77 ","6,819,814.00"," 95,835,455.37 ","72.27 ","72.32 "
"GEMBCEM","BURJ CLEAN ENERGY MODARABA","500.00"," 5,155.00 ","500.00"," 5,155.00 ","100.00 ","100.00 "
"GEMMEL","MUGHAL ENERGY LIMITED","165.00"," 4,217.50 ","165.00"," 4,217.50 ","100.00 ","100.00 "
"GEMPAPL","PAK AGRO PACKAGING LIMITED","12,500.00"," 207,500.00 ","10,000.00"," 166,250.00 ","80.00 ","80.12 "
"GEMSPNL","SUPERNET LIMITED","182,601.00"," 7,216,482.58 ","182,580.00"," 7,215,620.33 ","99.99 ","99.99 "
"GFIL","GHAZI FABRICS INTERNATIONAL LIMITED","47,394.00"," 632,940.96 ","27,443.00"," 367,429.21 ","57.90 ","58.05 "
"GGGL","GHANI GLOBAL GLASS LIMITED","5,668,697.00"," 70,610,031.65 ","4,033,581.00"," 50,382,494.68 ","71.16 ","71.35 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","7,822,800.00"," 196,719,566.92 ","5,087,040.00"," 128,100,080.26 ","65.03 ","65.12 "
"GHGL","GHANI GLASS LIMITED","3,055,068.00"," 142,836,080.27 ","2,615,362.00"," 122,892,628.06 ","85.61 ","86.04 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","721,015.00"," 606,445,068.51 ","467,223.00"," 393,340,059.27 ","64.80 ","64.86 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","252,898.00"," 101,821,674.98 ","227,570.00"," 92,265,640.52 ","89.98 ","90.61 "
"GLPL","GILLETTE PAKISTAN LIMITED","786.00"," 177,466.38 ","711.00"," 160,711.38 ","90.46 ","90.56 "
"GOC","GOC (PAK) LIMITED","229.00"," 28,811.66 ","198.00"," 24,659.31 ","86.46 ","85.59 "
"GRR","GLOBE RESIDENCY REIT","193,761.00"," 3,862,735.26 ","185,697.00"," 3,702,411.39 ","95.84 ","95.85 "
"GRYL","GRAYS LEASING LIMITED","67,943.00"," 1,499,471.01 ","59,938.00"," 1,326,781.70 ","88.22 ","88.48 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","18,455.00"," 110,849.50 ","15,755.00"," 94,454.50 ","85.37 ","85.21 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","263,622.00"," 12,266,047.19 ","239,527.00"," 11,144,265.19 ","90.86 ","90.85 "
"GUSM","GULISTAN SPINNING MILLS LIMITED","29,768.00"," 309,123.61 ","28,650.00"," 297,523.58 ","96.24 ","96.25 "
"GVGL","GHANI VALUE GLASS LIMITED","10,847.00"," 711,505.66 ","10,523.00"," 690,349.67 ","97.01 ","97.03 "
"GWLC","GHARIBWAL CEMENT LIMITED","2,677,916.00"," 141,160,633.55 ","1,767,663.00"," 93,524,815.66 ","66.01 ","66.25 "
"HABSM","HABIB SUGAR MILLS LIMITED","3,498.00"," 284,709.23 ","3,118.00"," 253,766.03 ","89.14 ","89.13 "
"HAEL","HALA ENTERPRISES LIMITED","9,700.00"," 211,088.56 ","9,089.00"," 197,666.18 ","93.70 ","93.64 "
"HAFL","HAFIZ LIMITED","1.00"," 360.00 ","1.00"," 360.00 ","100.00 ","100.00 "
"HALEON","HALEON PAKISTAN LIMITED","48,225.00"," 41,944,133.32 ","44,703.00"," 38,889,532.39 ","92.70 ","92.72 "
"HASCOL","HASCOL PETROLEUM LIMITED","4,527,106.00"," 47,692,442.55 ","3,841,680.00"," 40,447,698.99 ","84.86 ","84.81 "
"HBL","HABIB BANK LIMITED","1,333,512.00"," 325,312,767.26 ","689,324.00"," 181,644,925.47 ","51.69 ","55.84 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","2,000.00"," 209,650.00 ","1,500.00"," 157,200.00 ","75.00 ","74.98 "
"HCAR","HONDA  ATLAS CARS (PAKISTAN) LIMITED","531,938.00"," 155,934,881.39 ","398,580.00"," 116,949,935.94 ","74.93 ","75.00 "
"HGFA","HBL GROWTH FUND-CLASS A","360,453.00"," 4,851,835.38 ","351,275.00"," 4,729,349.23 ","97.45 ","97.48 "
"HICL","HABIB INSURANCE COMPANY LIMITED","274,418.00"," 4,000,796.69 ","161,633.00"," 2,323,051.50 ","58.90 ","58.06 "
"HIFA","HBL INVESTMENT FUND-CLASS A","843,642.00"," 4,625,841.84 ","713,512.00"," 3,917,592.10 ","84.58 ","84.69 "
"HINO","HINOPAK MOTORS LIMITED","15,279.00"," 8,118,637.72 ","13,813.00"," 7,342,565.49 ","90.41 ","90.44 "
"HINOON","HIGHNOON LABORATORIES LIMITED","10,782.00"," 12,590,861.40 ","10,323.00"," 12,056,413.41 ","95.74 ","95.76 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","454,868.00"," 2,394,282.54 ","327,042.00"," 1,719,475.40 ","71.90 ","71.82 "
"HMB","HABIB METROPOLITAN BANK LIMITED","103,424.00"," 12,083,460.07 ","100,672.00"," 11,766,527.90 ","97.34 ","97.38 "
"HPL","HOECHST PAKISTAN LIMITED","4,207.00"," 16,476,047.73 ","3,669.00"," 14,325,455.65 ","87.21 ","86.95 "
"HRPL","HABIB RICE PRODUCTS LIMITED","8,567.00"," 272,767.87 ","8,502.00"," 270,723.87 ","99.24 ","99.25 "
"HTL","HI-TECH LUBRICANTS LIMITED","3,627,840.00"," 168,201,213.59 ","3,546,529.00"," 164,396,136.35 ","97.76 ","97.74 "
"HUBC","THE HUB POWER COMPANY LIMITED","5,053,378.00"," 809,165,115.35 ","3,823,949.00"," 627,579,011.62 ","75.67 ","77.56 "
"HUMNL","HUM NETWORK LIMITED","11,950,644.00"," 166,758,994.64 ","5,573,462.00"," 83,163,696.72 ","46.64 ","49.87 "
"HWQS","HASEEB WAQAS SUGAR MILLS LIMITED","1,946,868.00"," 42,990,500.08 ","1,051,312.00"," 23,146,119.75 ","54.00 ","53.84 "
"IBFL","IBRAHIM FIBRES LIMITED","363.00"," 110,184.67 ","340.00"," 102,794.62 ","93.66 ","93.29 "
"IBLHL","IBL HEALTHCARE LIMITED","153,625.00"," 9,548,550.98 ","116,062.00"," 7,220,595.82 ","75.55 ","75.62 "
"ICCI","ICC INDUSTRIES LIMITED","8,251.00"," 97,709.75 ","6,896.00"," 81,470.75 ","83.58 ","83.38 "
"ICIBL","INVEST CAPITAL INVESTMENT BANK LIMITED","7,022,010.00"," 51,551,588.33 ","5,170,753.00"," 37,933,103.96 ","73.64 ","73.58 "
"ICL","ITTEHAD CHEMICALS LIMITED","13,184.00"," 1,186,355.58 ","12,795.00"," 1,151,649.00 ","97.05 ","97.07 "
"IDRT","IDREES TEXTILE MILLS LIMITED","208,566.00"," 5,009,040.36 ","130,426.00"," 3,096,443.92 ","62.53 ","61.82 "
"IDSM","IDEAL SPINNING MILLS LIMITED","15,659.00"," 370,169.75 ","15,609.00"," 368,990.25 ","99.68 ","99.68 "
"IDYM","INDUS DYEING AND MANUFACTURING CO. LTD.","26,062.00"," 4,510,950.91 ","5,660.00"," 979,652.69 ","21.72 ","21.72 "
"IGIHL","IGI HOLDINGS LIMITED","681,722.00"," 222,882,646.92 ","418,232.00"," 137,233,189.09 ","61.35 ","61.57 "
"IGIL","IGI LIFE INSURANCE LIMITED","2,332.00"," 49,039.52 ","2,332.00"," 49,039.52 ","100.00 ","100.00 "
"ILP","INTERLOOP LIMITED","223,118.00"," 15,855,344.91 ","185,296.00"," 13,194,464.84 ","83.05 ","83.22 "
"IMAGE","IMAGE PAKISTAN LIMITED","11,244,895.00"," 343,485,554.90 ","6,942,613.00"," 212,553,371.53 ","61.74 ","61.88 "
"IML","IMPERIAL LIMITED","765.00"," 16,805.22 ","764.00"," 16,784.90 ","99.87 ","99.88 "
"IMS","INTERMARKET SECURITIES LIMITED","1,825,777.00"," 29,335,090.00 ","1,377,155.00"," 22,161,050.86 ","75.43 ","75.54 "
"INDU","INDUS MOTOR COMPANY LIMITED","7,832.00"," 17,594,979.96 ","6,715.00"," 15,094,118.92 ","85.74 ","85.79 "
"INIL","INTERNATIONAL INDUSTRIES LIMITED","1,040,093.00"," 217,415,316.59 ","494,648.00"," 108,829,423.12 ","47.56 ","50.06 "
"INKL","INTERNATIONAL KNITWEAR LIMITED","10,283.00"," 438,254.91 ","8,441.00"," 359,418.91 ","82.09 ","82.01 "
"IPAK","INTERNATIONAL PACKAGING FILMS LIMITED","63,057.00"," 1,466,734.83 ","53,835.00"," 1,250,521.97 ","85.38 ","85.26 "
"ISIL","ISMAIL INDUSTRIES LIMITED","125.00"," 265,127.15 ","125.00"," 265,127.15 ","100.00 ","100.00 "
"ISL","INTERNATIONAL STEELS LIMITED","2,324,569.00"," 271,384,948.32 ","1,836,676.00"," 217,451,115.20 ","79.01 ","80.13 "
"ITTEFAQ","ITTEFAQ IRON INDUSTRIES LIMITED","9,249,776.00"," 91,441,100.48 ","6,856,631.00"," 68,536,231.94 ","74.13 ","74.95 "
"JATM","J. A. TEXTILE MILLS LIMITED","8,202.00"," 260,746.34 ","8,201.00"," 260,713.75 ","99.99 ","99.99 "
"JDMT","JANANA DE MALUCHO TEXTILE MILLS LIMITED","292,653.00"," 36,810,691.94 ","144,079.00"," 18,259,290.33 ","49.23 ","49.60 "
"JDWS","JDW SUGAR MILLS LIMITED","1,149.00"," 1,042,004.42 ","1,057.00"," 958,168.64 ","91.99 ","91.95 "
"JGICL","JUBILEE GENERAL INSURANCE COMPANY LTD.","40,039.00"," 3,326,690.58 ","37,736.00"," 3,135,610.68 ","94.25 ","94.26 "
"JKSM","J.K. SPINNING MILLS LIMITED","1,195.00"," 285,435.49 ","941.00"," 223,906.35 ","78.74 ","78.44 "
"JLICL","JUBILEE LIFE INSURANCE COMPANY LIMITED","1,891.00"," 315,183.48 ","1,891.00"," 315,183.48 ","100.00 ","100.00 "
"JSBL","JS BANK LIMITED","2,660,722.00"," 37,045,789.85 ","2,500,115.00"," 34,775,062.31 ","93.96 ","93.87 "
"JSCL","JAHANGIR SIDDIQUI AND CO. LTD","545,056.00"," 13,000,681.80 ","400,003.00"," 9,551,173.24 ","73.39 ","73.47 "
"JSCLPSA","JAHANGIR SIDDIQUI & CO.LTD-PREF.SHARES","4,020.00"," 45,005.86 ","4,020.00"," 45,005.86 ","100.00 ","100.00 "
"JSGBETF","JS GLOBAL BANKING SECTOR ETF","35,500.00"," 1,201,295.00 ","28,000.00"," 948,485.00 ","78.87 ","78.96 "
"JSGCL","JS GLOBAL CAPITAL  LIMITED","2,064.00"," 265,741.00 ","1,964.00"," 253,241.00 ","95.16 ","95.30 "
"JSIL","JS INVESTMENTS LIMITED","10,743.00"," 334,299.97 ","10,053.00"," 313,110.47 ","93.58 ","93.66 "
"JSMFETF","JS MOMENTUM FACTOR EXCHANGE TRADED FUND","1,534,500.00"," 17,487,445.00 ","1,110,000.00"," 12,644,365.00 ","72.34 ","72.31 "
"JSML","JAUHARABAD SUGAR MILLS LIMITED","259,191.00"," 13,943,404.97 ","181,596.00"," 9,793,805.72 ","70.06 ","70.24 "
"JUBS","JUBILEE SPINNING & WEAVING MILLS LIMITED","72,205.00"," 4,463,062.65 ","53,645.00"," 3,315,381.06 ","74.30 ","74.28 "
"JVDC","JAVEDAN CORPORATION LIMITED","2,300,359.00"," 193,216,750.50 ","1,791,649.00"," 150,602,489.66 ","77.89 ","77.94 "
"KAPCO","KOT ADDU POWER COMPANY LIMITED","423,278.00"," 15,150,791.76 ","368,595.00"," 13,198,031.40 ","87.08 ","87.11 "
"KCL","KARAM CERAMICS LIMITED","6.00"," 983.00 ","6.00"," 983.00 ","100.00 ","100.00 "
"KEL","K-ELECTRIC LIMITED","93,671,239.00"," 498,938,524.94 ","57,589,972.00"," 312,405,590.09 ","61.48 ","62.61 "
"KHTC","KHYBER TOBACCO COMPANY LIMITED","14,527.00"," 6,652,646.27 ","10,072.00"," 4,619,316.04 ","69.33 ","69.44 "
"KHYT","KHYBER TEXTILE MILLS LIMITED","95.00"," 142,329.97 ","93.00"," 139,449.97 ","97.89 ","97.98 "
"KML","KOHINOOR MILLS LIMITED","3,431.00"," 287,710.48 ","2,929.00"," 245,296.49 ","85.37 ","85.26 "
"KOHC","KOHAT CEMENT COMPANY LIMITED","2,067,340.00"," 218,623,224.55 ","928,877.00"," 98,228,603.72 ","44.93 ","44.93 "
"KOHE","KOHINOOR ENERGY LIMITED","327,049.00"," 7,390,044.04 ","318,984.00"," 7,208,142.17 ","97.53 ","97.54 "
"KOHP","KOHINOOR POWER COMPANY LIMITED","210,964.00"," 2,010,867.92 ","178,370.00"," 1,698,494.03 ","84.55 ","84.47 "
"KOHTM","KOHAT TEXTILE MILLS LIMITED","29,955.00"," 1,902,823.10 ","26,060.00"," 1,656,497.41 ","87.00 ","87.05 "
"KOIL","KOHINOOR INDUSTRIES LIMITED","52,615.00"," 684,245.86 ","48,199.00"," 627,307.08 ","91.61 ","91.68 "
"KOSM","KOHINOOR SPINNING MILLS LIMITED","22,191,327.00"," 154,012,402.38 ","14,669,716.00"," 101,653,448.65 ","66.11 ","66.00 "
"KSBP","KSB PUMPS COMPANY LIMITED","101,507.00"," 22,341,511.26 ","90,737.00"," 19,978,393.45 ","89.39 ","89.42 "
"KSTM","KHALID SIRAJ TEXTILE MILLS LIMITED","10,040.00"," 92,029.70 ","8,599.00"," 78,863.20 ","85.65 ","85.69 "
"KTML","KOHINOOR TEXTILE MILLS LIMITED","14,758.00"," 3,699,440.79 ","14,755.00"," 3,698,692.77 ","99.98 ","99.98 "
"LCI","LUCKY CORE INDUSTRIES LIMITED","129,898.00"," 42,651,176.96 ","122,319.00"," 40,163,336.55 ","94.17 ","94.17 "
"LEUL","LEATHER UP LIMITED","11,958.00"," 586,089.43 ","6,978.00"," 341,361.40 ","58.35 ","58.24 "
"LIVEN","LIVEN PHARMA LIMITED","85,908.00"," 5,469,882.72 ","76,937.00"," 4,900,391.40 ","89.56 ","89.59 "
"LOADS","LOADS LIMITED","1,737,064.00"," 27,741,049.25 ","1,241,451.00"," 19,845,841.02 ","71.47 ","71.54 "
"LOTCHEM","LOTTE CHEMICAL PAKISTAN LIMITED","4,328,349.00"," 93,977,651.58 ","3,839,353.00"," 84,734,193.87 ","88.70 ","90.16 "
"LPGL","LEINER PAK GELATINE LIMITED","18,295.00"," 1,997,753.70 ","14,131.00"," 1,541,868.51 ","77.24 ","77.18 "
"LPL","LALPIR POWER LIMITED","2,821,531.00"," 70,291,980.69 ","2,476,337.00"," 61,708,978.53 ","87.77 ","87.79 "
"LSECL","LSE CAPITAL LIMITED","51,096.00"," 368,755.21 ","49,246.00"," 355,623.11 ","96.38 ","96.44 "
"LSEFSL","LSE FINANCIAL SERVICES LIMITED","583.00"," 14,329.96 ","32.00"," 982.44 ","5.49 ","6.86 "
"LSEVL","LSE VENTURES LIMITED","340,403.00"," 2,586,475.41 ","318,000.00"," 2,426,617.49 ","93.42 ","93.82 "
"LUCK","LUCKY CEMENT LIMITED","4,428,870.00"," 1,924,753,379.89 ","2,580,351.00"," 1,140,187,399.34 ","58.26 ","59.24 "
"MACFL","MACPAC FILMS LIMITED","1,315,493.00"," 42,274,334.60 ","850,169.00"," 27,273,914.61 ","64.63 ","64.52 "
"MACTER","MACTER INTERNATIONAL LIMITED","16,952.00"," 6,739,674.15 ","14,792.00"," 5,884,498.82 ","87.26 ","87.31 "
"MARI","MARI ENERGIES LIMITED","777,345.00"," 477,039,432.01 ","479,017.00"," 301,620,508.73 ","61.62 ","63.23 "
"MCB","MCB BANK LIMITED","352,865.00"," 121,614,575.55 ","275,017.00"," 95,635,070.15 ","77.94 ","78.64 "
"MCBIM","MCB INVESTMENT MANAGEMENT LIMITED","17,062.00"," 2,295,212.45 ","16,207.00"," 2,182,190.36 ","94.99 ","95.08 "
"MDTL","MEDIA TIMES LIMITED","42,228,902.00"," 169,814,355.34 ","19,991,775.00"," 80,323,888.57 ","47.34 ","47.30 "
"MEBL","MEEZAN BANK LIMITED","1,616,880.00"," 623,288,630.90 ","1,206,859.00"," 475,078,628.68 ","74.64 ","76.22 "
"MEHT","MAHMOOD TEXTILE MILLS LIMITED","41.00"," 14,265.69 ","32.00"," 11,139.88 ","78.05 ","78.09 "
"MERIT","MERIT PACKAGING LIMITED","463,424.00"," 5,455,732.34 ","438,147.00"," 5,157,902.18 ","94.55 ","94.54 "
"MFFL","MITCHELLS FRUIT FARMS LIMITED","11,675.00"," 2,471,011.91 ","10,963.00"," 2,320,064.40 ","93.90 ","93.89 "
"MFL","MATCO FOODS LIMITED","68,433.00"," 3,427,714.49 ","60,487.00"," 3,028,928.53 ","88.39 ","88.37 "
"MIIETF","MAHAANA ISLAMIC INDEX ETF","676,600.00"," 10,377,890.00 ","459,600.00"," 7,047,505.00 ","67.93 ","67.91 "
"MIRKS","MIRPURKHAS SUGAR MILLS LIMITED","390,286.00"," 16,541,282.43 ","233,826.00"," 9,907,439.58 ","59.91 ","59.90 "
"MLCF","MAPLE LEAF CEMENT FACTORY LIMITED","15,765,490.00"," 1,580,323,952.32 ","6,035,253.00"," 630,190,575.57 ","38.28 ","39.88 "
"MQTM","MAQBOOL TEXTILE MILLS LIMITED","47,997.00"," 1,935,699.46 ","45,796.00"," 1,846,332.31 ","95.41 ","95.38 "
"MRNS","MEHRAN SUGAR MILLS LIMITED","31,219.00"," 2,117,493.15 ","24,618.00"," 1,669,105.60 ","78.86 ","78.82 "
"MSCL","METROPOLITAN STEEL CORPORATION LIMITED","186,184.00"," 2,664,721.23 ","161,706.00"," 2,316,484.66 ","86.85 ","86.93 "
"MSOT","MASOOD TEXTILE MILLS LIMITED","18,490.00"," 1,173,296.19 ","15,354.00"," 972,862.78 ","83.04 ","82.92 "
"MTL","MILLAT TRACTORS LIMITED","97,007.00"," 53,665,798.97 ","78,048.00"," 44,096,712.59 ","80.46 ","82.17 "
"MUGHAL","MUGHAL IRON & STEEL INDUSTRIES LIMITED","5,666,620.00"," 441,292,018.20 ","4,007,671.00"," 312,584,403.57 ","70.72 ","70.83 "
"MUGHALC","MUGHAL IRON AND STEEL IND. LTD.-CLASS C","11,852.00"," 470,335.08 ","11,652.00"," 462,389.08 ","98.31 ","98.31 "
"MUREB","MURREE BREWERY COMPANY LIMITED","34,252.00"," 35,686,881.13 ","34,128.00"," 35,557,808.32 ","99.64 ","99.64 "
"MWMP","MANDVIWALLA MAUSER PLASTIC IND. LTD","211,883.00"," 11,731,756.91 ","188,319.00"," 10,426,581.66 ","88.88 ","88.87 "
"MZNPETF","MEEZAN PAKISTAN EXCHANGE TRADED FUND","467,670.00"," 8,372,317.70 ","304,341.00"," 5,443,800.40 ","65.08 ","65.02 "
"NATF","NATIONAL FOODS LIMITED","459,630.00"," 174,676,088.17 ","370,599.00"," 140,855,746.05 ","80.63 ","80.64 "
