"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"PREMA","AT-TAHUR LIMITED","2,939,603.00"," 136,626,936.85 ","2,235,551.00"," 103,927,473.88 ","76.05 ","76.07 "
"PRET","PREMIUM TEXTILE MILLS LIMITED","300.00"," 131,899.00 ","300.00"," 131,899.00 ","100.00 ","100.00 "
"PRL","PAKISTAN REFINERY LIMITED","76,109,461.00"," 2,976,134,781.58 ","24,217,401.00"," 973,827,459.30 ","31.82 ","32.72 "
"PRWM","PROSPERITY WEAVING MILLS LIMITED","3,175.00"," 184,165.50 ","3,175.00"," 184,165.50 ","100.00 ","100.00 "
"PSEL","PAKISTAN SERVICES LIMITED","1,313.00"," 1,261,688.16 ","1,223.00"," 1,176,445.54 ","93.15 ","93.24 "
"PSO","PAKISTAN STATE OIL COMPANY LIMITED","12,727,727.00"," 6,083,993,685.50 ","5,227,545.00"," 2,576,580,932.00 ","41.07 ","42.35 "
"PSX","PAKISTAN STOCK EXCHANGE LIMITED","12,234,670.00"," 496,820,474.54 ","7,884,350.00"," 320,438,383.58 ","64.44 ","64.50 "
"PSYL","PAKISTAN SYNTHETICS LIMITED","83,374.00"," 4,805,250.70 ","82,258.00"," 4,741,857.06 ","98.66 ","98.68 "
"PTC","PAKISTAN TELECOMMUNICATION COMPANY LTD","50,981,285.00"," 1,486,563,944.78 ","20,161,528.00"," 624,651,196.81 ","39.55 ","42.02 "
"PTL","PANTHER TYRES LIMITED","81,779.00"," 4,674,120.25 ","71,400.00"," 4,081,328.69 ","87.31 ","87.32 "
"QUET","QUETTA TEXTILE MILLS LIMITED","8,816.00"," 133,287.30 ","8,812.00"," 133,227.92 ","99.95 ","99.96 "
"QUICE","QUICE FOOD INDUSTRIES LIMITED","1,701,780.00"," 15,335,318.64 ","1,380,899.00"," 12,442,994.42 ","81.14 ","81.14 "
"RCML","RELIANCE COTTON SPINNING MILLS LIMITED","486.00"," 290,341.09 ","486.00"," 290,341.09 ","100.00 ","100.00 "
"REDCO","REDCO TEXTILES LIMITED","9,060.00"," 226,952.20 ","8,530.00"," 213,701.60 ","94.15 ","94.16 "
"REWM","RELIANCE WEAVING MILLS LIMITED","5.00"," 599.50 ","5.00"," 599.50 ","100.00 ","100.00 "
"RICL","RELIANCE INSURANCE COMPANY LIMITED","30,235.00"," 507,213.03 ","29,388.00"," 493,047.62 ","97.20 ","97.21 "
"RMPL","RAFHAN MAIZE PRODUCTS COMPANY LIMITED","54.00"," 537,609.08 ","42.00"," 417,758.00 ","77.78 ","77.71 "
"RPL","ROSHAN PACKAGES LIMITED","532,561.00"," 11,604,627.69 ","469,499.00"," 10,227,134.39 ","88.16 ","88.13 "
"RUBY","RUBY TEXTILE MILLS LIMITED","2,496.00"," 32,427.75 ","1,515.00"," 19,500.96 ","60.70 ","60.14 "
"RUPL","RUPALI POLYESTER LIMITED","9,124.00"," 312,791.50 ","8,924.00"," 306,009.50 ","97.81 ","97.83 "
"SAIF","SAIF TEXTILE MILLS LIMITED","5,442.00"," 153,645.41 ","5,415.00"," 152,894.79 ","99.50 ","99.51 "
"SANSM","SANGHAR SUGAR MILLS LIMITED","1,169.00"," 68,898.77 ","1,169.00"," 68,898.77 ","100.00 ","100.00 "
"SAPT","SAPPHIRE TEXTILE MILLS LIMITED","252.00"," 355,679.42 ","201.00"," 284,297.20 ","79.76 ","79.93 "
"SARC","SARDAR CHEMICAL INDUSTRIES LIMITED","6,690.00"," 426,934.33 ","5,564.00"," 356,429.70 ","83.17 ","83.49 "
"SASML","SINDH ABADGARS SUGAR MILLS LIMITED","223.00"," 42,605.15 ","174.00"," 33,251.23 ","78.03 ","78.05 "
"SAZEW","SAZGAR ENGINEERING WORKS LIMITED","567,157.00"," 1,110,443,272.15 ","300,591.00"," 593,223,104.87 ","53.00 ","53.42 "
"SBL","SAMBA BANK LIMITED","4,026,675.00"," 47,766,436.89 ","3,354,730.00"," 39,767,386.35 ","83.31 ","83.25 "
"SCBPL","STANDARD CHARTERED BANK (PAKISTAN) LTD.","245,866.00"," 17,518,038.46 ","218,635.00"," 15,573,453.14 ","88.92 ","88.90 "
"SCL","SHIELD CORPORATION LIMITED","87.00"," 33,696.50 ","62.00"," 24,627.17 ","71.26 ","73.09 "
"SEARL","THE SEARLE COMPANY LIMITED","18,390,137.00"," 2,100,921,561.43 ","6,065,343.00"," 745,138,692.07 ","32.98 ","35.47 "
"SEL","SITARA ENERGY LIMITED","8,633.00"," 145,578.58 ","6,971.00"," 117,733.74 ","80.75 ","80.87 "
"SEPL","SECURITY PAPERS LIMITED","477,590.00"," 93,115,848.02 ","136,111.00"," 26,354,719.33 ","28.50 ","28.30 "
"SERT","SERVICE INDUSTRIES TEXTILES LIMITED","10,892.00"," 262,108.99 ","10,079.00"," 242,261.85 ","92.54 ","92.43 "
"SFL","SAPPHIRE FIBRES LIMITED","1,717.00"," 2,341,473.79 ","1,711.00"," 2,333,235.39 ","99.65 ","99.65 "
"SGF","SERVICE GLOBAL FOOTWEAR LIMITED","82,167.00"," 8,020,867.18 ","75,759.00"," 7,396,313.61 ","92.20 ","92.21 "
"SGPL","S.G. POWER LIMITED","142,127.00"," 1,886,015.76 ","112,724.00"," 1,501,108.52 ","79.31 ","79.59 "
"SHCM","SHADMAN COTTON MILLS LIMITED","1,699.00"," 86,993.84 ","1,299.00"," 66,929.84 ","76.46 ","76.94 "
"SHDT","SHADAB TEXTILE MILLS LIMITED","24,969.00"," 1,461,678.35 ","20,194.00"," 1,186,064.68 ","80.88 ","81.14 "
"SHEZ","SHEZAN INTERNATIONAL LIMITED","56,389.00"," 15,796,203.61 ","42,113.00"," 11,866,861.65 ","74.68 ","75.12 "
"SHFA","SHIFA INTERNATIONAL HOSPITALS LTD.","26,559.00"," 14,372,109.02 ","22,746.00"," 12,303,365.35 ","85.64 ","85.61 "
"SHJS","SHAHTAJ SUGAR MILLS LIMITED","10.00"," 1,545.31 ","10.00"," 1,545.31 ","100.00 ","100.00 "
"SHNI","SHAHEEN INSURANCE COMPANY LIMITED","61,244.00"," 553,417.99 ","61,244.00"," 553,417.99 ","100.00 ","100.00 "
"SHSML","SHAHMURAD SUGAR MILLS LIMITED","475.00"," 233,576.54 ","412.00"," 202,785.92 ","86.74 ","86.82 "
"SIBL","SECURITY INVESTMENT BANK LIMITED","1,239.00"," 12,942.77 ","1,239.00"," 12,942.77 ","100.00 ","100.00 "
"SIEM","SIEMENS PAKISTAN COMPANY ENGINEERING LTD","52.00"," 81,960.08 ","39.00"," 60,740.40 ","75.00 ","74.11 "
"SINDM","SINDH MODARABA","31,385.00"," 655,150.55 ","27,311.00"," 571,305.43 ","87.02 ","87.20 "
"SITC","SITARA CHEMICAL INDUSTRIES LIMITED","5,647.00"," 4,894,503.04 ","5,119.00"," 4,436,592.13 ","90.65 ","90.64 "
"SKRS","SAKRAND SUGAR MILLS LIMITED","85,547.00"," 1,930,417.06 ","66,888.00"," 1,513,223.52 ","78.19 ","78.39 "
"SLGL","SECURE LOGISTICS-TRAX GROUP LIMITED","38,119,327.00"," 935,885,901.89 ","15,424,474.00"," 375,698,053.13 ","40.46 ","40.14 "
"SLYT","SALLY TEXTILE MILLS LIMITED","9,243.00"," 136,438.05 ","8,720.00"," 128,824.18 ","94.34 ","94.42 "
"SMCPL","SAFE MIX CONCRETE LIMITED","32,244.00"," 1,346,443.40 ","32,243.00"," 1,346,401.41 ","100.00 ","100.00 "
"SNAI","SANA INDUSTRIES LIMITED","82,608.00"," 2,574,494.34 ","76,530.00"," 2,386,202.69 ","92.64 ","92.69 "
"SNBL","SONERI BANK LIMITED","3,364,004.00"," 86,306,988.92 ","2,944,294.00"," 75,544,405.47 ","87.52 ","87.53 "
"SNGP","SUI NORTHERN GAS PIPELINES LIMITED","2,884,015.00"," 386,058,611.41 ","1,926,817.00"," 263,109,496.53 ","66.81 ","68.15 "
"SPEL","SPEL LIMITED","1,368,325.00"," 92,322,820.13 ","932,369.00"," 63,091,532.68 ","68.14 ","68.34 "
"SPL","SITARA PEROXIDE LIMITED","220,461.00"," 5,260,977.99 ","134,088.00"," 3,216,907.91 ","60.82 ","61.15 "
"SPWL","SAIF POWER LIMITED","405,866.00"," 4,347,786.16 ","297,278.00"," 3,181,783.13 ","73.25 ","73.18 "
"SRVI","SERVICE INDUSTRIES LIMITED","4,009.00"," 5,436,423.60 ","3,782.00"," 5,127,306.61 ","94.34 ","94.31 "
"SSGC","SUI SOUTHERN GAS COMPANY LIMITED","4,557,013.00"," 195,749,355.10 ","3,125,395.00"," 134,281,333.71 ","68.58 ","68.60 "
"SSML","SARITOW SPINNING MILLS LIMITED","10,146.00"," 160,791.33 ","8,735.00"," 138,103.96 ","86.09 ","85.89 "
"SSOM","S. S. OIL MILLS LIMITED","25,667.00"," 12,832,709.15 ","21,527.00"," 10,766,965.90 ","83.87 ","83.90 "
"STCL","SHABBIR TILES AND CERAMICS LIMITED","264,764.00"," 4,782,193.38 ","228,866.00"," 4,134,333.76 ","86.44 ","86.45 "
"STJT","SHAHTAJ TEXTILE LIMITED","1,069.00"," 104,891.52 ","1,057.00"," 103,725.51 ","98.88 ","98.89 "
"STL","SUPERNET TECHNOLOGIES LIMITED","505.00"," 761,495.84 ","455.00"," 685,269.66 ","90.10 ","89.99 "
"STML","SHAMS TEXTILE MILLS LIMITED","33.00"," 1,215.72 ","33.00"," 1,215.72 ","100.00 ","100.00 "
"STPL","SIDDIQSONS TIN PLATE LIMITED","7,183,711.00"," 60,219,315.20 ","3,118,428.00"," 26,150,790.27 ","43.41 ","43.43 "
"STYLERS","STYLERS INTERNATIONAL LIMITED","3,297.00"," 146,886.05 ","3,296.00"," 146,841.15 ","99.97 ","99.97 "
"SUHJ","SUHAIL JUTE MILLS LIMITED","8.00"," 841.95 ","8.00"," 841.95 ","100.00 ","100.00 "
"SURC","SURAJ COTTON MILLS LIMITED","17,251.00"," 2,307,222.27 ","12,498.00"," 1,678,726.54 ","72.45 ","72.76 "
"SUTM","SUNRAYS TEXTILE MILLS LIMITED","5,531.00"," 962,095.47 ","4,308.00"," 749,801.47 ","77.89 ","77.93 "
"SYM","SYMMETRY GROUP LIMITED","8,618,803.00"," 127,975,003.57 ","5,573,194.00"," 83,872,949.50 ","64.66 ","65.54 "
"SYS","SYSTEMS LIMITED","6,708,861.00"," 1,023,758,951.30 ","4,095,284.00"," 633,306,788.28 ","61.04 ","61.86 "
"SZTM","SHAHZAD TEXTILE MILLS LIMITED","2,035.00"," 113,469.85 ","1,920.00"," 106,571.00 ","94.35 ","93.92 "
"TATM","TATA TEXTILE MILLS LIMITED","24,582.00"," 4,122,400.72 ","18,008.00"," 3,021,439.29 ","73.26 ","73.29 "
"TBL","TREET BATTERY LIMITED","3,573,747.00"," 47,733,835.00 ","3,153,123.00"," 42,125,257.16 ","88.23 ","88.25 "
"TCORP","TARIQ CORPORATION LIMITED","15,589.00"," 283,209.33 ","14,578.00"," 264,751.70 ","93.51 ","93.48 "
"TCORPCPS","TARIQ CORPORATION LTD-CUM&CONV.PREF.SH.","1,496.00"," 12,865.51 ","1,495.00"," 12,856.17 ","99.93 ","99.93 "
"TELE","TELECARD LIMITED","6,400,688.00"," 56,941,766.97 ","4,195,048.00"," 38,248,169.99 ","65.54 ","67.17 "
"TGL","TARIQ GLASS INDUSTRIES LTD.","85,702.00"," 21,773,945.23 ","76,438.00"," 19,427,289.92 ","89.19 ","89.22 "
"THALL","THAL LIMITED","4,045.00"," 2,338,609.32 ","3,886.00"," 2,246,687.32 ","96.07 ","96.07 "
"THCCL","THATTA CEMENT COMPANY LIMITED","8,830,856.00"," 670,272,932.17 ","4,841,993.00"," 368,153,793.52 ","54.83 ","54.93 "
"TICL","THE THAL INDUSTRIES CORPORATION LIMITED","1,734.00"," 1,012,459.40 ","1,734.00"," 1,012,459.40 ","100.00 ","100.00 "
"TOMCL","THE ORGANIC MEAT COMPANY LIMITED","10,438,400.00"," 737,025,505.25 ","6,348,634.00"," 448,758,735.46 ","60.82 ","60.89 "
"TOWL","TOWELLERS LIMITED","11,601.00"," 2,051,569.00 ","10,251.00"," 1,812,784.25 ","88.36 ","88.36 "
"TPL","TPL CORP LIMITED","3,751,355.00"," 31,778,943.21 ","3,523,024.00"," 29,842,798.42 ","93.91 ","93.91 "
"TPLI","TPL INSURANCE LIMITED","189,927.00"," 3,298,315.58 ","156,362.00"," 2,718,941.34 ","82.33 ","82.43 "
"TPLL","TPL LIFE INSURANCE LIMITED","722.00"," 26,921.71 ","421.00"," 15,736.71 ","58.31 ","58.45 "
"TPLP","TPL PROPERTIES LIMITED","20,990,375.00"," 241,852,508.07 ","13,766,538.00"," 159,030,866.24 ","65.59 ","65.76 "
"TPLRF1","TPL REIT FUND I","138,266.00"," 2,137,698.12 ","126,623.00"," 1,955,241.96 ","91.58 ","91.46 "
"TPLT","TPL TRAKKER LIMITED","350,650.00"," 2,644,789.99 ","309,340.00"," 2,332,699.78 ","88.22 ","88.20 "
"TREET","TREET CORPORATION LIMITED","15,118,252.00"," 414,698,765.54 ","8,008,504.00"," 228,254,609.69 ","52.97 ","55.04 "
"TRG","TRG PAKISTAN LIMITED  -  CLASS - (A)","4,100,372.00"," 309,118,774.30 ","2,752,591.00"," 207,394,126.63 ","67.13 ","67.09 "
"TRIPF","TRI-PACK FILMS LIMITED","11,054.00"," 1,476,006.63 ","10,952.00"," 1,462,238.00 ","99.08 ","99.07 "
"TRSM","TRUST MODARABA","171,214.00"," 7,308,179.67 ","149,402.00"," 6,681,305.72 ","87.26 ","91.42 "
"TSBL","TRUST SECURITIES AND BROKERAGE LTD.","6,150.00"," 76,898.68 ","6,150.00"," 76,898.68 ","100.00 ","100.00 "
"TSMF","TRI-STAR MUTUAL FUND LIMITED","7,720.00"," 98,374.17 ","7,720.00"," 98,374.17 ","100.00 ","100.00 "
"TSML","TANDLIANWALA SUGAR MILLS LIMITED","301.00"," 63,248.00 ","301.00"," 63,248.00 ","100.00 ","100.00 "
"TSPL","TRI - STAR POWER LIMITED","371,200.00"," 4,635,696.71 ","369,676.00"," 4,616,248.31 ","99.59 ","99.58 "
"UBDL","UNITED BRANDS LIMITED","148,563.00"," 4,526,466.73 ","135,803.00"," 4,142,016.36 ","91.41 ","91.51 "
"UBL","UNITED BANK LIMITED","3,829,829.00"," 1,503,110,957.68 ","2,004,326.00"," 817,609,243.74 ","52.33 ","54.39 "
"UBLPETF","UBL PAK. ENTERPRISE EXCHANGE TRADED FUND","45,500.00"," 1,756,700.00 ","39,500.00"," 1,525,520.00 ","86.81 ","86.84 "
"UCAPM","UNICAP MODARABA","229,325.00"," 1,285,686.61 ","225,123.00"," 1,262,119.32 ","98.17 ","98.17 "
"UDLI","UDL INTERNATIONAL LIMITED","1,054,957.00"," 14,482,969.54 ","759,471.00"," 10,549,716.62 ","71.99 ","72.84 "
"UDPL","UNITED DISTRIBUTERS PAKISTAN LIMITED","74,089.00"," 7,113,837.83 ","63,804.00"," 6,154,542.24 ","86.12 ","86.52 "
"UNIC","THE UNITED INSURANCE CO. OF PAKISTAN LTD","169,623.00"," 2,779,093.58 ","161,170.00"," 2,640,402.22 ","95.02 ","95.01 "
"UNITY","UNITY FOODS LIMITED","8,513,510.00"," 217,631,186.29 ","4,815,994.00"," 128,770,145.58 ","56.57 ","59.17 "
"UPFL","UNILEVER PAKISTAN FOODS LIMITED","77.00"," 2,446,735.52 ","52.00"," 1,655,357.62 ","67.53 ","67.66 "
"UVIC","THE UNIVERSAL INSURANCE COMPANY LIMITED","47,444.00"," 1,345,927.24 ","26,493.00"," 750,333.94 ","55.84 ","55.75 "
"WAFI","WAFI ENERGY PAKISTAN LIMITED","316,997.00"," 62,501,953.16 ","280,668.00"," 55,387,607.82 ","88.54 ","88.62 "
"WAHN","WAH NOBLE CHEMICALS LIMITED","5,607.00"," 2,278,694.00 ","5,607.00"," 2,278,694.00 ","100.00 ","100.00 "
"WASL","WASL MOBILITY MODARABA","2,767,014.00"," 16,647,693.71 ","2,026,874.00"," 12,160,039.50 ","73.25 ","73.04 "
"WAVES","WAVES CORPORATION LIMITED","2,475,316.00"," 30,329,330.17 ","2,133,811.00"," 26,156,623.73 ","86.20 ","86.24 "
"WAVESAPP","WAVES HOME APPLIANCE LIMITED","2,269,527.00"," 22,862,479.65 ","1,912,629.00"," 19,391,513.74 ","84.27 ","84.82 "
"WTL","WORLDCALL TELECOM LIMITED","107,948,227.00"," 198,183,220.96 ","63,926,010.00"," 117,721,339.54 ","59.22 ","59.40 "
"YOUW","YOUSAF WEAVING MILLS LIMITED","3,416,475.00"," 23,672,928.10 ","3,063,901.00"," 21,239,028.38 ","89.68 ","89.72 "
"ZAHID","ZAHIDJEE TEXTILE MILLS LIMITED","144,109.00"," 11,357,653.16 ","92,679.00"," 7,304,872.31 ","64.31 ","64.32 "
"ZAL","ZAREA LIMITED","1,768,836.00"," 71,769,563.56 ","1,377,665.00"," 55,902,662.36 ","77.89 ","77.89 "
"ZIL","ZIL LIMITED","438.00"," 163,842.30 ","243.00"," 92,140.70 ","55.48 ","56.24 "
"ZTL","ZEPHYR TEXTILES LIMITED","3,300.00"," 55,848.50 ","3,300.00"," 55,848.50 ","100.00 ","100.00 "
"786","786 INVESTMENT LIMITED","52,610.00"," 737,951.98 ","52,528.00"," 736,810.99 ","99.84 ","99.85 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","294.00"," 308,471.06 ","291.00"," 305,400.96 ","98.98 ","99.00 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","2,682.00"," 136,624.92 ","2,654.00"," 135,200.00 ","98.96 ","98.96 "
"ABL","ALLIED BANK LIMITED","721,770.00"," 135,662,599.38 ","569,913.00"," 107,167,092.67 ","78.96 ","79.00 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","28,701.00"," 37,238,022.30 ","27,962.00"," 36,290,220.75 ","97.43 ","97.45 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","19,500.00"," 385,900.00 ","18,000.00"," 356,485.00 ","92.31 ","92.38 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","885,384.00"," 273,546,143.24 ","509,503.00"," 157,372,916.67 ","57.55 ","57.53 "
"ADAMS","ADAM SUGAR MILLS LIMITED","1,999.00"," 148,004.79 ","1,999.00"," 148,004.79 ","100.00 ","100.00 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","35,337.00"," 1,844,322.61 ","25,035.00"," 1,310,974.73 ","70.85 ","71.08 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","3,351,052.00"," 32,453,538.00 ","2,830,473.00"," 27,413,664.01 ","84.47 ","84.47 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","29,550.00"," 1,391,142.39 ","27,050.00"," 1,273,682.39 ","91.54 ","91.56 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","9,982.00"," 1,419,774.91 ","8,961.00"," 1,275,625.92 ","89.77 ","89.85 "
"AGL","AGRITECH LIMITED","421,678.00"," 32,015,257.92 ","288,237.00"," 21,849,940.38 ","68.35 ","68.25 "
"AGP","AGP LIMITED","378,045.00"," 75,326,672.52 ","349,105.00"," 69,581,061.77 ","92.34 ","92.37 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","115,297.00"," 1,084,944.63 ","114,996.00"," 1,082,129.21 ","99.74 ","99.74 "
"AGTL","AL-GHAZI TRACTORS LIMITED","24,049.00"," 9,172,658.85 ","19,303.00"," 7,362,451.05 ","80.27 ","80.27 "
"AHCL","ARIF HABIB CORPORATION LIMITED","17,741,357.00"," 301,367,038.18 ","13,593,437.00"," 231,024,533.45 ","76.62 ","76.66 "
"AHL","ARIF HABIB LIMITED","125,829.00"," 16,316,873.33 ","97,973.00"," 12,697,702.75 ","77.86 ","77.82 "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","812.00"," 74,049.07 ","645.00"," 58,477.90 ","79.43 ","78.97 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","5,110,043.00"," 377,315,313.57 ","2,557,340.00"," 201,527,900.04 ","50.05 ","53.41 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","3,098,208.00"," 502,466,325.84 ","1,297,397.00"," 224,690,024.71 ","41.88 ","44.72 "
"AKBL","ASKARI BANK LIMITED","3,317,277.00"," 286,792,715.33 ","2,074,972.00"," 185,554,186.80 ","62.55 ","64.70 "
"AKDHL","AKD HOSPITALITY LIMITED","123.00"," 21,513.67 ","103.00"," 18,097.47 ","83.74 ","84.12 "
