"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"IPAK","INTERNATIONAL PACKAGING FILMS LIMITED","126,158.00"," 3,155,690.15 ","120,137.00"," 3,005,518.74 ","95.23 ","95.24 "
"IREIT","IMAGE REIT","755,898.00"," 7,687,400.34 ","552,910.00"," 5,629,176.55 ","73.15 ","73.23 "
"ISIL","ISMAIL INDUSTRIES LIMITED","71.00"," 140,047.99 ","40.00"," 78,100.00 ","56.34 ","55.77 "
"ISL","INTERNATIONAL STEELS LIMITED","202,638.00"," 20,324,372.85 ","154,822.00"," 15,526,919.93 ","76.40 ","76.40 "
"ITTEFAQ","ITTEFAQ IRON INDUSTRIES LIMITED","203,959.00"," 1,892,578.84 ","102,294.00"," 958,067.68 ","50.15 ","50.62 "
"JATM","J. A. TEXTILE MILLS LIMITED","17,756.00"," 394,143.67 ","12,397.00"," 275,661.47 ","69.82 ","69.94 "
"JDMT","JANANA DE MALUCHO TEXTILE MILLS LIMITED","26,183.00"," 3,009,236.34 ","26,026.00"," 2,992,111.79 ","99.40 ","99.43 "
"JDWS","JDW SUGAR MILLS LIMITED","131.00"," 107,532.99 ","131.00"," 107,532.99 ","100.00 ","100.00 "
"JGICL","JUBILEE GENERAL INSURANCE COMPANY LTD.","77,614.00"," 6,337,436.35 ","77,609.00"," 6,337,038.76 ","99.99 ","99.99 "
"JKSM","J.K. SPINNING MILLS LIMITED","13.00"," 2,384.15 ","13.00"," 2,384.15 ","100.00 ","100.00 "
"JLICL","JUBILEE LIFE INSURANCE COMPANY LIMITED","600.00"," 97,770.00 ","550.00"," 89,350.00 ","91.67 ","91.39 "
"JSBL","JS BANK LIMITED","1,216,018.00"," 24,572,705.72 ","1,040,300.00"," 20,963,976.08 ","85.55 ","85.31 "
"JSCL","JAHANGIR SIDDIQUI AND CO. LTD","832,942.00"," 21,019,620.01 ","657,924.00"," 16,575,679.99 ","78.99 ","78.86 "
"JSCLPSA","JAHANGIR SIDDIQUI & CO.LTD-PREF.SHARES","279,022.00"," 3,507,306.54 ","279,022.00"," 3,507,306.54 ","100.00 ","100.00 "
"JSGBETF","JS GLOBAL BANKING SECTOR ETF","18,500.00"," 771,370.00 ","16,500.00"," 690,545.00 ","89.19 ","89.52 "
"JSGCL","JS GLOBAL CAPITAL  LIMITED","4.00"," 602.00 ","4.00"," 602.00 ","100.00 ","100.00 "
"JSIL","JS INVESTMENTS LIMITED","8,511.00"," 366,305.30 ","8,511.00"," 366,305.30 ","100.00 ","100.00 "
"JSMFETF","JS MOMENTUM FACTOR EXCHANGE TRADED FUND","622,007.00"," 7,492,607.15 ","591,007.00"," 7,118,347.15 ","95.02 ","95.00 "
"JSML","JAUHARABAD SUGAR MILLS LIMITED","121,411.00"," 6,912,795.23 ","82,374.00"," 4,742,178.36 ","67.85 ","68.60 "
"JUBS","JUBILEE SPINNING & WEAVING MILLS LIMITED","7,791.00"," 172,424.03 ","7,737.00"," 171,208.10 ","99.31 ","99.29 "
"JVDC","JAVEDAN CORPORATION LIMITED","168,662.00"," 12,196,221.55 ","133,399.00"," 9,653,486.31 ","79.09 ","79.15 "
"KAPCO","KOT ADDU POWER COMPANY LIMITED","705,142.00"," 20,412,636.52 ","680,586.00"," 19,702,429.99 ","96.52 ","96.52 "
"KEL","K-ELECTRIC LIMITED","111,840,100.00"," 589,029,898.47 ","61,917,233.00"," 336,909,174.50 ","55.36 ","57.20 "
"KHTC","KHYBER TOBACCO COMPANY LIMITED","24,573.00"," 9,663,110.44 ","18,211.00"," 7,204,515.02 ","74.11 ","74.56 "
"KHYT","KHYBER TEXTILE MILLS LIMITED","30.00"," 51,706.86 ","27.00"," 46,681.85 ","90.00 ","90.28 "
"KML","KOHINOOR MILLS LIMITED","211,444.00"," 2,515,363.20 ","143,459.00"," 1,703,213.54 ","67.85 ","67.71 "
"KOHC","KOHAT CEMENT COMPANY LIMITED","700,417.00"," 66,950,035.22 ","502,399.00"," 48,084,818.22 ","71.73 ","71.82 "
"KOHE","KOHINOOR ENERGY LIMITED","61,458.00"," 1,105,458.92 ","57,982.00"," 1,042,819.83 ","94.34 ","94.33 "
"KOHP","KOHINOOR POWER COMPANY LIMITED","556,264.00"," 25,037,029.77 ","209,306.00"," 9,507,198.45 ","37.63 ","37.97 "
"KOHTM","KOHAT TEXTILE MILLS LIMITED","86,170.00"," 5,279,357.17 ","79,981.00"," 4,907,647.47 ","92.82 ","92.96 "
"KOIL","KOHINOOR INDUSTRIES LIMITED","3,781,012.00"," 172,630,682.33 ","969,975.00"," 45,374,219.01 ","25.65 ","26.28 "
"KOSM","KOHINOOR SPINNING MILLS LIMITED","11,979,165.00"," 78,477,364.25 ","6,891,236.00"," 45,284,941.20 ","57.53 ","57.70 "
"KPUS","KHAIRPUR SUGAR MILLS LIMITED","197.00"," 24,949.71 ","197.00"," 24,949.71 ","100.00 ","100.00 "
"KSBP","KSB PUMPS COMPANY LIMITED","7,815.00"," 1,594,688.97 ","5,582.00"," 1,141,903.51 ","71.43 ","71.61 "
"KSTM","KHALID SIRAJ TEXTILE MILLS LIMITED","3,876.00"," 37,791.40 ","3,735.00"," 36,446.58 ","96.36 ","96.44 "
"KTML","KOHINOOR TEXTILE MILLS LIMITED","267,778.00"," 14,863,738.07 ","206,293.00"," 11,491,906.93 ","77.04 ","77.32 "
"LCI","LUCKY CORE INDUSTRIES LIMITED","119,503.00"," 36,013,068.58 ","90,770.00"," 27,363,546.73 ","75.96 ","75.98 "
"LEUL","LEATHER UP LIMITED","957.00"," 43,489.30 ","952.00"," 43,256.85 ","99.48 ","99.47 "
"LIVEN","LIVEN PHARMA LIMITED","93,685.00"," 5,455,395.91 ","67,064.00"," 3,928,628.92 ","71.58 ","72.01 "
"LOADS","LOADS LIMITED","8,289,376.00"," 149,400,362.88 ","5,253,933.00"," 95,130,015.21 ","63.38 ","63.67 "
"LOTCHEM","LOTTE CHEMICAL PAKISTAN LIMITED","6,650,132.00"," 169,773,829.63 ","1,082,943.00"," 29,068,196.17 ","16.28 ","17.12 "
"LPGL","LEINER PAK GELATINE LIMITED","3,573.00"," 337,778.23 ","2,622.00"," 247,884.90 ","73.38 ","73.39 "
"LPL","LALPIR POWER LIMITED","803,247.00"," 21,315,006.10 ","668,965.00"," 17,734,164.39 ","83.28 ","83.20 "
"LSECL","LSE CAPITAL LIMITED","208,332.00"," 1,639,304.49 ","207,332.00"," 1,631,478.49 ","99.52 ","99.52 "
"LSEFSL","LSE FINANCIAL SERVICES LIMITED","5,408.00"," 140,754.79 ","2,988.00"," 77,431.74 ","55.25 ","55.01 "
"LSEVL","LSE VENTURES LIMITED","39,826.00"," 243,380.35 ","39,620.00"," 242,139.26 ","99.48 ","99.49 "
"LUCK","LUCKY CEMENT LIMITED","793,373.00"," 358,954,777.91 ","561,474.00"," 255,782,761.76 ","70.77 ","71.26 "
"MACFL","MACPAC FILMS LIMITED","137,997.00"," 3,217,882.08 ","117,406.00"," 2,739,001.15 ","85.08 ","85.12 "
"MACTER","MACTER INTERNATIONAL LIMITED","37,027.00"," 13,374,070.76 ","35,727.00"," 12,929,367.26 ","96.49 ","96.67 "
"MARI","MARI ENERGIES LIMITED","1,469,587.00"," 1,018,775,340.18 ","870,697.00"," 612,471,631.92 ","59.25 ","60.12 "
"MCB","MCB BANK LIMITED","1,183,268.00"," 411,837,137.91 ","725,139.00"," 264,035,371.51 ","61.28 ","64.11 "
"MCBIM","MCB INVESTMENT MANAGEMENT LIMITED","897.00"," 188,217.65 ","807.00"," 170,260.15 ","89.97 ","90.46 "
"MDTL","MEDIA TIMES LIMITED","1,758,552.00"," 8,988,865.49 ","1,386,992.00"," 7,094,623.13 ","78.87 ","78.93 "
"MEBL","MEEZAN BANK LIMITED","1,537,682.00"," 683,316,869.29 ","1,035,389.00"," 463,038,814.56 ","67.33 ","67.76 "
"MEHT","MAHMOOD TEXTILE MILLS LIMITED","24,619.00"," 6,750,317.97 ","24,567.00"," 6,735,619.98 ","99.79 ","99.78 "
"MERIT","MERIT PACKAGING LIMITED","870,792.00"," 10,920,953.42 ","447,810.00"," 5,646,455.80 ","51.43 ","51.70 "
"MFFL","MITCHELLS FRUIT FARMS LIMITED","38,815.00"," 7,916,535.34 ","21,505.00"," 4,382,615.03 ","55.40 ","55.36 "
"MFL","MATCO FOODS LIMITED","65,013.00"," 2,745,128.84 ","60,318.00"," 2,548,014.51 ","92.78 ","92.82 "
"MIIETF","MAHAANA ISLAMIC INDEX ETF","365,261.00"," 6,011,901.00 ","352,261.00"," 5,799,346.00 ","96.44 ","96.46 "
"MIRKS","MIRPURKHAS SUGAR MILLS LIMITED","31,975.00"," 1,217,193.61 ","28,481.00"," 1,084,282.83 ","89.07 ","89.08 "
"MLCF","MAPLE LEAF CEMENT FACTORY LIMITED","4,188,846.00"," 384,874,693.05 ","2,299,212.00"," 219,076,789.57 ","54.89 ","56.92 "
"MQTM","MAQBOOL TEXTILE MILLS LIMITED","20,211.00"," 597,464.15 ","15,986.00"," 474,600.20 ","79.10 ","79.44 "
"MRNS","MEHRAN SUGAR MILLS LIMITED","29,215.00"," 2,165,191.43 ","26,869.00"," 1,989,809.93 ","91.97 ","91.90 "
"MSCL","METROPOLITAN STEEL CORPORATION LIMITED","8,978.00"," 121,547.73 ","8,963.00"," 121,347.16 ","99.83 ","99.83 "
"MSOT","MASOOD TEXTILE MILLS LIMITED","1,618.00"," 81,953.67 ","969.00"," 50,726.16 ","59.89 ","61.90 "
"MTL","MILLAT TRACTORS LIMITED","98,968.00"," 47,448,098.72 ","68,533.00"," 33,802,628.39 ","69.25 ","71.24 "
"MUGHAL","MUGHAL IRON & STEEL INDUSTRIES LIMITED","2,245,766.00"," 199,731,733.25 ","1,727,011.00"," 153,741,924.05 ","76.90 ","76.97 "
"MUGHALC","MUGHAL IRON AND STEEL IND. LTD.-CLASS C","3,069.00"," 145,208.50 ","3,069.00"," 145,208.50 ","100.00 ","100.00 "
"MUREB","MURREE BREWERY COMPANY LIMITED","4,871.00"," 5,234,735.35 ","4,726.00"," 5,079,740.45 ","97.02 ","97.04 "
"MWMP","MANDVIWALLA MAUSER PLASTIC IND. LTD","20,574.00"," 2,317,020.41 ","14,786.00"," 1,669,235.09 ","71.87 ","72.04 "
"MZNPETF","MEEZAN PAKISTAN EXCHANGE TRADED FUND","407,088.00"," 7,981,110.00 ","364,088.00"," 7,141,390.00 ","89.44 ","89.48 "
"NAGC","NAGINA COTTON MILLS LIMITED","26,270.00"," 1,626,125.81 ","23,270.00"," 1,437,845.81 ","88.58 ","88.42 "
"NATF","NATIONAL FOODS LIMITED","279,173.00"," 102,514,539.02 ","212,277.00"," 78,075,833.80 ","76.04 ","76.16 "
"NBP","NATIONAL BANK OF PAKISTAN","18,791,063.00"," 4,003,126,195.35 ","7,397,460.00"," 1,652,211,222.33 ","39.37 ","41.27 "
"NBPGETF","NBP PAKISTAN GROWTH EXCHANGE TRADED FUND","6,500.00"," 186,930.00 ","5,500.00"," 158,090.00 ","84.62 ","84.57 "
"NCL","NISHAT (CHUNIAN) LIMITED","132,566.00"," 5,946,365.04 ","114,512.00"," 5,138,899.27 ","86.38 ","86.42 "
"NCML","NAZIR COTTON MILLS LIMITED","25,000.00"," 349,787.76 ","25,000.00"," 349,787.76 ","100.00 ","100.00 "
"NCPL","NISHAT CHUNIAN POWER LIMITED","644,682.00"," 16,671,667.23 ","614,460.00"," 15,889,784.69 ","95.31 ","95.31 "
"NESTLE","NESTLE PAKISTAN LIMITED","182.00"," 1,476,131.18 ","162.00"," 1,315,320.51 ","89.01 ","89.11 "
"NETSOL","NETSOL TECHNOLOGIES LIMITED","1,240,701.00"," 166,502,549.08 ","833,870.00"," 111,941,834.04 ","67.21 ","67.23 "
"NEXT","NEXT CAPITAL LIMITED","136,157.00"," 1,498,372.94 ","131,507.00"," 1,447,099.94 ","96.58 ","96.58 "
"NICL","NIMIR INDUSTRIAL CHEMICALS LIMITED","13,143.00"," 2,665,170.13 ","10,034.00"," 2,035,714.51 ","76.34 ","76.38 "
"NITGETF","NIT PAK. GATEWAY EXCHANGE TRADED FUND","4,500.00"," 152,915.00 ","4,500.00"," 152,915.00 ","100.00 ","100.00 "
"NML","NISHAT MILLS LIMITED","1,792,126.00"," 243,448,352.40 ","1,039,336.00"," 148,444,032.53 ","57.99 ","60.98 "
"NONS","NOON SUGAR MILLS LIMITED","1,152.00"," 99,831.00 ","1,151.00"," 99,742.50 ","99.91 ","99.91 "
"NPL","NISHAT POWER LIMITED","515,007.00"," 17,570,926.76 ","409,638.00"," 13,971,594.77 ","79.54 ","79.52 "
"NRL","NATIONAL REFINERY LIMITED","1,441,876.00"," 501,506,553.57 ","780,731.00"," 271,823,543.27 ","54.15 ","54.20 "
"NRSL","NIMIR RESINS LIMITED","385,429.00"," 13,311,467.09 ","234,189.00"," 8,088,303.50 ","60.76 ","60.76 "
"NSRM","THE NATIONAL SILK & RAYON MILLS LIMITED","2.00"," 200.40 ","-"," 0.40 ","- ","0.20 "
"OBOY","OILBOY ENERGY LIMITED","1,046,085.00"," 9,185,639.03 ","619,516.00"," 5,527,156.57 ","59.22 ","60.17 "
"OCTOPUS","OCTOPUS DIGITAL LIMITED","945,684.00"," 41,944,237.20 ","582,684.00"," 25,832,961.92 ","61.62 ","61.59 "
"OGDC","OIL & GAS DEVELOPMENT COMPANY LIMITED","3,280,627.00"," 823,458,117.04 ","1,992,470.00"," 521,445,164.09 ","60.73 ","63.32 "
"OLPL","OLP FINANCIAL SERVICES PAKISTAN LIMITED","47,837.00"," 2,230,545.80 ","47,834.00"," 2,230,406.00 ","99.99 ","99.99 "
"OLPM","OLP MODARABA","37,664.00"," 816,725.18 ","29,636.00"," 648,395.62 ","78.69 ","79.39 "
"OML","OLYMPIA MILLS LIMITED","24,810.00"," 986,489.05 ","16,899.00"," 674,981.29 ","68.11 ","68.42 "
"ORM","ORIENT RENTAL MODARABA","54,735.00"," 643,142.19 ","48,281.00"," 567,281.39 ","88.21 ","88.20 "
"OTSU","OTSUKA PAKISTAN LIMITED","17,898.00"," 6,294,005.60 ","15,045.00"," 5,291,007.15 ","84.06 ","84.06 "
"P01GIS031225","1 YEAR GIS-DISCOUNTED-MATURITY 03-12-25","200.00"," 992,800.00 ","200.00"," 992,800.00 ","100.00 ","100.00 "
"P01GIS040226","1 YEAR GIS-DISCOUNTED-MAT DATE 04-02-26","8,400.00"," 40,845,000.00 ","8,400.00"," 40,845,000.00 ","100.00 ","100.00 "
"P01GIS061125","1 YEAR GIS-DISCOUNTED-MATURITY 06-11-25","4.00"," 19,976.00 ","4.00"," 19,976.00 ","100.00 ","100.00 "
"P01GIS080126","1 YEAR GIS-DISCOUNTED-MAT DATE 08-01-26","2.00"," 9,822.39 ","2.00"," 9,822.39 ","100.00 ","100.00 "
"P01GIS200826","1 YEAR GIS-DISCOUNTED-MATURITY 20AUG26","2.00"," 9,285.00 ","2.00"," 9,285.00 ","100.00 ","100.00 "
"P01GIS230726","1 YEAR GIS-DISCOUNTED - MATURITY 23JUL26","100.00"," 467,900.00 ","100.00"," 467,900.00 ","100.00 ","100.00 "
"P01GIS290526","1 YEAR GIS-DISCOUNTED-MATURITY 29MAY26","1.00"," 4,735.50 ","1.00"," 4,735.50 ","100.00 ","100.00 "
"P01GIS290926","1 YEAR GIS-DISCOUNTED-MATURITY 29SEP26","1.00"," 4,574.00 ","1.00"," 4,574.00 ","100.00 ","100.00 "
"P05FRR090130","5 YEAR GIS-FRR-MATURITY DATE 09-JAN-30","2,000.00"," 10,729,337.00 ","2,000.00"," 10,729,337.00 ","100.00 ","100.00 "
"P05FRR300530","5 YEAR GIS-FRR-MATURITY DATE 30-MAY-30","1.00"," 5,231.30 ","1.00"," 5,231.30 ","100.00 ","100.00 "
"P05FRR300930","5 YEAR GIS-FRR-MATURITY DATE 30-SEP-30","1.00"," 5,074.38 ","1.00"," 5,074.38 ","100.00 ","100.00 "
"PABC","PAKISTAN ALUMINIUM BEVERAGE CANS LTD","79,401.00"," 11,401,369.36 ","72,414.00"," 10,398,519.87 ","91.20 ","91.20 "
"PACE","PACE (PAKISTAN) LIMITED","35,015,095.00"," 906,470,525.19 ","13,091,318.00"," 340,991,724.75 ","37.39 ","37.62 "
"PAEL","PAK ELEKTRON LIMITED","46,821,228.00"," 2,393,948,222.69 ","19,897,929.00"," 1,055,268,846.99 ","42.50 ","44.08 "
"PAKD","PAK DATACOM LIMITED","2,552.00"," 455,180.75 ","2,415.00"," 430,763.07 ","94.63 ","94.64 "
"PAKL","PAK LEATHER CRAFTS LIMITED","5,900.00"," 229,879.00 ","4,050.00"," 157,421.50 ","68.64 ","68.48 "
"PAKOXY","PAKISTAN OXYGEN LIMITED","32,766.00"," 9,358,436.94 ","27,877.00"," 7,981,878.88 ","85.08 ","85.29 "
"PAKRI","PAKISTAN REINSURANCE COMPANY LIMITED","1,744,022.00"," 28,180,901.72 ","1,264,872.00"," 20,476,788.82 ","72.53 ","72.66 "
"PAKT","PAKISTAN TOBACCO COMPANY LIMITED","4,117.00"," 6,496,760.32 ","3,939.00"," 6,218,515.89 ","95.68 ","95.72 "
"PASL","PERVEZ AHMED CONSULTANCY SERVICES LTD","3,526,320.00"," 12,542,050.44 ","2,339,825.00"," 8,333,192.09 ","66.35 ","66.44 "
"PASM","PARAMOUNT SPINNING MILLS LIMITED","546.00"," 4,087.10 ","325.00"," 2,408.95 ","59.52 ","58.94 "
"PCAL","PAKISTAN CABLES LIMITED","28,113.00"," 5,360,351.17 ","27,825.00"," 5,305,326.55 ","98.98 ","98.97 "
"PECO","PAKISTAN ENGINEERING COMPANY LIMITED","140.00"," 65,204.93 ","133.00"," 62,147.93 ","95.00 ","95.31 "
"PGLC","PAK GULF LEASING COMPANY LIMITED","2,829.00"," 47,161.64 ","2,737.00"," 45,597.74 ","96.75 ","96.68 "
"PIAHCLA","PIA HOLDING COMPANY LIMITED-CLASS A","12,260,847.00"," 302,307,758.71 ","7,211,266.00"," 178,188,900.12 ","58.82 ","58.94 "
"PIAHCLB","PIA HOLDING COMPANY LIMITED-CLASS B","116.00"," 2,848,326.84 ","73.00"," 1,830,940.94 ","62.93 ","64.28 "
"PIBTL","PAKISTAN INTERNATIONAL BULK TERMINAL LTD","13,258,368.00"," 201,665,189.83 ","8,910,228.00"," 135,614,413.85 ","67.20 ","67.25 "
"PICT","PAKISTAN INTL CONTAINER TERMINAL LTD.","62,849.00"," 2,676,568.07 ","54,492.00"," 2,321,196.99 ","86.70 ","86.72 "
"PIL","PICIC INSURANCE LIMITED","827,110.00"," 4,627,515.44 ","464,681.00"," 2,679,228.12 ","56.18 ","57.90 "
"PIM","POPULAR ISLAMIC MODARABA","9,150.00"," 200,561.75 ","8,027.00"," 173,041.35 ","87.73 ","86.28 "
"PINL","PREMIER INSURANCE LIMITED","98,055.00"," 856,976.76 ","80,522.00"," 707,734.11 ","82.12 ","82.58 "
"PIOC","PIONEER CEMENT LIMITED","513,464.00"," 110,374,759.46 ","474,268.00"," 102,163,588.70 ","92.37 ","92.56 "
"PKGI","THE PAKISTAN GENERAL INSURANCE CO. LTD.","16,917.00"," 262,531.65 ","14,009.00"," 218,807.67 ","82.81 ","83.35 "
"PKGP","PAKGEN POWER LIMITED","3,071.00"," 189,959.95 ","3,022.00"," 186,972.31 ","98.40 ","98.43 "
"PKGS","PACKAGES LIMITED","10,920.00"," 7,954,018.12 ","10,763.00"," 7,841,144.01 ","98.56 ","98.58 "
"PNSC","PAKISTAN NATIONAL SHIPPING CORPORATION","36,370.00"," 15,858,286.64 ","33,231.00"," 14,499,491.41 ","91.37 ","91.43 "
"POL","PAKISTAN OILFIELDS LIMITED","356,044.00"," 210,656,888.56 ","277,059.00"," 164,203,206.91 ","77.82 ","77.95 "
"POML","PUNJAB OIL MILLS LIMITED","11,475.00"," 2,150,378.06 ","5,880.00"," 1,125,780.52 ","51.24 ","52.35 "
"POWER","POWER CEMENT LIMITED","3,649,781.00"," 66,973,782.20 ","3,207,020.00"," 58,911,449.03 ","87.87 ","87.96 "
"POWERPS","POWER CEMENT LIMITED - PREFERENCE SHARES","1,286.00"," 37,103.90 ","1,286.00"," 37,103.90 ","100.00 ","100.00 "
"PPL","PAKISTAN PETROLEUM LIMITED","7,508,925.00"," 1,388,211,142.30 ","3,454,902.00"," 648,826,559.94 ","46.01 ","46.74 "
"PPP","PAKISTAN PAPER PRODUCTS LIMITED","9,224.00"," 1,275,410.80 ","8,071.00"," 1,115,940.53 ","87.50 ","87.50 "
"PPVC","PAKISTAN PVC LIMITED","1,849.00"," 26,788.36 ","1,647.00"," 23,914.26 ","89.08 ","89.27 "
"PREMA","AT-TAHUR LIMITED","2,021,996.00"," 78,274,909.38 ","1,464,955.00"," 56,731,415.23 ","72.45 ","72.48 "
"PRET","PREMIUM TEXTILE MILLS LIMITED","3,388.00"," 1,530,594.98 ","3,376.00"," 1,525,274.98 ","99.65 ","99.65 "
"PRL","PAKISTAN REFINERY LIMITED","6,000,134.00"," 203,444,413.80 ","3,767,352.00"," 129,523,141.10 ","62.79 ","63.67 "
"PRWM","PROSPERITY WEAVING MILLS LIMITED","7.00"," 333.93 ","5.00"," 234.11 ","71.43 ","70.11 "
"PSEL","PAKISTAN SERVICES LIMITED","1,139.00"," 1,282,372.71 ","761.00"," 860,240.54 ","66.81 ","67.08 "
"PSO","PAKISTAN STATE OIL COMPANY LIMITED","3,401,661.00"," 1,477,901,962.12 ","1,549,458.00"," 707,079,529.01 ","45.55 ","47.84 "
"PSX","PAKISTAN STOCK EXCHANGE LIMITED","1,848,968.00"," 84,850,622.88 ","1,324,872.00"," 60,841,044.31 ","71.65 ","71.70 "
"PSYL","PAKISTAN SYNTHETICS LIMITED","4,319.00"," 249,241.96 ","4,198.00"," 242,465.30 ","97.20 ","97.28 "
"PTC","PAKISTAN TELECOMMUNICATION COMPANY LTD","29,139,876.00"," 1,045,591,602.88 ","12,251,212.00"," 459,625,031.23 ","42.04 ","43.96 "
"PTL","PANTHER TYRES LIMITED","483,262.00"," 24,827,490.10 ","418,944.00"," 21,525,911.40 ","86.69 ","86.70 "
"QUET","QUETTA TEXTILE MILLS LIMITED","3,531.00"," 58,461.05 ","3,526.00"," 58,384.55 ","99.86 ","99.87 "
"QUICE","QUICE FOOD INDUSTRIES LIMITED","2,189,798.00"," 20,705,302.41 ","1,385,572.00"," 13,178,244.37 ","63.27 ","63.65 "
"RCML","RELIANCE COTTON SPINNING MILLS LIMITED","203.00"," 108,595.05 ","201.00"," 107,561.90 ","99.01 ","99.05 "
"REDCO","REDCO TEXTILES LIMITED","22.00"," 414.14 ","16.00"," 298.34 ","72.73 ","72.04 "
"REWM","RELIANCE WEAVING MILLS LIMITED","3,531.00"," 578,247.25 ","3,467.00"," 567,751.25 ","98.19 ","98.18 "
"RICL","RELIANCE INSURANCE COMPANY LIMITED","10,264.00"," 172,989.75 ","9,272.00"," 156,685.40 ","90.34 ","90.57 "
"RMPL","RAFHAN MAIZE PRODUCTS COMPANY LIMITED","164.00"," 1,565,242.80 ","110.00"," 1,051,531.00 ","67.07 ","67.18 "
"RPL","ROSHAN PACKAGES LIMITED","196,138.00"," 3,413,506.91 ","152,828.00"," 2,667,272.04 ","77.92 ","78.14 "
"RUBY","RUBY TEXTILE MILLS LIMITED","2,921.00"," 34,502.67 ","2,312.00"," 27,618.40 ","79.15 ","80.05 "
"RUPL","RUPALI POLYESTER LIMITED","5,507.00"," 209,255.70 ","5,507.00"," 209,255.70 ","100.00 ","100.00 "
"SAIF","SAIF TEXTILE MILLS LIMITED","1,325.00"," 33,062.59 ","1,325.00"," 33,062.59 ","100.00 ","100.00 "
"SANSM","SANGHAR SUGAR MILLS LIMITED","9.00"," 512.09 ","5.00"," 272.75 ","55.56 ","53.26 "
