"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"RCML","RELIANCE COTTON SPINNING MILLS LIMITED","4.00"," 2,208.65 ","4.00"," 2,208.65 ","100.00 ","100.00 "
"REDCO","REDCO TEXTILES LIMITED","175.00"," 3,161.44 ","175.00"," 3,161.44 ","100.00 ","100.00 "
"REWM","RELIANCE WEAVING MILLS LIMITED","34,667.00"," 6,936,749.97 ","33,887.00"," 6,805,870.50 ","97.75 ","98.11 "
"RICL","RELIANCE INSURANCE COMPANY LIMITED","2,669.00"," 45,909.18 ","1,092.00"," 19,228.90 ","40.91 ","41.88 "
"RMPL","RAFHAN MAIZE PRODUCTS COMPANY LIMITED","161.00"," 1,548,866.73 ","147.00"," 1,414,550.53 ","91.30 ","91.33 "
"RPL","ROSHAN PACKAGES LIMITED","101,750.00"," 1,792,611.25 ","83,903.00"," 1,478,455.34 ","82.46 ","82.47 "
"RUBY","RUBY TEXTILE MILLS LIMITED","1,206.00"," 14,734.61 ","1,030.00"," 12,744.45 ","85.41 ","86.49 "
"RUPL","RUPALI POLYESTER LIMITED","2,245.00"," 83,313.38 ","2,245.00"," 83,313.38 ","100.00 ","100.00 "
"SAIF","SAIF TEXTILE MILLS LIMITED","3,916.00"," 90,697.11 ","2,804.00"," 64,272.79 ","71.60 ","70.87 "
"SANSM","SANGHAR SUGAR MILLS LIMITED","4.00"," 236.80 ","4.00"," 236.80 ","100.00 ","100.00 "
"SAPT","SAPPHIRE TEXTILE MILLS LIMITED","4.00"," 5,664.99 ","4.00"," 5,664.99 ","100.00 ","100.00 "
"SARC","SARDAR CHEMICAL INDUSTRIES LIMITED","4,123.00"," 284,796.12 ","4,117.00"," 284,383.22 ","99.85 ","99.86 "
"SASML","SINDH ABADGARS SUGAR MILLS LIMITED","972.00"," 180,880.20 ","804.00"," 149,801.20 ","82.72 ","82.82 "
"SAZEW","SAZGAR ENGINEERING WORKS LIMITED","59,216.00"," 104,472,868.70 ","43,200.00"," 77,788,377.31 ","72.95 ","74.46 "
"SBL","SAMBA BANK LIMITED","599,352.00"," 7,402,977.94 ","561,879.00"," 6,941,661.14 ","93.75 ","93.77 "
"SCBPL","STANDARD CHARTERED BANK (PAKISTAN) LTD.","8,519.00"," 543,943.66 ","8,307.00"," 530,391.46 ","97.51 ","97.51 "
"SCL","SHIELD CORPORATION LIMITED","1,626.00"," 552,879.20 ","1,489.00"," 506,171.53 ","91.57 ","91.55 "
"SEARL","THE SEARLE COMPANY LIMITED","10,329,477.00"," 1,103,512,076.65 ","3,159,680.00"," 365,457,387.12 ","30.59 ","33.12 "
"SEL","SITARA ENERGY LIMITED","39,265.00"," 631,957.06 ","22,765.00"," 368,910.06 ","57.98 ","58.38 "
"SEPL","SECURITY PAPERS LIMITED","1,548.00"," 250,181.28 ","1,437.00"," 232,230.67 ","92.83 ","92.82 "
"SERT","SERVICE INDUSTRIES TEXTILES LIMITED","55,778.00"," 2,229,496.08 ","32,509.00"," 1,301,509.60 ","58.28 ","58.38 "
"SGF","SERVICE GLOBAL FOOTWEAR LIMITED","87,666.00"," 8,193,769.08 ","66,787.00"," 6,239,619.20 ","76.18 ","76.15 "
"SGPL","S.G. POWER LIMITED","146,450.00"," 1,758,869.71 ","94,845.00"," 1,137,882.40 ","64.76 ","64.69 "
"SHCM","SHADMAN COTTON MILLS LIMITED","121,569.00"," 9,963,554.25 ","46,726.00"," 3,891,387.67 ","38.44 ","39.06 "
"SHDT","SHADAB TEXTILE MILLS LIMITED","15,478.00"," 855,544.24 ","12,719.00"," 703,535.24 ","82.17 ","82.23 "
"SHEZ","SHEZAN INTERNATIONAL LIMITED","1,232.00"," 339,774.82 ","1,228.00"," 338,648.86 ","99.68 ","99.67 "
"SHFA","SHIFA INTERNATIONAL HOSPITALS LTD.","14,000.00"," 7,065,210.24 ","8,745.00"," 4,415,484.49 ","62.46 ","62.50 "
"SHJS","SHAHTAJ SUGAR MILLS LIMITED","3.00"," 535.87 ","3.00"," 535.87 ","100.00 ","100.00 "
"SHNI","SHAHEEN INSURANCE COMPANY LIMITED","1,137,687.00"," 13,383,887.35 ","692,759.00"," 8,204,082.95 ","60.89 ","61.30 "
"SHSML","SHAHMURAD SUGAR MILLS LIMITED","37.00"," 16,680.35 ","30.00"," 13,651.09 ","81.08 ","81.84 "
"SIBL","SECURITY INVESTMENT BANK LIMITED","35,589.00"," 304,010.74 ","25,383.00"," 214,620.83 ","71.32 ","70.60 "
"SIEM","SIEMENS PAKISTAN COMPANY ENGINEERING LTD","304.00"," 471,200.00 ","304.00"," 471,200.00 ","100.00 ","100.00 "
"SINDM","SINDH MODARABA","3,273.00"," 56,426.68 ","2,463.00"," 42,603.74 ","75.25 ","75.50 "
"SITC","SITARA CHEMICAL INDUSTRIES LIMITED","586.00"," 506,596.76 ","586.00"," 506,596.76 ","100.00 ","100.00 "
"SKRS","SAKRAND SUGAR MILLS LIMITED","103,777.00"," 2,966,984.43 ","103,277.00"," 2,952,689.43 ","99.52 ","99.52 "
"SLGL","SECURE LOGISTICS-TRAX GROUP LIMITED","1,231,681.00"," 24,620,181.25 ","877,082.00"," 17,558,795.86 ","71.21 ","71.32 "
"SLYT","SALLY TEXTILE MILLS LIMITED","1,492.00"," 18,188.33 ","1,383.00"," 16,874.00 ","92.69 ","92.77 "
"SMCPL","SAFE MIX CONCRETE LIMITED","23,291.00"," 950,893.84 ","13,864.00"," 567,974.39 ","59.53 ","59.73 "
"SML","SHAKARGANJ LIMITED","1.00"," 65.99 ","1.00"," 65.99 ","100.00 ","100.00 "
"SNAI","SANA INDUSTRIES LIMITED","10,914.00"," 288,252.59 ","7,772.00"," 203,570.12 ","71.21 ","70.62 "
"SNBL","SONERI BANK LIMITED","713,127.00"," 18,678,281.07 ","561,044.00"," 14,717,789.65 ","78.67 ","78.80 "
"SNGP","SUI NORTHERN GAS PIPELINES LIMITED","2,466,083.00"," 287,510,470.69 ","1,083,391.00"," 134,376,359.62 ","43.93 ","46.74 "
"SPEL","SPEL LIMITED","204,660.00"," 11,193,625.36 ","152,742.00"," 8,358,361.88 ","74.63 ","74.67 "
"SPL","SITARA PEROXIDE LIMITED","1,951.00"," 35,755.53 ","1,951.00"," 35,755.53 ","100.00 ","100.00 "
"GEMPAPL","PAK AGRO PACKAGING LIMITED","10,000.00"," 120,000.00 ","10,000.00"," 120,000.00 ","100.00 ","100.00 "
"GEMSPNL","SUPERNET LIMITED","17,882.00"," 1,179,372.15 ","15,661.00"," 1,036,746.45 ","87.58 ","87.91 "
"GFIL","GHAZI FABRICS INTERNATIONAL LIMITED","50,341.00"," 685,040.54 ","29,369.00"," 397,285.32 ","58.34 ","57.99 "
"GGGL","GHANI GLOBAL GLASS LIMITED","467,198.00"," 4,791,611.59 ","408,440.00"," 4,194,251.21 ","87.42 ","87.53 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","897,322.00"," 21,910,236.93 ","569,774.00"," 13,919,962.49 ","63.50 ","63.53 "
"GHGL","GHANI GLASS LIMITED","503,235.00"," 16,718,929.68 ","458,698.00"," 15,233,343.05 ","91.15 ","91.11 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","152,414.00"," 122,929,532.09 ","119,662.00"," 96,450,461.46 ","78.51 ","78.46 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","97,580.00"," 38,361,186.17 ","88,409.00"," 34,744,182.07 ","90.60 ","90.57 "
"GLPL","GILLETTE PAKISTAN LIMITED","8,443.00"," 4,508,025.94 ","3,809.00"," 2,049,596.14 ","45.11 ","45.47 "
"GOC","GOC (PAK) LIMITED","771.00"," 92,551.00 ","771.00"," 92,551.00 ","100.00 ","100.00 "
"GRR","GLOBE RESIDENCY REIT","38,570.00"," 768,631.79 ","38,138.00"," 760,076.45 ","98.88 ","98.89 "
"GRYL","GRAYS LEASING LIMITED","278,871.00"," 8,930,653.33 ","170,086.00"," 5,457,581.29 ","60.99 ","61.11 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","2.00"," 10.49 ","2.00"," 10.49 ","100.00 ","100.00 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","82,659.00"," 3,060,833.99 ","75,246.00"," 2,787,757.41 ","91.03 ","91.08 "
"GUSM","GULISTAN SPINNING MILLS LIMITED","5,010.00"," 45,340.50 ","5,010.00"," 45,340.50 ","100.00 ","100.00 "
"GVGL","GHANI VALUE GLASS LIMITED","5,277.00"," 308,656.75 ","5,107.00"," 298,506.75 ","96.78 ","96.71 "
"GWLC","GHARIBWAL CEMENT LIMITED","202,613.00"," 11,000,319.13 ","154,353.00"," 8,381,784.62 ","76.18 ","76.20 "
"HABSM","HABIB SUGAR MILLS LIMITED","10,197.00"," 837,413.08 ","9,411.00"," 772,836.93 ","92.29 ","92.29 "
"HAEL","HALA ENTERPRISES LIMITED","4,905.00"," 109,118.36 ","3,179.00"," 71,111.10 ","64.81 ","65.17 "
"HAFL","HAFIZ LIMITED","59.00"," 19,725.95 ","59.00"," 19,725.95 ","100.00 ","100.00 "
"HALEON","HALEON PAKISTAN LIMITED","13,566.00"," 11,478,442.66 ","9,620.00"," 8,133,996.74 ","70.91 ","70.86 "
"HASCOL","HASCOL PETROLEUM LIMITED","67,885,077.00"," 1,048,303,639.87 ","31,935,727.00"," 499,105,610.54 ","47.04 ","47.61 "
"HBL","HABIB BANK LIMITED","2,255,141.00"," 647,575,569.98 ","1,452,293.00"," 427,114,362.93 ","64.40 ","65.96 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","20,100.00"," 2,134,615.00 ","20,100.00"," 2,134,615.00 ","100.00 ","100.00 "
"HCAR","HONDA  ATLAS CARS (PAKISTAN) LIMITED","279,461.00"," 82,395,323.78 ","182,289.00"," 53,813,541.55 ","65.23 ","65.31 "
"HGFA","HBL GROWTH FUND-CLASS A","3,166.00"," 57,485.42 ","3,166.00"," 57,485.42 ","100.00 ","100.00 "
"HICL","HABIB INSURANCE COMPANY LIMITED","21,071.00"," 269,509.11 ","21,051.00"," 269,257.91 ","99.91 ","99.91 "
"HIFA","HBL INVESTMENT FUND-CLASS A","206,068.00"," 1,340,086.44 ","164,643.00"," 1,073,173.44 ","79.90 ","80.08 "
"HINO","HINOPAK MOTORS LIMITED","27,856.00"," 14,227,362.06 ","22,713.00"," 11,606,843.79 ","81.54 ","81.58 "
"HINOON","HIGHNOON LABORATORIES LIMITED","35,450.00"," 39,636,102.22 ","26,207.00"," 29,318,107.88 ","73.93 ","73.97 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","459,074.00"," 2,348,264.14 ","249,809.00"," 1,290,681.78 ","54.42 ","54.96 "
"HMB","HABIB METROPOLITAN BANK LIMITED","11,133.00"," 1,295,539.02 ","11,067.00"," 1,287,860.51 ","99.41 ","99.41 "
"HPL","HOECHST PAKISTAN LIMITED","344.00"," 1,446,860.79 ","325.00"," 1,365,687.65 ","94.48 ","94.39 "
"HRPL","HABIB RICE PRODUCTS LIMITED","111,232.00"," 2,784,661.59 ","110,232.00"," 2,759,671.59 ","99.10 ","99.10 "
"HTL","HI-TECH LUBRICANTS LIMITED","291,721.00"," 15,199,410.90 ","203,635.00"," 10,624,087.50 ","69.80 ","69.90 "
"HUBC","THE HUB POWER COMPANY LIMITED","4,535,340.00"," 967,844,536.52 ","2,655,792.00"," 578,023,660.73 ","58.56 ","59.72 "
"HUMNL","HUM NETWORK LIMITED","1,153,538.00"," 15,995,854.04 ","674,778.00"," 9,686,602.31 ","58.50 ","60.56 "
"HUSI","HUSEIN INDUSTRIES LIMITED","1,103.00"," 29,232.95 ","1,102.00"," 29,204.06 ","99.91 ","99.90 "
"HWQS","HASEEB WAQAS SUGAR MILLS LIMITED","7,084.00"," 117,638.32 ","6,662.00"," 110,547.21 ","94.04 ","93.97 "
"IBFL","IBRAHIM FIBRES LIMITED","573.00"," 154,519.77 ","500.00"," 133,696.65 ","87.26 ","86.52 "
"IBLHL","IBL HEALTHCARE LIMITED","68,728.00"," 3,096,191.90 ","49,817.00"," 2,246,614.64 ","72.48 ","72.56 "
"ICCI","ICC INDUSTRIES LIMITED","21,492.00"," 323,214.58 ","12,802.00"," 193,205.32 ","59.57 ","59.78 "
"ICIBL","INVEST CAPITAL INVESTMENT BANK LIMITED","666,519.00"," 3,706,348.82 ","541,800.00"," 3,012,029.45 ","81.29 ","81.27 "
"ICL","ITTEHAD CHEMICALS LIMITED","251,833.00"," 32,433,531.69 ","217,090.00"," 28,018,813.50 ","86.20 ","86.39 "
"IDRT","IDREES TEXTILE MILLS LIMITED","25,227.00"," 552,513.13 ","15,405.00"," 333,985.85 ","61.07 ","60.45 "
"IDSM","IDEAL SPINNING MILLS LIMITED","1,840.00"," 38,802.65 ","1,587.00"," 33,349.99 ","86.25 ","85.95 "
"SPWL","SAIF POWER LIMITED","358,301.00"," 3,474,257.02 ","310,484.00"," 3,012,087.19 ","86.65 ","86.70 "
"SRVI","SERVICE INDUSTRIES LIMITED","8.00"," 10,743.98 ","5.00"," 6,799.01 ","62.50 ","63.28 "
"SSGC","SUI SOUTHERN GAS COMPANY LIMITED","23,510,407.00"," 815,272,195.18 ","9,051,109.00"," 314,555,185.62 ","38.50 ","38.58 "
"SSML","SARITOW SPINNING MILLS LIMITED","198,381.00"," 3,610,253.68 ","154,506.00"," 2,817,836.35 ","77.88 ","78.05 "
"SSOM","S. S. OIL MILLS LIMITED","43,570.00"," 20,801,056.42 ","21,474.00"," 10,343,779.21 ","49.29 ","49.73 "
"STCL","SHABBIR TILES AND CERAMICS LIMITED","285,059.00"," 4,248,425.74 ","258,456.00"," 3,865,814.95 ","90.67 ","90.99 "
"STJT","SHAHTAJ TEXTILE LIMITED","5,538.00"," 555,552.90 ","5,538.00"," 555,552.90 ","100.00 ","100.00 "
"STL","SUPERNET TECHNOLOGIES LIMITED","30.00"," 47,690.00 ","30.00"," 47,690.00 ","100.00 ","100.00 "
"STML","SHAMS TEXTILE MILLS LIMITED","970.00"," 30,532.00 ","970.00"," 30,532.00 ","100.00 ","100.00 "
"STPL","SIDDIQSONS TIN PLATE LIMITED","186,533.00"," 1,508,839.52 ","175,469.00"," 1,419,372.55 ","94.07 ","94.07 "
"STYLERS","STYLERS INTERNATIONAL LIMITED","2,000.00"," 82,980.00 ","2,000.00"," 82,980.00 ","100.00 ","100.00 "
"SUHJ","SUHAIL JUTE MILLS LIMITED","250.00"," 21,803.50 ","200.00"," 17,304.00 ","80.00 ","79.36 "
"SURC","SURAJ COTTON MILLS LIMITED","5,129.00"," 605,827.05 ","5,125.00"," 605,353.37 ","99.92 ","99.92 "
"SUTM","SUNRAYS TEXTILE MILLS LIMITED","174.00"," 23,416.36 ","128.00"," 16,989.91 ","73.56 ","72.56 "
"SYM","SYMMETRY GROUP LIMITED","476,428.00"," 6,384,374.61 ","445,575.00"," 5,972,574.15 ","93.52 ","93.55 "
"SYS","SYSTEMS LIMITED","1,941,212.00"," 286,614,446.41 ","1,582,953.00"," 237,411,381.52 ","81.54 ","82.83 "
"SZTM","SHAHZAD TEXTILE MILLS LIMITED","1,093.00"," 59,343.90 ","1,092.00"," 59,287.90 ","99.91 ","99.91 "
"TATM","TATA TEXTILE MILLS LIMITED","41,687.00"," 5,629,739.92 ","28,697.00"," 3,890,023.31 ","68.84 ","69.10 "
"TBL","TREET BATTERY LIMITED","804,011.00"," 9,335,956.50 ","667,183.00"," 7,748,421.37 ","82.98 ","83.00 "
"TCORP","TARIQ CORPORATION LIMITED","6,467.00"," 108,886.81 ","5,417.00"," 90,755.31 ","83.76 ","83.35 "
"TELE","TELECARD LIMITED","43,300,768.00"," 524,973,756.55 ","18,483,252.00"," 228,643,682.79 ","42.69 ","43.55 "
"TGL","TARIQ GLASS INDUSTRIES LTD.","214,810.00"," 40,248,940.14 ","164,922.00"," 30,894,697.39 ","76.78 ","76.76 "
"THALL","THAL LIMITED","38,573.00"," 22,323,562.40 ","20,781.00"," 12,011,169.40 ","53.87 ","53.80 "
"THCCL","THATTA CEMENT COMPANY LIMITED","4,857,584.00"," 456,144,601.50 ","2,059,618.00"," 194,011,518.96 ","42.40 ","42.53 "
"TICL","THE THAL INDUSTRIES CORPORATION LIMITED","964.00"," 631,897.11 ","833.00"," 547,278.46 ","86.41 ","86.61 "
"TOMCL","THE ORGANIC MEAT COMPANY LIMITED","2,609,753.00"," 157,847,601.76 ","1,582,465.00"," 95,837,894.74 ","60.64 ","60.72 "
"TOWL","TOWELLERS LIMITED","3,295.00"," 524,509.40 ","3,061.00"," 487,771.40 ","92.90 ","93.00 "
"TPL","TPL CORP LIMITED","12,707,009.00"," 99,218,248.33 ","8,449,136.00"," 66,586,341.96 ","66.49 ","67.11 "
"TPLI","TPL INSURANCE LIMITED","947,403.00"," 23,272,253.83 ","520,355.00"," 13,284,213.52 ","54.92 ","57.08 "
"TPLL","TPL LIFE INSURANCE LIMITED","121.00"," 3,587.67 ","49.00"," 1,431.45 ","40.50 ","39.90 "
"TPLP","TPL PROPERTIES LIMITED","6,819,082.00"," 68,448,315.71 ","3,158,254.00"," 32,652,824.90 ","46.31 ","47.70 "
"TPLRF1","TPL REIT FUND I","1,502.00"," 17,805.26 ","1,403.00"," 16,637.06 ","93.41 ","93.44 "
"TPLT","TPL TRAKKER LIMITED","167,152.00"," 1,226,467.64 ","150,930.00"," 1,105,911.51 ","90.30 ","90.17 "
"TREET","TREET CORPORATION LIMITED","6,132,422.00"," 194,291,970.66 ","3,002,105.00"," 96,916,562.33 ","48.95 ","49.88 "
"TRG","TRG PAKISTAN LIMITED  -  CLASS - (A)","9,758,058.00"," 722,741,065.45 ","4,798,909.00"," 356,242,653.46 ","49.18 ","49.29 "
"TRIPF","TRI-PACK FILMS LIMITED","46,435.00"," 6,321,632.13 ","40,076.00"," 5,451,496.75 ","86.31 ","86.24 "
"TRSM","TRUST MODARABA","466,261.00"," 30,934,400.56 ","281,742.00"," 18,615,041.66 ","60.43 ","60.18 "
"TSBL","TRUST SECURITIES AND BROKERAGE LTD.","164,151.00"," 4,405,399.97 ","154,151.00"," 4,090,399.97 ","93.91 ","92.85 "
"TSMF","TRI-STAR MUTUAL FUND LIMITED","4,961.00"," 72,223.05 ","4,961.00"," 72,223.05 ","100.00 ","100.00 "
"TSML","TANDLIANWALA SUGAR MILLS LIMITED","2,972.00"," 841,315.40 ","2,142.00"," 587,595.79 ","72.07 ","69.84 "
"TSPL","TRI - STAR POWER LIMITED","1,542,411.00"," 19,276,220.21 ","1,541,410.00"," 19,264,218.21 ","99.94 ","99.94 "
"UBDL","UNITED BRANDS LIMITED","7,742.00"," 210,593.46 ","5,892.00"," 160,530.46 ","76.10 ","76.23 "
"UBL","UNITED BANK LIMITED","1,102,669.00"," 411,988,468.42 ","876,031.00"," 329,093,439.84 ","79.45 ","79.88 "
"UBLPETF","UBL PAK. ENTERPRISE EXCHANGE TRADED FUND","45,000.00"," 1,661,550.00 ","39,500.00"," 1,458,745.00 ","87.78 ","87.79 "
"UBLTFC5","UNITED BANK LTD-ADDITIONAL TIER-1 TFC","50,000.00"," 228,190,760.00 ","50,000.00"," 228,190,760.00 ","100.00 ","100.00 "
"UCAPM","UNICAP MODARABA","1,609,897.00"," 11,358,983.86 ","1,042,262.00"," 7,412,963.22 ","64.74 ","65.26 "
"UDLI","UDL INTERNATIONAL LIMITED","297,838.00"," 5,701,357.71 ","212,333.00"," 4,077,505.62 ","71.29 ","71.52 "
"UDPL","UNITED DISTRIBUTERS PAKISTAN LIMITED","21,685.00"," 2,582,823.56 ","14,892.00"," 1,772,173.75 ","68.67 ","68.61 "
"UNIC","THE UNITED INSURANCE CO. OF PAKISTAN LTD","24,799.00"," 383,055.23 ","24,592.00"," 379,819.98 ","99.17 ","99.16 "
"UNITY","UNITY FOODS LIMITED","1,977,406.00"," 41,542,931.07 ","1,088,665.00"," 24,065,530.54 ","55.06 ","57.93 "
"UPFL","UNILEVER PAKISTAN FOODS LIMITED","27.00"," 787,207.93 ","26.00"," 758,453.93 ","96.30 ","96.35 "
"UVIC","THE UNIVERSAL INSURANCE COMPANY LIMITED","46,218.00"," 1,171,314.50 ","30,560.00"," 787,309.39 ","66.12 ","67.22 "
"WAFI","WAFI ENERGY PAKISTAN LIMITED","75,251.00"," 14,342,484.33 ","65,923.00"," 12,565,800.01 ","87.60 ","87.61 "
"WAHN","WAH NOBLE CHEMICALS LIMITED","8,973.00"," 3,255,491.72 ","8,952.00"," 3,247,894.72 ","99.77 ","99.77 "
"WASL","WASL MOBILITY MODARABA","3,023,489.00"," 22,564,603.20 ","1,865,019.00"," 13,960,813.53 ","61.68 ","61.87 "
"WAVES","WAVES CORPORATION LIMITED","39,488,350.00"," 600,186,568.37 ","14,996,560.00"," 231,086,005.31 ","37.98 ","38.50 "
"WAVESAPP","WAVES HOME APPLIANCE LIMITED","8,875,702.00"," 90,951,902.96 ","7,032,221.00"," 72,410,643.86 ","79.23 ","79.61 "
"WTL","WORLDCALL TELECOM LIMITED","45,591,981.00"," 81,508,234.05 ","28,727,084.00"," 51,318,866.07 ","63.01 ","62.96 "
"YOUW","YOUSAF WEAVING MILLS LIMITED","938,910.00"," 5,242,188.77 ","659,168.00"," 3,682,908.23 ","70.21 ","70.26 "
"ZAHID","ZAHIDJEE TEXTILE MILLS LIMITED","21,456.00"," 1,408,892.23 ","13,348.00"," 887,168.25 ","62.21 ","62.97 "
"ZAL","ZAREA LIMITED","5,572,096.00"," 280,679,219.78 ","2,279,115.00"," 115,035,627.90 ","40.90 ","40.98 "
"ZIL","ZIL LIMITED","298.00"," 119,949.59 ","250.00"," 102,860.27 ","83.89 ","85.75 "
"ZTL","ZEPHYR TEXTILES LIMITED","62.00"," 954.80 ","62.00"," 954.80 ","100.00 ","100.00 "
"ZUMA","ZUMA RESOURCES LIMITED","44,070.00"," 1,612,325.80 ","28,623.00"," 1,046,881.38 ","64.95 ","64.93 "
"786","786 INVESTMENT LIMITED","20,078.00"," 253,694.36 ","19,621.00"," 247,860.71 ","97.72 ","97.70 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","308.00"," 327,244.61 ","219.00"," 234,497.50 ","71.10 ","71.66 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","5,333.00"," 235,381.58 ","4,508.00"," 198,928.03 ","84.53 ","84.51 "
