"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","1,132.00"," 104,191.10 ","744.00"," 68,887.85 ","65.72 ","66.12 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","413,664.00"," 29,482,258.61 ","233,262.00"," 17,545,909.42 ","56.39 ","59.51 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","4,698,938.00"," 835,895,457.93 ","1,952,998.00"," 356,304,138.27 ","41.56 ","42.63 "
"AKBL","ASKARI BANK LIMITED","2,138,789.00"," 201,284,481.45 ","1,284,840.00"," 126,091,154.09 ","60.07 ","62.64 "
"AKDHL","AKD HOSPITALITY LIMITED","1.00"," 169.48 ","1.00"," 169.48 ","100.00 ","100.00 "
"AKDSL","AKD SECURITIES LIMITED","276,680.00"," 9,927,036.14 ","189,627.00"," 6,813,969.54 ","68.54 ","68.64 "
"AKGL","AL-KHAIR GADOON LIMITED","83.00"," 4,507.15 ","43.00"," 2,386.75 ","51.81 ","52.95 "
"ALAC","ASKARI LIFE ASSURANCE COMPANY LTD.","1,176,774.00"," 14,161,389.17 ","767,119.00"," 9,273,090.85 ","65.19 ","65.48 "
"ALIFE","ADAMJEE LIFE ASSURANCE COMPANY LIMITED","5,504.00"," 189,835.51 ","5,504.00"," 189,835.51 ","100.00 ","100.00 "
"ALNRS","AL-NOOR SUGAR MILLS LIMITED","57,631.00"," 5,765,301.70 ","57,572.00"," 5,759,410.80 ","99.90 ","99.90 "
"ALTN","ALTERN ENERGY LTD.","290,953.00"," 3,241,800.65 ","233,941.00"," 2,609,979.28 ","80.41 ","80.51 "
"AMBL","APNA MICROFINANCE BANK LIMITED","11,043.00"," 108,905.63 ","10,711.00"," 105,174.19 ","96.99 ","96.57 "
"AMTEX","AMTEX LIMITED","41,960,652.00"," 213,639,052.41 ","13,833,993.00"," 71,625,241.84 ","32.97 ","33.53 "
"ANL","AZGARD NINE LIMITED","275,484.00"," 3,136,569.30 ","261,641.00"," 2,978,680.41 ","94.98 ","94.97 "
"ANSM","ANSARI SUGAR MILLS LIMITED","28,765.00"," 413,446.10 ","28,661.00"," 411,958.87 ","99.64 ","99.64 "
"ANTM","AN TEXTILE MILLS LIMITED","18,552.00"," 750,779.30 ","13,224.00"," 536,641.06 ","71.28 ","71.48 "
"APL","ATTOCK PETROLEUM LIMITED","67,568.00"," 35,764,097.58 ","59,186.00"," 31,318,963.50 ","87.59 ","87.57 "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","2,195.00"," 65,655.08 ","1,684.00"," 50,419.98 ","76.72 ","76.80 "
"ARPAK","ARPAK INTERNATIONAL INVESTMENT LIMITED","1.00"," 59.35 ","1.00"," 59.35 ","100.00 ","100.00 "
"ARPL","ARCHROMA PAKISTAN LIMITED","4,424.00"," 1,902,584.87 ","4,000.00"," 1,718,884.02 ","90.42 ","90.34 "
"ARUJ","ARUJ INDUSTRIES LIMITED","76,697.00"," 707,397.25 ","72,446.00"," 671,128.30 ","94.46 ","94.87 "
"ASC","AL SHAHEER CORPORATION LIMITED","558,169.00"," 8,671,254.66 ","307,535.00"," 4,803,818.54 ","55.10 ","55.40 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","609.00"," 13,551.56 ","599.00"," 13,321.76 ","98.36 ","98.30 "
"ASL","AISHA STEEL MILLS LIMITED","1,372,888.00"," 18,201,677.09 ","1,033,419.00"," 13,710,014.36 ","75.27 ","75.32 "
"ASLCPS","AISHA STEEL LTD.-CONV.CUM. PREFR. SHARES","3.00"," 448.13 ","3.00"," 448.13 ","100.00 ","100.00 "
"ASLPS","AISHA STEEL MILLS LTD.-PREFERENCE SHARES","120.00"," 2,411.00 ","120.00"," 2,411.00 ","100.00 ","100.00 "
"ASTL","AMRELI STEELS LIMITED","1,719,311.00"," 37,976,994.98 ","1,359,195.00"," 30,142,297.33 ","79.05 ","79.37 "
"ASTM","ASIM TEXTILE MILLS LIMITED","4,621.00"," 89,440.05 ","4,521.00"," 87,631.05 ","97.84 ","97.98 "
"ATBA","ATLAS BATTERY LIMITED","5,452.00"," 1,222,683.97 ","4,925.00"," 1,104,674.73 ","90.33 ","90.35 "
"ATIL","ATLAS INSURANCE LIMITED","47,454.00"," 3,666,862.49 ","45,854.00"," 3,543,326.67 ","96.63 ","96.63 "
"ATLH","ATLAS HONDA LIMITED","3,645.00"," 5,529,479.06 ","3,169.00"," 4,808,203.86 ","86.94 ","86.96 "
"ATRL","ATTOCK REFINERY LIMITED","2,243,967.00"," 1,408,060,680.57 ","898,154.00"," 589,779,949.61 ","40.03 ","41.89 "
"AVN","AVANCEON LIMITED","590,040.00"," 25,780,861.15 ","496,094.00"," 21,852,736.47 ","84.08 ","84.76 "
"BAFL","BANK ALFALAH LIMITED","192,988.00"," 20,071,134.58 ","168,016.00"," 17,490,478.15 ","87.06 ","87.14 "
"BAFS","BABA FARID SUGAR MILLS LIMITED","9,923.00"," 2,202,967.86 ","4,652.00"," 1,048,226.74 ","46.88 ","47.58 "
"BAHL","BANK AL HABIB LIMITED","381,284.00"," 70,006,717.89 ","348,063.00"," 63,903,031.50 ","91.29 ","91.28 "
"BAPL","BAWANY AIR PRODUCTS LIMITED","33,059.00"," 1,386,822.73 ","23,980.00"," 1,010,916.47 ","72.54 ","72.89 "
"BATA","BATA PAKISTAN LIMITED","2,736.00"," 3,389,163.16 ","2,645.00"," 3,276,518.18 ","96.67 ","96.68 "
"BBFL","BIG BIRD FOODS LIMITED","313,189.00"," 15,085,817.17 ","282,556.00"," 13,609,823.57 ","90.22 ","90.22 "
"BCL","BOLAN CASTINGS LIMITED","291,884.00"," 28,068,982.88 ","130,552.00"," 12,496,315.68 ","44.73 ","44.52 "
"BECO","BECO STEEL LIMITED","11,399,225.00"," 813,468,739.39 ","5,419,219.00"," 386,783,817.20 ","47.54 ","47.55 "
"BELA","BELA AUTOMOTIVES LIMITED","208.00"," 23,890.50 ","203.00"," 23,295.50 ","97.60 ","97.51 "
"BERG","BERGER PAINTS PAKISTAN LIMITED","30,094.00"," 3,026,996.01 ","26,099.00"," 2,627,035.50 ","86.72 ","86.79 "
"BFAGRO","BARKAT FRISIAN AGRO LIMITED","242,747.00"," 9,267,958.02 ","186,302.00"," 7,113,557.96 ","76.75 ","76.75 "
"BFBIO","BF BIOSCIENCES LIMITED","82,011.00"," 12,611,556.03 ","49,695.00"," 7,642,465.88 ","60.60 ","60.60 "
"BFMOD","B.F. MODARABA","46,867.00"," 806,133.24 ","38,866.00"," 662,230.44 ","82.93 ","82.15 "
"BGL","BALOCHISTAN GLASS LIMITED","237,065.00"," 3,108,720.57 ","227,089.00"," 2,978,650.17 ","95.79 ","95.82 "
"BHAT","BHANERO TEXTILE MILLS LIMITED","5.00"," 4,075.00 ","5.00"," 4,075.00 ","100.00 ","100.00 "
"BIFO","BIAFO INDUSTRIES LIMITED","4,601.00"," 749,919.88 ","4,381.00"," 714,001.41 ","95.22 ","95.21 "
"BIPL","BANKISLAMI PAKISTAN LIMITED","903,249.00"," 28,115,140.86 ","644,781.00"," 20,139,595.30 ","71.38 ","71.63 "
"BML","BANK MAKRAMAH LIMITED","93,536,230.00"," 527,875,741.43 ","61,492,332.00"," 347,390,867.65 ","65.74 ","65.81 "
"BNL","BUNNY`S LIMITED","959,054.00"," 112,637,923.52 ","735,076.00"," 86,427,195.68 ","76.65 ","76.73 "
"BNWM","BANNU WOOLLEN MILLS LIMITED","1,586.00"," 97,636.83 ","1,585.00"," 97,572.93 ","99.94 ","99.93 "
"BOK","THE BANK OF KHYBER","15,000.00"," 495,901.43 ","14,421.00"," 476,563.33 ","96.14 ","96.10 "
"BOP","THE BANK OF PUNJAB","31,304,711.00"," 1,036,216,440.81 ","12,955,431.00"," 444,916,460.86 ","41.38 ","42.94 "
"BPL","BURSHANE LPG (PAKISTAN) LIMITED","25,565.00"," 776,634.99 ","20,970.00"," 635,035.50 ","82.03 ","81.77 "
"BRRG","B.R.R. GUARDIAN LIMITED","124,734.00"," 4,857,353.12 ","121,157.00"," 4,713,972.62 ","97.13 ","97.05 "
"BUXL","BUXLY PAINTS LIMITED","4,017.00"," 618,624.15 ","4,017.00"," 618,624.15 ","100.00 ","100.00 "
"BWCL","BESTWAY CEMENT  LIMITED","51,405.00"," 28,395,092.63 ","48,382.00"," 26,699,685.50 ","94.12 ","94.03 "
"BWHL","BALUCHISTAN WHEELS LIMITED","4,441.00"," 797,395.11 ","4,434.00"," 796,131.31 ","99.84 ","99.84 "
"CASH","CALCORP LIMITED","18,108.00"," 1,144,778.93 ","6,223.00"," 417,214.79 ","34.37 ","36.45 "
"CCM","CRESCENT COTTON MILLS LIMITED","806.00"," 41,684.90 ","804.00"," 41,588.70 ","99.75 ","99.77 "
"CENI","CENTURY INSURANCE COMPANY LIMITED","7,894.00"," 421,541.78 ","7,886.00"," 421,117.78 ","99.90 ","99.90 "
"CEPB","CENTURY PAPER AND BOARD MILLS LIMITED","6,211,924.00"," 190,691,152.92 ","3,795,758.00"," 116,786,702.29 ","61.10 ","61.24 "
"FNEL","FIRST NATIONAL EQUITIES LIMITED","46,429,890.00"," 915,794,484.87 ","16,028,339.00"," 315,645,468.47 ","34.52 ","34.47 "
"FPJM","FIRST PUNJAB MODARABA","404,262.00"," 4,026,282.25 ","238,625.00"," 2,390,398.92 ","59.03 ","59.37 "
"FPRM","FIRST PARAMOUNT MODARABA","111,155.00"," 1,401,522.56 ","13,213.00"," 154,789.86 ","11.89 ","11.04 "
"FRCL","FRONTIER CERAMICS LIMITED","26,813.00"," 2,628,634.74 ","21,649.00"," 2,118,761.83 ","80.74 ","80.60 "
"FRSM","FARAN SUGAR MILLS LIMITED","1,443.00"," 76,935.17 ","1,292.00"," 68,817.70 ","89.54 ","89.45 "
"FSWL","FATEH SPORTS WEAR LIMITED","68.00"," 7,358.87 ","64.00"," 6,942.34 ","94.12 ","94.34 "
"FTMM","FIRST TREET MANUFACTURING MODARABA","8,200.00"," 152,655.87 ","7,650.00"," 142,541.97 ","93.29 ","93.37 "
"FTSM","FIRST TRI-STAR MODARABA","1,472.00"," 20,018.40 ","1,471.00"," 20,004.92 ","99.93 ","99.93 "
"FZCM","FAZAL CLOTH MILLS LIMITED","231.00"," 51,956.58 ","217.00"," 48,834.08 ","93.94 ","93.99 "
"GADT","GADOON TEXTILE MILLS LIMITED","4,536.00"," 1,483,223.44 ","4,236.00"," 1,385,899.56 ","93.39 ","93.44 "
"GAL","GHANDHARA AUTOMOBILES LIMITED","190,717.00"," 105,643,109.05 ","137,604.00"," 76,295,004.77 ","72.15 ","72.22 "
"GAMON","GAMMON PAKISTAN LIMITED","1,226.00"," 29,618.58 ","838.00"," 20,167.96 ","68.35 ","68.09 "
"GATI","GATRON (INDUSTRIES) LIMITED","253,128.00"," 28,007,519.16 ","173,056.00"," 19,197,138.77 ","68.37 ","68.54 "
"GATM","GUL AHMED TEXTILE MILLS LIMITED","1,384,187.00"," 36,368,946.71 ","1,021,680.00"," 26,886,600.31 ","73.81 ","73.93 "
"GCIL","GHANI CHEMICAL INDUSTRIES LIMITED","1,790,931.00"," 56,321,463.58 ","1,162,669.00"," 36,589,281.78 ","64.92 ","64.97 "
"GCWL","GHANI CHEMWORLD LIMITED","1,064,532.00"," 19,300,901.99 ","833,533.00"," 15,119,340.40 ","78.30 ","78.33 "
"GEMNETS","NETS INTERNATIONAL COMMUNICATION LIMITED","3,001.00"," 106,039.00 ","3,000.00"," 106,000.00 ","99.97 ","99.96 "
"GEMPACRA","THE PAKISTAN CREDIT RATING AGENCY LTD.","2.00"," 51.98 ","2.00"," 51.98 ","100.00 ","100.00 "
"GEMSPNL","SUPERNET LIMITED","5,890.00"," 382,541.40 ","5,640.00"," 365,816.40 ","95.76 ","95.63 "
"GFIL","GHAZI FABRICS INTERNATIONAL LIMITED","37,689.00"," 537,114.64 ","32,607.00"," 468,285.96 ","86.52 ","87.19 "
"GGGL","GHANI GLOBAL GLASS LIMITED","1,214,542.00"," 12,115,914.01 ","1,055,573.00"," 10,545,781.90 ","86.91 ","87.04 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","1,105,369.00"," 26,693,752.78 ","725,446.00"," 17,522,261.09 ","65.63 ","65.64 "
"GHGL","GHANI GLASS LIMITED","183,929.00"," 6,016,965.94 ","169,284.00"," 5,538,614.22 ","92.04 ","92.05 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","146,744.00"," 117,236,224.16 ","91,896.00"," 73,479,086.38 ","62.62 ","62.68 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","88,405.00"," 33,837,109.02 ","71,413.00"," 27,680,002.63 ","80.78 ","81.80 "
"GLPL","GILLETTE PAKISTAN LIMITED","670.00"," 357,480.76 ","458.00"," 245,872.39 ","68.36 ","68.78 "
"GOC","GOC (PAK) LIMITED","1,936.00"," 220,067.07 ","1,734.00"," 196,291.81 ","89.57 ","89.20 "
"GRR","GLOBE RESIDENCY REIT","40,672.00"," 807,477.41 ","34,030.00"," 676,232.01 ","83.67 ","83.75 "
"GRYL","GRAYS LEASING LIMITED","25,888.00"," 812,875.04 ","18,982.00"," 600,087.86 ","73.32 ","73.82 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","10,965.00"," 57,916.25 ","7,619.00"," 40,790.85 ","69.48 ","70.43 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","97,764.00"," 3,582,612.21 ","81,656.00"," 2,992,947.07 ","83.52 ","83.54 "
"GUSM","GULISTAN SPINNING MILLS LIMITED","28,701.00"," 262,155.40 ","27,701.00"," 253,105.40 ","96.52 ","96.55 "
"GVGL","GHANI VALUE GLASS LIMITED","9,987.00"," 594,748.30 ","8,267.00"," 494,816.30 ","82.78 ","83.20 "
"GWLC","GHARIBWAL CEMENT LIMITED","1,091,336.00"," 58,002,696.60 ","793,369.00"," 42,010,844.03 ","72.70 ","72.43 "
"HABSM","HABIB SUGAR MILLS LIMITED","13,977.00"," 1,160,260.46 ","13,877.00"," 1,151,960.46 ","99.28 ","99.28 "
"HAEL","HALA ENTERPRISES LIMITED","10,079.00"," 228,568.40 ","10,079.00"," 228,568.40 ","100.00 ","100.00 "
"HAFL","HAFIZ LIMITED","5.00"," 1,569.52 ","5.00"," 1,569.52 ","100.00 ","100.00 "
"HALEON","HALEON PAKISTAN LIMITED","63,060.00"," 52,596,715.68 ","44,214.00"," 36,913,057.04 ","70.11 ","70.18 "
"HASCOL","HASCOL PETROLEUM LIMITED","43,107,038.00"," 697,892,839.05 ","24,927,315.00"," 404,439,554.60 ","57.83 ","57.95 "
"HBL","HABIB BANK LIMITED","1,286,036.00"," 359,346,057.95 ","814,963.00"," 232,929,814.20 ","63.37 ","64.82 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","40,000.00"," 4,248,000.00 ","40,000.00"," 4,248,000.00 ","100.00 ","100.00 "
"HCAR","HONDA  ATLAS CARS (PAKISTAN) LIMITED","193,678.00"," 56,335,295.33 ","146,439.00"," 42,611,442.33 ","75.61 ","75.64 "
"HGFA","HBL GROWTH FUND-CLASS A","191,291.00"," 3,263,676.26 ","170,024.00"," 2,895,820.58 ","88.88 ","88.73 "
"HICL","HABIB INSURANCE COMPANY LIMITED","99,179.00"," 1,198,692.08 ","78,671.00"," 952,052.73 ","79.32 ","79.42 "
"HIFA","HBL INVESTMENT FUND-CLASS A","555,643.00"," 3,493,744.60 ","368,066.00"," 2,331,763.11 ","66.24 ","66.74 "
"HINO","HINOPAK MOTORS LIMITED","3,465.00"," 1,769,215.01 ","3,455.00"," 1,764,110.35 ","99.71 ","99.71 "
"HINOON","HIGHNOON LABORATORIES LIMITED","12,765.00"," 14,135,980.14 ","9,850.00"," 10,908,803.75 ","77.16 ","77.17 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","3,494,528.00"," 19,121,413.23 ","1,901,631.00"," 10,424,371.27 ","54.42 ","54.52 "
"HMB","HABIB METROPOLITAN BANK LIMITED","20,484.00"," 2,357,247.51 ","20,414.00"," 2,349,166.56 ","99.66 ","99.66 "
"HPL","HOECHST PAKISTAN LIMITED","37.00"," 155,398.03 ","37.00"," 155,398.03 ","100.00 ","100.00 "
"HRPL","HABIB RICE PRODUCTS LIMITED","35,299.00"," 851,255.21 ","35,289.00"," 851,005.31 ","99.97 ","99.97 "
"HTL","HI-TECH LUBRICANTS LIMITED","148,164.00"," 7,685,680.76 ","133,499.00"," 6,923,361.60 ","90.10 ","90.08 "
"HUBC","THE HUB POWER COMPANY LIMITED","5,569,998.00"," 1,146,132,894.01 ","3,832,157.00"," 785,150,089.15 ","68.80 ","68.50 "
"HUMNL","HUM NETWORK LIMITED","5,246,381.00"," 70,646,857.48 ","2,563,760.00"," 36,597,084.69 ","48.87 ","51.80 "
"HUSI","HUSEIN INDUSTRIES LIMITED","43.00"," 1,101.23 ","43.00"," 1,101.23 ","100.00 ","100.00 "
"HWQS","HASEEB WAQAS SUGAR MILLS LIMITED","34,611.00"," 586,674.19 ","30,772.00"," 522,598.40 ","88.91 ","89.08 "
"IBFL","IBRAHIM FIBRES LIMITED","8,244.00"," 2,204,221.17 ","8,144.00"," 2,177,421.17 ","98.79 ","98.78 "
"IBLHL","IBL HEALTHCARE LIMITED","24,998.00"," 1,112,413.53 ","19,648.00"," 874,690.02 ","78.60 ","78.63 "
"ICCI","ICC INDUSTRIES LIMITED","34,367.00"," 520,567.75 ","29,782.00"," 450,410.14 ","86.66 ","86.52 "
"ICIBL","INVEST CAPITAL INVESTMENT BANK LIMITED","699,079.00"," 3,793,400.25 ","588,428.00"," 3,193,697.19 ","84.17 ","84.19 "
"ICL","ITTEHAD CHEMICALS LIMITED","158,208.00"," 20,405,897.03 ","131,349.00"," 16,959,789.59 ","83.02 ","83.11 "
"IDRT","IDREES TEXTILE MILLS LIMITED","197,314.00"," 4,701,114.75 ","156,168.00"," 3,724,485.02 ","79.15 ","79.23 "
"IDSM","IDEAL SPINNING MILLS LIMITED","15.00"," 327.17 ","15.00"," 327.17 ","100.00 ","100.00 "
"IDYM","INDUS DYEING AND MANUFACTURING CO. LTD.","6,520.00"," 1,050,426.66 ","6,128.00"," 987,615.65 ","93.99 ","94.02 "
"IGIHL","IGI HOLDINGS LIMITED","76,861.00"," 24,042,982.35 ","62,259.00"," 19,491,789.00 ","81.00 ","81.07 "
"ILP","INTERLOOP LIMITED","1,140,406.00"," 90,211,661.15 ","959,151.00"," 76,202,597.95 ","84.11 ","84.47 "
"IMAGE","IMAGE PAKISTAN LIMITED","448,218.00"," 10,689,686.52 ","339,231.00"," 8,090,382.97 ","75.68 ","75.68 "
"IML","IMPERIAL LIMITED","42,952.00"," 1,027,262.98 ","39,326.00"," 940,898.08 ","91.56 ","91.59 "
"IMS","INTERMARKET SECURITIES LIMITED","5,475,702.00"," 91,700,871.43 ","4,185,485.00"," 70,363,306.99 ","76.44 ","76.73 "
"INDU","INDUS MOTOR COMPANY LIMITED","4,619.00"," 9,233,593.77 ","4,585.00"," 9,165,764.58 ","99.26 ","99.27 "
"INIL","INTERNATIONAL INDUSTRIES LIMITED","16,463.00"," 3,159,583.32 ","15,485.00"," 2,997,815.27 ","94.06 ","94.88 "
"INKL","INTERNATIONAL KNITWEAR LIMITED","320,424.00"," 25,714,804.30 ","15,309.00"," 1,225,848.35 ","4.78 ","4.77 "
"IPAK","INTERNATIONAL PACKAGING FILMS LIMITED","136,239.00"," 3,397,792.06 ","135,491.00"," 3,379,195.82 ","99.45 ","99.45 "
"IREIT","IMAGE REIT","484,511.00"," 4,869,446.77 ","472,477.00"," 4,748,439.45 ","97.52 ","97.51 "
"ISIL","ISMAIL INDUSTRIES LIMITED","59.00"," 115,280.50 ","56.00"," 109,517.50 ","94.92 ","95.00 "
"ISL","INTERNATIONAL STEELS LIMITED","610,184.00"," 56,205,765.49 ","465,587.00"," 43,427,568.42 ","76.30 ","77.27 "
"ITTEFAQ","ITTEFAQ IRON INDUSTRIES LIMITED","668,302.00"," 6,380,889.50 ","562,860.00"," 5,406,832.68 ","84.22 ","84.73 "
"JATM","J. A. TEXTILE MILLS LIMITED","1,902.00"," 43,385.40 ","1,902.00"," 43,385.40 ","100.00 ","100.00 "
"JDMT","JANANA DE MALUCHO TEXTILE MILLS LIMITED","6,401.00"," 719,199.21 ","4,401.00"," 490,799.21 ","68.75 ","68.24 "
"JDWS","JDW SUGAR MILLS LIMITED","1,140.00"," 921,457.65 ","1,130.00"," 913,367.65 ","99.12 ","99.12 "
"JGICL","JUBILEE GENERAL INSURANCE COMPANY LTD.","115,007.00"," 9,309,306.20 ","109,001.00"," 8,826,314.50 ","94.78 ","94.81 "
"JKSM","J.K. SPINNING MILLS LIMITED","216.00"," 38,981.96 ","161.00"," 28,927.97 ","74.54 ","74.21 "
"JLICL","JUBILEE LIFE INSURANCE COMPANY LIMITED","152.00"," 25,091.00 ","152.00"," 25,091.00 ","100.00 ","100.00 "
"JSBL","JS BANK LIMITED","18,360.00"," 357,698.16 ","12,578.00"," 246,888.91 ","68.51 ","69.02 "
"JSCL","JAHANGIR SIDDIQUI AND CO. LTD","49,196.00"," 1,231,178.33 ","45,927.00"," 1,149,749.57 ","93.36 ","93.39 "
"JSCLPSA","JAHANGIR SIDDIQUI & CO.LTD-PREF.SHARES","52,926.00"," 529,091.26 ","52,100.00"," 521,041.34 ","98.44 ","98.48 "
"JSGBETF","JS GLOBAL BANKING SECTOR ETF","33,000.00"," 1,368,365.00 ","31,000.00"," 1,285,925.00 ","93.94 ","93.98 "
"JSGCL","JS GLOBAL CAPITAL  LIMITED","500.00"," 75,000.00 ","500.00"," 75,000.00 ","100.00 ","100.00 "
"JSIL","JS INVESTMENTS LIMITED","56,912.00"," 2,391,125.10 ","54,922.00"," 2,307,880.20 ","96.50 ","96.52 "
"JSMFETF","JS MOMENTUM FACTOR EXCHANGE TRADED FUND","350,500.00"," 4,214,035.00 ","337,500.00"," 4,058,070.00 ","96.29 ","96.30 "
"JSML","JAUHARABAD SUGAR MILLS LIMITED","109,179.00"," 6,160,705.26 ","85,714.00"," 4,844,775.73 ","78.51 ","78.64 "
"JUBS","JUBILEE SPINNING & WEAVING MILLS LIMITED","5,553.00"," 119,562.13 ","5,503.00"," 118,477.63 ","99.10 ","99.09 "
"JVDC","JAVEDAN CORPORATION LIMITED","140,899.00"," 10,110,504.90 ","85,814.00"," 6,181,131.18 ","60.90 ","61.14 "
"KAPCO","KOT ADDU POWER COMPANY LIMITED","501,454.00"," 15,151,446.31 ","393,689.00"," 11,900,867.83 ","78.51 ","78.55 "
"KCL","KARAM CERAMICS LIMITED","7.00"," 1,173.00 ","6.00"," 1,019.00 ","85.71 ","86.87 "
"KEL","K-ELECTRIC LIMITED","66,353,316.00"," 344,954,706.35 ","44,298,472.00"," 234,941,826.45 ","66.76 ","68.11 "
"KHTC","KHYBER TOBACCO COMPANY LIMITED","7,876.00"," 2,817,247.30 ","5,359.00"," 1,925,866.71 ","68.04 ","68.36 "
"KHYT","KHYBER TEXTILE MILLS LIMITED","21.00"," 38,072.29 ","19.00"," 34,552.29 ","90.48 ","90.75 "
"KML","KOHINOOR MILLS LIMITED","114,500.00"," 1,355,665.79 ","98,966.00"," 1,172,611.44 ","86.43 ","86.50 "
"KOHC","KOHAT CEMENT COMPANY LIMITED","210,245.00"," 19,651,638.20 ","182,805.00"," 17,078,869.58 ","86.95 ","86.91 "
"KOHE","KOHINOOR ENERGY LIMITED","40,319.00"," 711,161.38 ","39,831.00"," 702,508.92 ","98.79 ","98.78 "
"KOHP","KOHINOOR POWER COMPANY LIMITED","70,799.00"," 2,886,550.89 ","51,293.00"," 2,093,008.81 ","72.45 ","72.51 "
"KOHTM","KOHAT TEXTILE MILLS LIMITED","36,316.00"," 2,142,476.19 ","34,348.00"," 2,027,737.78 ","94.58 ","94.64 "
"KOIL","KOHINOOR INDUSTRIES LIMITED","1,008,392.00"," 61,697,176.42 ","571,788.00"," 35,114,430.42 ","56.70 ","56.91 "
"KOSM","KOHINOOR SPINNING MILLS LIMITED","9,159,765.00"," 61,477,693.11 ","4,772,393.00"," 32,150,720.21 ","52.10 ","52.30 "
"KPUS","KHAIRPUR SUGAR MILLS LIMITED","533.00"," 65,161.00 ","532.00"," 65,036.00 ","99.81 ","99.81 "
"KSBP","KSB PUMPS COMPANY LIMITED","34,062.00"," 6,775,035.96 ","24,988.00"," 4,960,987.06 ","73.36 ","73.22 "
"KSTM","KHALID SIRAJ TEXTILE MILLS LIMITED","5,462.00"," 52,663.76 ","3,863.00"," 37,494.13 ","70.73 ","71.20 "
"KTML","KOHINOOR TEXTILE MILLS LIMITED","83,615.00"," 4,258,293.11 ","55,908.00"," 2,864,963.01 ","66.86 ","67.28 "
"LCI","LUCKY CORE INDUSTRIES LIMITED","26,512.00"," 8,026,587.17 ","20,738.00"," 6,278,082.66 ","78.22 ","78.22 "
