"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"DMTM","DEWAN MUSHTAQ TEXTILE MILLS LIMITED","45,773.00"," 578,834.87 ","27,343.00"," 346,155.33 ","59.74 ","59.80 "
"DNCC","DANDOT CEMENT COMPANY LIMITED","596,327.00"," 10,315,605.12 ","573,109.00"," 9,906,666.60 ","96.11 ","96.04 "
"DOL","DESCON OXYCHEM LIMITED","427,072.00"," 13,618,202.11 ","355,652.00"," 11,342,133.96 ","83.28 ","83.29 "
"DSIL","D. S. INDUSTRIES LIMITED","1,872,514.00"," 27,371,604.17 ","1,048,615.00"," 15,345,142.81 ","56.00 ","56.06 "
"DSL","DOST STEELS LIMITED","71,182.00"," 642,116.82 ","69,982.00"," 631,656.82 ","98.31 ","98.37 "
"DWAE","DEWAN AUTOMOTIVE ENGINEERING LIMITED","3,784.00"," 89,645.32 ","1,844.00"," 44,150.81 ","48.73 ","49.25 "
"DWSM","DEWAN SUGAR MILLS LIMITED","2,410,510.00"," 19,810,154.74 ","1,766,445.00"," 14,537,877.54 ","73.28 ","73.39 "
"DWTM","DEWAN TEXTILE MILLS LIMITED","2,433.00"," 16,279.80 ","2,433.00"," 16,279.80 ","100.00 ","100.00 "
"DYNO","DYNEA PAKISTAN LIMITED","14,071.00"," 3,935,372.39 ","13,286.00"," 3,716,487.54 ","94.42 ","94.44 "
"ECOP","ECOPACK LIMITED","464,708.00"," 27,706,308.63 ","324,547.00"," 19,353,973.71 ","69.84 ","69.85 "
"EFERT","ENGRO FERTILIZERS LIMITED","445,920.00"," 91,912,083.32 ","293,737.00"," 62,470,653.16 ","65.87 ","67.97 "
"EFUG","EFU GENERAL INSURANCE LIMITED","88.00"," 11,038.74 ","87.00"," 10,917.61 ","98.86 ","98.90 "
"EFUL","EFU LIFE ASSURANCE LIMITED","3,280.00"," 515,820.20 ","3,259.00"," 512,585.00 ","99.36 ","99.37 "
"ELCM","ELAHI COTTON MILLS LIMITED","125.00"," 23,084.80 ","62.00"," 12,200.80 ","49.60 ","52.85 "
"ELSM","ELLCOT SPINNING MILLS LIMITED","1,200.00"," 134,580.00 ","1,200.00"," 134,580.00 ","100.00 ","100.00 "
"EMCO","EMCO INDUSTRIES LIMITED","16,041.00"," 954,132.90 ","15,220.00"," 906,888.17 ","94.88 ","95.05 "
"ENGROH","ENGRO HOLDINGS LIMITED","787,641.00"," 187,916,904.04 ","528,940.00"," 126,186,134.83 ","67.15 ","67.15 "
"EPCL","ENGRO POLYMER & CHEMICALS LIMITED","475,889.00"," 13,546,826.08 ","430,273.00"," 12,246,865.04 ","90.41 ","90.40 "
"EPCLPS","ENGRO POLYMER & CHEMICALS LTD - PREF.SH.","23,060.00"," 284,286.00 ","20,560.00"," 254,136.00 ","89.16 ","89.39 "
"EPQL","ENGRO POWERGEN QADIRPUR LIMITED","258,196.00"," 7,541,460.08 ","243,862.00"," 7,121,288.81 ","94.45 ","94.43 "
"ESBL","ESCORTS INVESTMENT BANK LIMITED","371,857.00"," 5,616,717.18 ","233,260.00"," 3,568,833.50 ","62.73 ","63.54 "
"EXIDE","EXIDE PAKISTAN LIMITED","3,335.00"," 2,087,736.35 ","3,157.00"," 1,976,251.04 ","94.66 ","94.66 "
"FABL","FAYSAL BANK LIMITED","2,764,548.00"," 233,861,400.66 ","1,327,120.00"," 117,735,650.10 ","48.00 ","50.34 "
"FANM","FIRST AL-NOOR MODARABA","734,950.00"," 6,588,601.57 ","546,932.00"," 4,910,924.43 ","74.42 ","74.54 "
"FATIMA","FATIMA FERTILIZER COMPANY LIMITED","338,446.00"," 46,212,240.91 ","258,273.00"," 35,743,796.65 ","76.31 ","77.35 "
"FCCL","FAUJI CEMENT COMPANY LIMITED","8,331,956.00"," 444,713,002.31 ","4,591,410.00"," 251,206,058.35 ","55.11 ","56.49 "
"FCEL","FIRST CAPITAL EQUITIES LIMITED","3,673,467.00"," 26,445,718.81 ","2,183,568.00"," 15,843,050.22 ","59.44 ","59.91 "
"FCEPL","FRIESLANDCAMPINA ENGRO PAKISTAN LIMITED","3,928,907.00"," 346,877,290.12 ","2,678,043.00"," 236,584,936.34 ","68.16 ","68.20 "
"FCIBL","FIRST CREDIT AND INVESTMENT BANK LIMITED","56,796.00"," 923,516.93 ","39,419.00"," 642,169.35 ","69.40 ","69.54 "
"FCL","FAST CABLES LIMITED","5,790,272.00"," 140,197,973.72 ","4,215,610.00"," 102,119,212.40 ","72.81 ","72.84 "
"FCSC","FIRST CAPITAL SECURITIES CORPORATION LTD","43,962,089.00"," 424,130,626.00 ","21,496,065.00"," 210,525,831.78 ","48.90 ","49.64 "
"FDPL","FIRST DAWOOD PROPERTIES LIMITED","1,068,403.00"," 8,116,806.93 ","758,353.00"," 5,768,745.77 ","70.98 ","71.07 "
"FECM","FIRST ELITE CAPITAL MODARABA","109,699.00"," 5,830,623.64 ","74,785.00"," 4,065,985.27 ","68.17 ","69.73 "
"FECTC","FECTO CEMENT LIMITED","1,112,945.00"," 118,802,964.73 ","637,119.00"," 67,720,073.84 ","57.25 ","57.00 "
"FEM","FIRST EQUITY MODARABA","166,514.00"," 1,761,159.38 ","149,984.00"," 1,587,007.95 ","90.07 ","90.11 "
"FEROZ","FEROZSONS LABORATORIES LIMITED","18,086.00"," 7,349,564.87 ","17,726.00"," 7,202,761.37 ","98.01 ","98.00 "
"FFC","FAUJI FERTILIZER COMPANY LIMITED","1,017,834.00"," 481,571,577.76 ","436,819.00"," 208,126,056.86 ","42.92 ","43.22 "
"FFL","FAUJI FOODS LIMITED","10,588,413.00"," 199,605,793.56 ","7,064,116.00"," 133,409,308.78 ","66.72 ","66.84 "
"FFLM","FIRST FIDELITY LEASING MODARABA","1,367,926.00"," 11,729,446.63 ","968,938.00"," 8,400,340.00 ","70.83 ","71.62 "
"FHAM","FIRST HABIB MODARABA","41,189.00"," 1,416,691.69 ","37,727.00"," 1,299,628.19 ","91.59 ","91.74 "
"FIBLM","FIRST IBL MODARABA","20,388.00"," 237,481.34 ","18,621.00"," 218,000.75 ","91.33 ","91.80 "
"FIL","FATEH INDUSTRIES LIMITED","24.00"," 4,604.96 ","10.00"," 2,002.84 ","41.67 ","43.49 "
"FLYNG","FLYING CEMENT COMPANY LIMITED","76,433.00"," 3,366,262.93 ","72,468.00"," 3,205,601.25 ","94.81 ","95.23 "
"FML","FEROZE1888 MILLS LIMITED","15,870.00"," 1,100,171.23 ","14,271.00"," 993,907.45 ","89.92 ","90.34 "
"FNEL","FIRST NATIONAL EQUITIES LIMITED","28,188,762.00"," 443,863,951.42 ","14,429,670.00"," 227,298,959.19 ","51.19 ","51.21 "
"FPJM","FIRST PUNJAB MODARABA","3,083,716.00"," 36,584,781.25 ","2,250,671.00"," 26,869,876.12 ","72.99 ","73.45 "
"FPRM","FIRST PARAMOUNT MODARABA","22,526.00"," 277,406.60 ","22,525.00"," 277,394.97 ","100.00 ","100.00 "
"FRCL","FRONTIER CERAMICS LIMITED","62,279.00"," 4,559,649.84 ","39,908.00"," 2,936,170.23 ","64.08 ","64.39 "
"FRSM","FARAN SUGAR MILLS LIMITED","7,725.00"," 420,042.56 ","7,406.00"," 402,823.20 ","95.87 ","95.90 "
"FSWL","FATEH SPORTS WEAR LIMITED","222.00"," 25,547.76 ","222.00"," 25,547.76 ","100.00 ","100.00 "
"FTMM","FIRST TREET MANUFACTURING MODARABA","1,248.00"," 22,136.90 ","1,246.00"," 22,100.50 ","99.84 ","99.84 "
"FTSM","FIRST TRI-STAR MODARABA","17,210.00"," 223,572.46 ","11,556.00"," 152,155.20 ","67.15 ","68.06 "
"FZCM","FAZAL CLOTH MILLS LIMITED","3,826.00"," 882,801.44 ","2,323.00"," 544,946.86 ","60.72 ","61.73 "
"GADT","GADOON TEXTILE MILLS LIMITED","8,738.00"," 3,122,644.96 ","8,109.00"," 2,898,262.39 ","92.80 ","92.81 "
"GAL","GHANDHARA AUTOMOBILES LIMITED","820,100.00"," 466,579,877.78 ","474,331.00"," 270,185,103.56 ","57.84 ","57.91 "
"GAMON","GAMMON PAKISTAN LIMITED","5,629.00"," 143,915.42 ","3,322.00"," 85,071.97 ","59.02 ","59.11 "
"GATI","GATRON (INDUSTRIES) LIMITED","26,223.00"," 2,930,772.86 ","19,416.00"," 2,174,893.66 ","74.04 ","74.21 "
"GATM","GUL AHMED TEXTILE MILLS LIMITED","1,086,038.00"," 36,532,908.29 ","788,436.00"," 26,570,553.67 ","72.60 ","72.73 "
"GCIL","GHANI CHEMICAL INDUSTRIES LIMITED","2,391,910.00"," 76,581,314.60 ","1,925,944.00"," 61,699,086.18 ","80.52 ","80.57 "
"GCWL","GHANI CHEMWORLD LIMITED","2,062,387.00"," 41,073,089.57 ","1,592,022.00"," 31,743,303.92 ","77.19 ","77.28 "
"GEMBCEM","BURJ CLEAN ENERGY MODARABA","500.00"," 5,200.00 ","500.00"," 5,200.00 ","100.00 ","100.00 "
"GEMBLUEX","BLUE-EX LIMITED","1,000.00"," 83,540.00 ","1,000.00"," 83,540.00 ","100.00 ","100.00 "
"GEMMEL","MUGHAL ENERGY LIMITED","1.00"," 24.00 ","1.00"," 24.00 ","100.00 ","100.00 "
"GEMNETS","NETS INTERNATIONAL COMMUNICATION LIMITED","499.00"," 20,958.00 ","499.00"," 20,958.00 ","100.00 ","100.00 "
"GEMPACRA","THE PAKISTAN CREDIT RATING AGENCY LTD.","400.00"," 10,868.00 ","400.00"," 10,868.00 ","100.00 ","100.00 "
"GEMSPNL","SUPERNET LIMITED","28,500.00"," 1,449,865.00 ","20,000.00"," 1,019,885.00 ","70.18 ","70.34 "
"GFIL","GHAZI FABRICS INTERNATIONAL LIMITED","2,502.00"," 37,245.54 ","2,500.00"," 37,217.52 ","99.92 ","99.92 "
"GGGL","GHANI GLOBAL GLASS LIMITED","550,241.00"," 6,428,774.83 ","517,788.00"," 6,049,939.32 ","94.10 ","94.11 "
"GGL","GHANI GLOBAL HOLDINGS LIMITED","1,945,672.00"," 50,092,627.82 ","1,142,771.00"," 29,429,244.11 ","58.73 ","58.75 "
"GHGL","GHANI GLASS LIMITED","87,709.00"," 3,455,477.52 ","86,105.00"," 3,392,010.02 ","98.17 ","98.16 "
"GHNI","GHANDHARA INDUSTRIES LIMITED","209,549.00"," 180,426,558.78 ","136,744.00"," 117,746,292.18 ","65.26 ","65.26 "
"GLAXO","GLAXOSMITHKLINE PAKISTAN LIMITED","378,002.00"," 150,877,108.95 ","332,794.00"," 132,946,290.18 ","88.04 ","88.12 "
"GLPL","GILLETTE PAKISTAN LIMITED","2,238.00"," 1,082,854.64 ","2,079.00"," 1,007,528.69 ","92.90 ","93.04 "
"GOC","GOC (PAK) LIMITED","731.00"," 84,573.05 ","269.00"," 30,658.83 ","36.80 ","36.25 "
"GRR","GLOBE RESIDENCY REIT","104,377.00"," 2,040,996.05 ","101,221.00"," 1,978,983.76 ","96.98 ","96.96 "
"GRYL","GRAYS LEASING LIMITED","98,792.00"," 3,795,960.48 ","55,584.00"," 2,131,091.41 ","56.26 ","56.14 "
"GSPM","GULSHAN SPINNING MILLS LIMITED","18,516.00"," 99,104.06 ","16,966.00"," 90,424.06 ","91.63 ","91.24 "
"GTYR","GHANDHARA TYRE AND RUBBER COMPANY LTD.","173,374.00"," 6,846,568.70 ","139,932.00"," 5,525,957.98 ","80.71 ","80.71 "
"GUSM","GULISTAN SPINNING MILLS LIMITED","13,984.00"," 112,564.30 ","13,984.00"," 112,564.30 ","100.00 ","100.00 "
"GVGL","GHANI VALUE GLASS LIMITED","27,110.00"," 1,669,898.09 ","14,538.00"," 902,662.40 ","53.63 ","54.05 "
"GWLC","GHARIBWAL CEMENT LIMITED","7,868,704.00"," 470,172,184.20 ","2,799,042.00"," 178,142,094.51 ","35.57 ","37.89 "
"HABSM","HABIB SUGAR MILLS LIMITED","17,585.00"," 1,470,301.21 ","11,362.00"," 953,538.72 ","64.61 ","64.85 "
"HAEL","HALA ENTERPRISES LIMITED","5,929.00"," 130,910.88 ","5,818.00"," 128,376.00 ","98.13 ","98.06 "
"HAFL","HAFIZ LIMITED","94.00"," 29,605.00 ","94.00"," 29,605.00 ","100.00 ","100.00 "
"HALEON","HALEON PAKISTAN LIMITED","58,631.00"," 52,272,388.12 ","48,343.00"," 43,128,806.87 ","82.45 ","82.51 "
"HASCOL","HASCOL PETROLEUM LIMITED","9,984,993.00"," 141,484,249.81 ","4,891,669.00"," 69,389,891.25 ","48.99 ","49.04 "
"HBL","HABIB BANK LIMITED","1,622,831.00"," 481,213,966.35 ","776,580.00"," 238,814,851.79 ","47.85 ","49.63 "
"HBLTETF","HBL TOTAL TREASURY EXCHANGE TRADED FUND","300.00"," 31,840.00 ","100.00"," 10,610.00 ","33.33 ","33.32 "
"HCAR","HONDA  ATLAS CARS (PAKISTAN) LIMITED","281,347.00"," 81,516,070.91 ","207,587.00"," 60,168,086.09 ","73.78 ","73.81 "
"HGFA","HBL GROWTH FUND-CLASS A","65,950.00"," 1,170,881.06 ","65,948.00"," 1,170,845.30 ","100.00 ","100.00 "
"HICL","HABIB INSURANCE COMPANY LIMITED","58,487.00"," 739,188.92 ","58,037.00"," 733,446.42 ","99.23 ","99.22 "
"HIFA","HBL INVESTMENT FUND-CLASS A","191,422.00"," 1,289,199.67 ","165,406.00"," 1,114,203.11 ","86.41 ","86.43 "
"HINO","HINOPAK MOTORS LIMITED","7,860.00"," 3,989,012.61 ","7,181.00"," 3,651,445.09 ","91.36 ","91.54 "
"HINOON","HIGHNOON LABORATORIES LIMITED","3,166.00"," 3,642,085.20 ","2,915.00"," 3,355,430.53 ","92.07 ","92.13 "
"HIRAT","HIRA TEXTILE MILLS LIMITED","552,460.00"," 2,897,686.03 ","381,358.00"," 1,998,472.41 ","69.03 ","68.97 "
"HMB","HABIB METROPOLITAN BANK LIMITED","86,141.00"," 10,450,101.46 ","79,637.00"," 9,669,341.15 ","92.45 ","92.53 "
"HPL","HOECHST PAKISTAN LIMITED","1,096.00"," 4,649,376.39 ","1,066.00"," 4,522,834.63 ","97.26 ","97.28 "
"HRPL","HABIB RICE PRODUCTS LIMITED","4,550.00"," 129,430.50 ","3,757.00"," 106,441.43 ","82.57 ","82.24 "
"HTL","HI-TECH LUBRICANTS LIMITED","124,607.00"," 7,245,694.22 ","100,172.00"," 5,814,533.17 ","80.39 ","80.25 "
"HUBC","THE HUB POWER COMPANY LIMITED","3,678,654.00"," 752,322,702.82 ","1,937,763.00"," 415,888,978.88 ","52.68 ","55.28 "
"HUMNL","HUM NETWORK LIMITED","1,901,970.00"," 27,151,541.80 ","970,682.00"," 14,526,625.89 ","51.04 ","53.50 "
"HWQS","HASEEB WAQAS SUGAR MILLS LIMITED","16,705.00"," 286,823.89 ","13,525.00"," 233,877.70 ","80.96 ","81.54 "
"IBFL","IBRAHIM FIBRES LIMITED","108.00"," 31,332.95 ","103.00"," 29,838.00 ","95.37 ","95.23 "
"IBLHL","IBL HEALTHCARE LIMITED","153,673.00"," 7,370,575.11 ","105,241.00"," 5,059,465.60 ","68.48 ","68.64 "
"ICCI","ICC INDUSTRIES LIMITED","23,834.00"," 355,005.88 ","21,859.00"," 326,166.83 ","91.71 ","91.88 "
"ICIBL","INVEST CAPITAL INVESTMENT BANK LIMITED","876,202.00"," 5,426,743.48 ","730,105.00"," 4,523,458.06 ","83.33 ","83.35 "
"ICL","ITTEHAD CHEMICALS LIMITED","608,753.00"," 90,871,763.21 ","413,135.00"," 62,132,057.21 ","67.87 ","68.37 "
"IDRT","IDREES TEXTILE MILLS LIMITED","1,618.00"," 36,048.70 ","1,618.00"," 36,048.70 ","100.00 ","100.00 "
"IDSM","IDEAL SPINNING MILLS LIMITED","201.00"," 5,540.48 ","200.00"," 5,515.57 ","99.50 ","99.55 "
"IDYM","INDUS DYEING AND MANUFACTURING CO. LTD.","6,291.00"," 1,009,854.76 ","4,920.00"," 789,090.96 ","78.21 ","78.14 "
"IGIHL","IGI HOLDINGS LIMITED","49,624.00"," 13,204,600.04 ","19,437.00"," 5,181,388.78 ","39.17 ","39.24 "
"IGIL","IGI LIFE INSURANCE LIMITED","1.00"," 20.30 ","1.00"," 20.30 ","100.00 ","100.00 "
"ILP","INTERLOOP LIMITED","3,007,647.00"," 237,578,824.07 ","1,984,554.00"," 158,883,101.17 ","65.98 ","66.88 "
"IMAGE","IMAGE PAKISTAN LIMITED","1,293,785.00"," 31,606,078.62 ","1,148,760.00"," 28,066,303.80 ","88.79 ","88.80 "
"IML","IMPERIAL LIMITED","83,116.00"," 2,058,769.54 ","74,120.00"," 1,841,174.43 ","89.18 ","89.43 "
"IMS","INTERMARKET SECURITIES LIMITED","7,408,252.00"," 106,255,127.11 ","4,785,998.00"," 68,822,604.42 ","64.60 ","64.77 "
"INDU","INDUS MOTOR COMPANY LIMITED","2,175.00"," 4,492,812.08 ","1,912.00"," 3,950,138.83 ","87.91 ","87.92 "
"INIL","INTERNATIONAL INDUSTRIES LIMITED","105,427.00"," 21,663,127.29 ","99,745.00"," 20,526,901.76 ","94.61 ","94.76 "
"INKL","INTERNATIONAL KNITWEAR LIMITED","147,229.00"," 10,812,374.65 ","145,909.00"," 10,723,781.45 ","99.10 ","99.18 "
"IPAK","INTERNATIONAL PACKAGING FILMS LIMITED","791,969.00"," 20,545,475.21 ","695,194.00"," 18,036,213.91 ","87.78 ","87.79 "
"IREIT","IMAGE REIT","2,219,974.00"," 22,716,689.78 ","1,769,446.00"," 18,053,712.56 ","79.71 ","79.47 "
"ISIL","ISMAIL INDUSTRIES LIMITED","53.00"," 110,881.47 ","53.00"," 110,881.47 ","100.00 ","100.00 "
"ISL","INTERNATIONAL STEELS LIMITED","603,676.00"," 61,719,232.19 ","579,420.00"," 59,291,429.62 ","95.98 ","96.07 "
"ITTEFAQ","ITTEFAQ IRON INDUSTRIES LIMITED","722,513.00"," 6,628,127.38 ","665,515.00"," 6,107,351.95 ","92.11 ","92.14 "
"JATM","J. A. TEXTILE MILLS LIMITED","6,450.00"," 140,983.05 ","6,450.00"," 140,983.05 ","100.00 ","100.00 "
"JDMT","JANANA DE MALUCHO TEXTILE MILLS LIMITED","11,101.00"," 1,124,018.05 ","1,101.00"," 111,521.25 ","9.92 ","9.92 "
"JDWS","JDW SUGAR MILLS LIMITED","33,051.00"," 29,702,778.17 ","33,046.00"," 29,698,711.17 ","99.98 ","99.99 "
"JGICL","JUBILEE GENERAL INSURANCE COMPANY LTD.","15,540.00"," 1,237,293.06 ","15,448.00"," 1,229,853.57 ","99.41 ","99.40 "
"JKSM","J.K. SPINNING MILLS LIMITED","22.00"," 4,222.84 ","22.00"," 4,222.84 ","100.00 ","100.00 "
"JLICL","JUBILEE LIFE INSURANCE COMPANY LIMITED","7,076.00"," 1,216,530.41 ","3,940.00"," 681,811.85 ","55.68 ","56.05 "
"JSBL","JS BANK LIMITED","160,321.00"," 3,266,088.25 ","136,551.00"," 2,783,738.90 ","85.17 ","85.23 "
"JSCL","JAHANGIR SIDDIQUI AND CO. LTD","1,977,932.00"," 55,500,950.93 ","1,221,588.00"," 34,121,362.96 ","61.76 ","61.48 "
"JSCLPSA","JAHANGIR SIDDIQUI & CO.LTD-PREF.SHARES","173,139.00"," 2,742,579.43 ","173,139.00"," 2,742,579.43 ","100.00 ","100.00 "
"JSGBETF","JS GLOBAL BANKING SECTOR ETF","16,500.00"," 705,975.00 ","15,000.00"," 643,265.00 ","90.91 ","91.12 "
"JSGCL","JS GLOBAL CAPITAL  LIMITED","266.00"," 42,029.71 ","263.00"," 41,573.11 ","98.87 ","98.91 "
"JSIL","JS INVESTMENTS LIMITED","33,058.00"," 1,428,279.88 ","28,762.00"," 1,244,040.70 ","87.00 ","87.10 "
"JSMFETF","JS MOMENTUM FACTOR EXCHANGE TRADED FUND","537,500.00"," 6,520,865.00 ","475,000.00"," 5,766,480.00 ","88.37 ","88.43 "
"JSML","JAUHARABAD SUGAR MILLS LIMITED","83,011.00"," 5,142,045.62 ","61,772.00"," 3,804,829.42 ","74.41 ","73.99 "
"JUBS","JUBILEE SPINNING & WEAVING MILLS LIMITED","14,665.00"," 330,870.86 ","9,254.00"," 207,668.28 ","63.10 ","62.76 "
"JVDC","JAVEDAN CORPORATION LIMITED","472,080.00"," 33,222,039.24 ","136,636.00"," 9,571,279.17 ","28.94 ","28.81 "
"KAPCO","KOT ADDU POWER COMPANY LIMITED","1,303,062.00"," 38,605,983.35 ","1,224,641.00"," 36,283,933.92 ","93.98 ","93.99 "
"KCL","KARAM CERAMICS LIMITED","8.00"," 1,288.00 ","8.00"," 1,288.00 ","100.00 ","100.00 "
"KEL","K-ELECTRIC LIMITED","145,245,911.00"," 823,143,295.55 ","72,678,921.00"," 425,239,483.69 ","50.04 ","51.66 "
"KHTC","KHYBER TOBACCO COMPANY LIMITED","4,366.00"," 1,691,427.91 ","3,950.00"," 1,533,428.59 ","90.47 ","90.66 "
"KHYT","KHYBER TEXTILE MILLS LIMITED","4.00"," 7,705.00 ","4.00"," 7,705.00 ","100.00 ","100.00 "
"KML","KOHINOOR MILLS LIMITED","197,596.00"," 2,397,679.28 ","157,578.00"," 1,914,204.96 ","79.75 ","79.84 "
"KOHC","KOHAT CEMENT COMPANY LIMITED","739,542.00"," 71,530,188.02 ","537,524.00"," 51,991,095.57 ","72.68 ","72.68 "
"KOHE","KOHINOOR ENERGY LIMITED","67,332.00"," 1,246,251.15 ","58,024.00"," 1,074,302.06 ","86.18 ","86.20 "
"KOHP","KOHINOOR POWER COMPANY LIMITED","1,058,920.00"," 46,536,311.97 ","681,192.00"," 29,945,567.78 ","64.33 ","64.35 "
"KOHTM","KOHAT TEXTILE MILLS LIMITED","43,042.00"," 2,507,224.44 ","35,876.00"," 2,092,146.23 ","83.35 ","83.44 "
"KOIL","KOHINOOR INDUSTRIES LIMITED","1,301,729.00"," 64,953,704.82 ","724,346.00"," 36,316,298.48 ","55.64 ","55.91 "
